edge,year,Acid,GWI,EcotFW,ERnonRE,EutrFW,EutrM,EutrT,Htcarc,Htnoncarc,IR,LU,MRmm,ODP,PMF,POF,WU
wilhelmshaven_DE-rotterdam_NL,2041,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-rotterdam_NL,2042,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-rotterdam_NL,2043,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-rotterdam_NL,2044,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-rotterdam_NL,2045,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-rotterdam_NL,2046,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-rotterdam_NL,2047,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-rotterdam_NL,2048,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-rotterdam_NL,2049,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
wilhelmshaven_DE-rotterdam_NL,2050,2.43105866846116e-05,0.00829210775672209,0.113020671272072,0.113356607483049,1.07244540067356e-05,6.90110925708222e-06,5.60282395576354e-05,8.44691126257552e-12,1.15809031191846e-10,0.00133674865630881,0.047359115176042,6.92696650359728e-08,3.06990770253821e-10,1.86716307503088e-10,1.65679888212244e-05,0.00201229045076745
