time,ES,DE,AT,FR,IT,CH
0,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
1,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
2,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
3,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
4,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
5,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
6,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
7,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
8,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
9,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
10,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
11,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
12,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
13,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
14,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
15,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
16,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
17,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
18,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
19,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
20,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
21,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
22,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
23,0.45849841075788156,0.9996803497037989,0.7356537290454508,0.83485571850624,0.6945010607861964,0.6621787026426563
24,0.4697541157845422,0.9996869920193473,0.7441234305555487,0.8365481243178583,0.6979635842477544,0.6613432898155552
25,0.4697541157845422,0.9996869920193473,0.7441234305555487,0.8365481243178583,0.6979635842477544,0.6613432898155552
26,0.4697541157845422,0.9996869920193473,0.7441234305555487,0.8365481243178583,0.6979635842477544,0.6613432898155552
27,0.4697541157845422,0.9996869920193473,0.7441234305555487,0.8365481243178583,0.6979635842477544,0.6613432898155552
28,0.4697541157845422,0.9996869920193473,0.7441234305555487,0.8365481243178583,0.6979635842477544,0.6613432898155552
29,0.4697541157845422,0.9996869920193473,0.7441234305555487,0.8365481243178583,0.6979635842477544,0.6613432898155552
30,0.4697541157845422,0.9996869920193473,0.7441234305555487,0.8365481243178583,0.6979635842477544,0.6613432898155552
