time,ES,DE,AT,FR,IT,CH
0,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
1,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
2,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
3,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
4,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
5,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
6,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
7,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
8,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
9,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
10,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
11,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
12,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
13,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
14,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
15,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
16,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
17,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
18,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
19,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
20,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
21,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
22,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
23,0.644847340620217,0.9996351760343618,0.5637854230056908,0.8507546796362023,0.5262497181420633,0.6978489643787605
24,0.6815430951507068,0.9996431273821429,0.5784366932128031,0.8543866802830712,0.5495929368237488,0.7060480630081188
25,0.6815430951507068,0.9996431273821429,0.5784366932128031,0.8543866802830712,0.5495929368237488,0.7060480630081188
26,0.6815430951507068,0.9996431273821429,0.5784366932128031,0.8543866802830712,0.5495929368237488,0.7060480630081188
27,0.6815430951507068,0.9996431273821429,0.5784366932128031,0.8543866802830712,0.5495929368237488,0.7060480630081188
28,0.6815430951507068,0.9996431273821429,0.5784366932128031,0.8543866802830712,0.5495929368237488,0.7060480630081188
29,0.6815430951507068,0.9996431273821429,0.5784366932128031,0.8543866802830712,0.5495929368237488,0.7060480630081188
30,0.6815430951507068,0.9996431273821429,0.5784366932128031,0.8543866802830712,0.5495929368237488,0.7060480630081188
31,0.6815430951507068,0.9996431273821429,0.5784366932128031,0.8543866802830712,0.5495929368237488,0.7060480630081188
32,0.6815430951507068,0.9996431273821429,0.5784366932128031,0.8543866802830712,0.5495929368237488,0.7060480630081188
33,0.6815430951507068,0.9996431273821429,0.5784366932128031,0.8543866802830712,0.5495929368237488,0.7060480630081188
34,0.6815430951507068,0.9996431273821429,0.5784366932128031,0.8543866802830712,0.5495929368237488,0.7060480630081188
35,0.6815430951507068,0.9996431273821429,0.5784366932128031,0.8543866802830712,0.5495929368237488,0.7060480630081188
