time,ES,DE,AT,FR,IT,CH
0,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
1,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
2,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
3,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
4,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
5,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
6,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
7,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
8,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
9,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
10,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
11,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
12,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
13,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
14,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
15,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
16,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
17,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
18,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
19,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
20,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
21,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
22,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
23,0.26800617549861866,0.9996280535353788,0.6870164199136832,0.8050079047451667,0.46294621792680307,0.6094188622075838
24,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
25,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
26,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
27,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
28,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
29,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
30,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
31,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
32,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
33,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
34,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
35,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
36,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
37,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
38,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
39,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
40,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
41,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
42,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
43,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
44,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
45,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
46,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
47,0.26385297575831484,0.9996345194028073,0.6945664759782298,0.8081704140843079,0.46347171139594817,0.610829030307319
48,0.254514578699841,0.9996356343505747,0.696911206765035,0.80220531676555,0.45563631637584573,0.6079861245380864
49,0.254514578699841,0.9996356343505747,0.696911206765035,0.80220531676555,0.45563631637584573,0.6079861245380864
50,0.254514578699841,0.9996356343505747,0.696911206765035,0.80220531676555,0.45563631637584573,0.6079861245380864
51,0.254514578699841,0.9996356343505747,0.696911206765035,0.80220531676555,0.45563631637584573,0.6079861245380864
52,0.254514578699841,0.9996356343505747,0.696911206765035,0.80220531676555,0.45563631637584573,0.6079861245380864
53,0.254514578699841,0.9996356343505747,0.696911206765035,0.80220531676555,0.45563631637584573,0.6079861245380864
