time,ES,DE,AT,FR,IT,CH
0,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
1,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
2,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
3,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
4,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
5,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
6,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
7,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
8,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
9,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
10,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
11,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
12,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
13,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
14,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
15,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
16,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
17,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
18,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
19,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
20,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
21,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
22,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
23,0.2963458029792502,0.8723307335066822,0.4907799466326544,0.7843651873491422,0.5550013608255894,0.6524017767320656
24,0.29408898383384635,0.9022134929497074,0.5081871962304528,0.8085133248716895,0.5637014178650419,0.6676378698272177
25,0.29408898383384635,0.9022134929497074,0.5081871962304528,0.8085133248716895,0.5637014178650419,0.6676378698272177
26,0.29408898383384635,0.9022134929497074,0.5081871962304528,0.8085133248716895,0.5637014178650419,0.6676378698272177
27,0.29408898383384635,0.9022134929497074,0.5081871962304528,0.8085133248716895,0.5637014178650419,0.6676378698272177
28,0.29408898383384635,0.9022134929497074,0.5081871962304528,0.8085133248716895,0.5637014178650419,0.6676378698272177
