decision_year,set_conversion_technologies,output_carrier,input_carrier,reference_carrier,set_nodes,revenue,capex,fixed_opex,variable_opex,input_carrier_cost,tech_co2_cost,carrier_co2_cost,profitability,values_changed
1,natural_gas_boiler,heat,natural_gas,heat,IT,1991.5611262564216,485.1149979482157,232.97863025965756,0.0,1142.8094839060766,0.0,726.4111468283684,-595.7531326858966,False
1,natural_gas_turbine,electricity,natural_gas,electricity,CH,4736.105336664556,774.9663810184611,350.5050705837873,208.8753299827664,4416.794649126712,0.0,2807.4748342228713,-3822.5109282700428,False
1,natural_gas_turbine,electricity,natural_gas,electricity,DE,1987.760877127129,774.9663810184611,350.5050705837873,90.12829705541472,1905.8171216395103,0.0,1211.4064684197845,-2345.0624615898287,False
1,natural_gas_turbine,electricity,natural_gas,electricity,IT,3223.1040675847516,774.9663810184611,350.5050705837873,146.14075776741845,3090.234337294469,0.0,1964.2649982654218,-3103.007477344806,False
1,photovoltaics,electricity,,electricity,CH,486.3012390403676,459.6626793296824,167.13187749459604,0.37529288723760484,0.0,0.0,0.0,-140.86861067114847,False
1,photovoltaics,electricity,,electricity,DE,194.2575205845862,459.6626793296824,167.13187749459604,0.3220338893887655,0.0,0.0,0.0,-432.85907012908103,False
1,photovoltaics,electricity,,electricity,IT,597.3291420692028,459.6626793296824,167.13187749459604,0.44646273752201704,0.0,0.0,0.0,-29.911877492597657,False
1,reservoir_hydro,electricity,,electricity,CH,1923.7267850546468,2527.202262215491,745.8234403723573,70.14913369260275,0.0,0.0,0.0,-1419.4480512258042,False
1,reservoir_hydro,electricity,,electricity,DE,5358.149630845922,2527.202262215491,745.8234403723573,124.16908754635018,0.0,0.0,0.0,1960.9548407117234,False
1,reservoir_hydro,electricity,,electricity,IT,3240.843472609909,2527.202262215491,745.8234403723573,107.46189348643183,0.0,0.0,0.0,-139.64412346437103,False
1,run-of-river_hydro,electricity,,electricity,CH,1979.098340156979,2914.483145134452,704.890578060412,64.28750716737123,0.0,0.0,0.0,-1704.5628902052563,False
1,run-of-river_hydro,electricity,,electricity,DE,5038.809904552799,2914.483145134452,704.890578060412,159.76017809445443,0.0,0.0,0.0,1259.6760032634802,False
1,run-of-river_hydro,electricity,,electricity,IT,3272.871108654854,2914.483145134452,704.890578060412,115.86435651940725,0.0,0.0,0.0,-462.3669710594172,False
1,wind_offshore,electricity,,electricity,CH,,,,,,,,-839.7400467981419,True
1,wind_offshore,electricity,,electricity,DE,2166.7733084885817,2280.720627620028,675.2030333189175,50.589694347777915,0.0,0.0,0.0,-839.7400467981419,False
1,wind_offshore,electricity,,electricity,IT,,,,,,,,-839.7400467981419,True
1,wind_onshore,electricity,,electricity,CH,447.5710495092087,1098.7799273228318,295.89548175251934,5.617357500325235,0.0,0.0,0.0,-952.7217170664677,False
1,wind_onshore,electricity,,electricity,DE,1344.9164515299226,1098.7799273228318,295.89548175251934,17.645587429963204,0.0,0.0,0.0,-67.40454497539173,False
1,wind_onshore,electricity,,electricity,IT,917.5692360113968,1098.7799273228318,295.89548175251934,11.819652285986209,0.0,0.0,0.0,-488.9258253499405,False
2,heat_pump,heat,electricity,heat,CH,2172.6765420254396,820.9423053826627,181.28632819409253,0.0,1151.8517542914988,0.0,0.0,18.596154157185765,False
2,heat_pump,heat,electricity,heat,DE,1758.5077779974577,820.9423053826627,181.28632819409253,0.0,730.0451090305869,0.0,0.0,26.234035390115537,False
2,heat_pump,heat,electricity,heat,IT,1945.7686679342728,820.9423053826627,181.28632819409253,0.0,928.5797037336735,0.0,0.0,14.96033062384413,False
2,natural_gas_boiler,heat,natural_gas,heat,CH,2304.963025238376,483.1047689795761,232.17833731280268,0.0,1431.4435326132582,0.0,790.9592312486782,-632.7228449159393,False
2,natural_gas_boiler,heat,natural_gas,heat,DE,1865.5770103439488,483.1047689795761,232.17833731280268,0.0,1357.1934419099714,0.0,749.9315599829752,-956.8310978413767,False
2,natural_gas_boiler,heat,natural_gas,heat,IT,2064.2395443245678,483.1047689795761,232.17833731280268,0.0,1314.627223607948,0.0,726.4111468259932,-692.0819324017523,False
2,natural_gas_turbine,electricity,natural_gas,electricity,CH,7275.4093715108065,763.9688581438644,346.25382564393266,206.087305099181,5080.845555677635,0.0,2807.474834440488,-1929.221007494295,False
2,natural_gas_turbine,electricity,natural_gas,electricity,DE,4819.4609706684505,763.9688581438644,346.25382564393266,187.86501536384367,4631.595953604045,0.0,2559.237225465872,-3669.459907553107,False
2,natural_gas_turbine,electricity,natural_gas,electricity,IT,8593.367848518112,763.9688581438644,346.25382564393266,263.6256620237506,6499.387590260196,0.0,3591.3052067336416,-2871.1732942872736,False
2,photovoltaics,electricity,,electricity,CH,433.9878716354832,400.89565267850776,150.42624389826162,0.3373029726426489,0.0,0.0,0.0,-117.67132791392882,False
2,photovoltaics,electricity,,electricity,DE,224.5604921118052,400.89565267850776,150.42624389826162,0.28943524458324865,0.0,0.0,0.0,-327.05083970954746,False
2,photovoltaics,electricity,,electricity,IT,578.2111075331404,400.89565267850776,150.42624389826162,0.27083462787666934,0.0,0.0,0.0,26.618376328494374,False
2,reservoir_hydro,electricity,,electricity,CH,2285.8121459713775,2526.9618055218752,745.7650272179205,41.924538834617465,0.0,0.0,0.0,-1028.8392256030356,False
2,reservoir_hydro,electricity,,electricity,DE,6172.07677886166,2526.9618055218752,745.7650272179205,138.20788640573326,0.0,0.0,0.0,2761.142059716131,False
2,reservoir_hydro,electricity,,electricity,IT,3985.8985800493915,2526.9618055218752,745.7650272179205,65.53420391795862,0.0,0.0,0.0,647.6375433916371,False
2,run-of-river_hydro,electricity,,electricity,CH,2452.12080774667,2905.9629833961094,702.0629269387817,57.3717734030048,0.0,0.0,0.0,-1213.2768759912262,False
2,run-of-river_hydro,electricity,,electricity,DE,5800.454844439664,2905.9629833961094,702.0629269387817,172.97102893475028,0.0,0.0,0.0,2019.4579051700225,False
2,run-of-river_hydro,electricity,,electricity,IT,4152.190948469031,2905.9629833961094,702.0629269387817,93.01402397763356,0.0,0.0,0.0,451.1510141565067,False
2,wind_offshore,electricity,,electricity,CH,,,,,,,,-360.6884096564191,True
2,wind_offshore,electricity,,electricity,DE,2493.358098960557,2176.3733270110088,627.9711059967925,49.702075609174884,0.0,0.0,0.0,-360.6884096564191,False
2,wind_offshore,electricity,,electricity,IT,,,,,,,,-360.6884096564191,True
2,wind_onshore,electricity,,electricity,CH,626.2745054475114,1057.4297686243294,286.08203951578616,5.422385595280362,0.0,0.0,0.0,-722.6596882878846,False
2,wind_onshore,electricity,,electricity,DE,1545.8393889202082,1057.4297686243294,286.08203951578616,17.145656177472894,0.0,0.0,0.0,185.18192460261972,False
2,wind_onshore,electricity,,electricity,IT,1278.925639260913,1057.4297686243294,286.08203951578616,8.998891098620428,0.0,0.0,0.0,-73.5850599778231,False
