node,capacity_limit
BE,2.0319634703196345
DE,0.44520547945205474
DK,3.0821917808219177
EL,0.684931506849315
FI,0.045662100456621
FR,1.4155251141552512
HR,0.027968036529680364
IE,0.28538812785388123
IT,0.45662100456621
NL,2.0662100456621006
NO,3.3481735159817347
SE,0.3538812785388128
UK,2.374429223744292
