time,max_load
442,0.8728101620400016
443,0.8621601171240026
444,0.8606865947730418
445,0.8652045474076822
446,0.8682806571433339
447,0.8661728505231225
448,0.8670276178386404
449,0.8672696489125442
450,0.8673446358323191
451,0.8670744547164366
452,0.8669111787892977
453,0.8670540256665416
454,0.8690472514358939
455,0.8690894962451672
456,0.8657328517440852
457,0.8644161966873657
458,0.8630759494334488
459,0.8610646034512961
460,0.8649825729346358
461,0.8668250180222866
462,0.8695725493523045
463,0.8708745739445609
464,0.8706512772235138
465,0.8713322641093534
466,0.8715264738419499
467,0.8717332623236673
468,0.8710492669140452
469,0.8702868554373305
470,0.8698247814770314
471,0.8691194116614346
472,0.8703321389382183
473,0.8710830380725287
474,0.8720662488800333
475,0.8736818510557212
476,0.8716853466977366
477,0.8680500608816353
478,0.8680521252028772
479,0.8691616800123756
480,0.8661440566099781
481,0.8650403747178359
482,0.8639967503602939
483,0.8600169192935345
484,0.8602425226349553
485,0.8617483443387769
486,0.8661664230154823
487,0.8719969217449253
488,0.8741106411848631
489,0.8748782251359625
490,0.8748750937841041
491,0.8741600599206029
492,0.8742455644376328
493,0.8744175022253733
494,0.8744308535349624
495,0.8752656379468998
496,0.8754168808640499
497,0.8759927292577405
498,0.8776021672655817
499,0.8763765312992329
500,0.8761069198076606
501,0.8754779792624021
502,0.8749312739817124
503,0.8730487196210387
504,0.8695070091045306
505,0.8682246435297813
506,0.86541010359902
507,0.8605345874024237
508,0.859747027515475
509,0.8648890866626789
510,0.8720235733810646
511,0.8761334882912065
512,0.8766477409840407
513,0.8773121543317762
514,0.8790513066483877
515,0.8794667822615994
516,0.8790152927030729
517,0.8793251702429761
518,0.8788315968794626
519,0.8772753226585775
520,0.8784646595572191
521,0.8770781275011641
522,0.8789107629295501
523,0.8793981636363224
524,0.8789362061985496
525,0.8793036578540689
526,0.8787451778133368
527,0.8774569057621171
528,0.8753953662320855
529,0.874670657707024
530,0.8736248590540978
531,0.8716243179863644
532,0.873200907395152
533,0.8758097847417232
534,0.8784478948900368
535,0.8807896928772164
536,0.8833348356169048
537,0.8849047283807099
538,0.8859451426817305
539,0.8736518821647538
540,0.8742063825502291
541,0.8748510409370951
542,0.8814042503618085
543,0.8872660771981579
544,0.8862188794284533
545,0.8871100038321462
546,0.8870928623004868
547,0.8875094803147174
548,0.8862227801896317
549,0.8848435927493048
550,0.8841790846676642
551,0.8830408546185341
552,0.8794859430355426
553,0.8760221630635167
554,0.8727548500079403
555,0.8702442166767618
556,0.8708773478931269
557,0.8742471755681995
558,0.8799792725471436
559,0.8856700052946316
560,0.8882924028981979
561,0.8893688348419267
562,0.8904539613212432
563,0.8905255798126189
564,0.8904488287552275
565,0.8909859879814077
566,0.8899179640557906
567,0.8896722185531484
568,0.8905226236176536
569,0.8917839343660094
570,0.8917886375029551
571,0.8930612398865101
572,0.8914766131991019
573,0.8874844309050006
574,0.8849482005194155
575,0.8821642312919156
576,0.8787999326376695
577,0.8745859792813482
578,0.8745186865075153
579,0.8735019164561297
580,0.8759842637098874
581,0.8788490414946939
582,0.883083582648089
583,0.8861348890503672
584,0.887585314338694
585,0.8886327079861296
586,0.8888753867729895
587,0.887725391607354
588,0.8890401539737898
589,0.8883774947642509
590,0.8881658993727299
591,0.8870694416182783
592,0.886661882949524
593,0.8860854492642002
594,0.8862082330194625
595,0.8873783142704117
596,0.8877609620573107
597,0.8872212390844518
598,0.8862226473471289
599,0.8865540194492227
600,0.8854050486834983
601,0.884349774489497
602,0.8841255164247592
603,0.8841393448468932
604,0.8838869496752577
605,0.8851719823307873
606,0.8860939595429521
607,0.8874670118625516
608,0.8886031650156051
609,0.8889910936752068
610,0.8896938761187266
611,0.8899625340197466
612,0.8897580766368485
613,0.8879617517357425
614,0.8862311287704167
615,0.8863086222929448
616,0.8875484697299783
617,0.8859997700591814
618,0.8851465993618872
619,0.8863043600309881
620,0.8870308533793221
621,0.8865358120861128
622,0.8861122824619214
623,0.8852207992593872
624,0.8847475024583803
625,0.8822066555484206
626,0.8811994528458731
627,0.879060047215407
628,0.8767120544738004
629,0.8747781853216153
630,0.875139471313749
631,0.8800927916587611
632,0.8824158901648034
633,0.88539131896447
634,0.8865377638143535
635,0.8863766832056982
636,0.8867842918972542
637,0.8862814146738023
638,0.8852058703904582
639,0.8859316452411597
640,0.8866972826331541
641,0.8850622734471741
642,0.8839106000649568
643,0.8863023904752891
644,0.8851002683281795
645,0.8835312008841516
646,0.8811789933213134
647,0.878457486730493
648,0.8745506375437497
649,0.8707428637640842
650,0.8691437122746329
651,0.863104785907646
652,0.8626702097469293
653,0.8642770875965209
654,0.8676194755049293
655,0.8702171033636759
656,0.875261478309475
657,0.8807064274165846
658,0.8835850548853694
659,0.883547875111071
660,0.8825402225640682
661,0.8790366266602438
662,0.8771207520588608
663,0.876536392263571
664,0.8761112899445168
665,0.879815038914691
666,0.883101688839238
667,0.8845823774701929
668,0.8849356637956948
669,0.881578521702018
670,0.8760083515682512
671,0.8726090995056085
672,0.8688430623563346
673,0.8668810947293982
674,0.8645632421603034
675,0.8591831126662726
676,0.85793694467059
677,0.8641273463820613
678,0.87489689412835
679,0.8793997710550461
680,0.8792393429862171
681,0.880330720298182
682,0.8775104185687301
683,0.8770632613150111
684,0.8749604839682081
685,0.8749945183738153
686,0.8732279281077522
687,0.8725521225641819
688,0.8736867924302857
689,0.8744294682224195
690,0.8754572689981069
691,0.8743081234390173
692,0.8736678524741299
693,0.8730171021274927
694,0.8715523860652699
695,0.873097715173339
696,0.8737300321437868
697,0.8729049985107501
698,0.871775982423762
699,0.8697455583022847
700,0.8681838344331855
701,0.870597658347766
702,0.8750270902642956
703,0.8760041427536611
704,0.877031977522849
705,0.8788669312823698
706,0.8793542071295603
707,0.8789400507035202
708,0.8777446189477025
709,0.8779198128266732
710,0.8775630108772582
711,0.8778330753765461
712,0.8790977317394111
713,0.8792411610397677
714,0.880522707112374
715,0.8806641797093032
716,0.8795413437191414
717,0.8753643663657039
718,0.8677628868397995
719,0.8647798849719649
720,0.8623277587613195
721,0.8583616185430184
722,0.8561221871783667
723,0.8515059815362779
724,0.8534425805140644
725,0.856429410793166
726,0.8645506105665038
727,0.8691082275751949
728,0.8707886220538514
729,0.8711879517998667
730,0.8707109629226035
731,0.8713177576751174
732,0.872144298728619
733,0.8732189615248128
734,0.8716692303164715
735,0.8702899007477098
736,0.8709963712501381
737,0.871858392129047
738,0.8742110724585419
739,0.8762701122383035
740,0.8759236080360442
741,0.8737262782021917
742,0.8769862036453784
743,0.8793804272953165
744,0.8727652906420381
745,0.8655550112533803
746,0.8615132611178595
747,0.8575417677250552
748,0.8587689800264489
749,0.860034453927115
750,0.8627148790382326
751,0.8669999643922128
752,0.8738852178289085
753,0.8780011670319243
754,0.8788540628327317
755,0.877163618200313
756,0.8761148045123693
757,0.8746913516587144
758,0.8732295216202243
759,0.8732820201019941
760,0.8733248814708812
761,0.8750590107725706
762,0.8780507719629751
763,0.8794567971961292
764,0.8782778545443518
765,0.8755444167973083
766,0.8750098397692211
767,0.8748522800585331
768,0.8731001925562776
769,0.8709448522254162
770,0.8687677622611375
771,0.8595504632250227
772,0.8563149156610768
773,0.8587198667451382
774,0.865532840876322
775,0.8701237025701477
776,0.8722155633537808
777,0.8778142679186445
778,0.8822586196019563
779,0.8848538685774523
780,0.8851640925474904
781,0.8842009238274336
782,0.8798154238670405
783,0.8791467297145908
784,0.8805985914496756
785,0.8836389111682799
786,0.8873955795669953
787,0.8868729345977592
788,0.8838160407580642
789,0.8798504167334424
790,0.8784297987756531
791,0.8756127376473664
792,0.8687388256237509
793,0.8636502100344516
794,0.8591206507560883
795,0.8534591431218226
796,0.8530417576057692
797,0.8580574095462892
798,0.8667818203457809
799,0.8730482308768879
800,0.87582934493606
801,0.8782093778987061
802,0.8796174424873826
803,0.8799256717310577
804,0.8793194241109246
805,0.8784939144168604
806,0.877910044692279
807,0.8763216084005571
808,0.8765815380425739
809,0.8771199091693613
810,0.8782685852214895
811,0.8796344877155245
812,0.8794890036874168
813,0.8771696665783658
814,0.874935473997461
815,0.8744215526795122
816,0.8709144054565254
817,0.8683689753934812
818,0.8658948685662932
819,0.8610747261477224
820,0.8605005048854993
821,0.862056062607102
822,0.8669992746009811
823,0.8697539274921141
824,0.871296122472554
825,0.8725029148525556
826,0.8736214820331236
827,0.8751861473439139
828,0.8759422387918308
829,0.8756533003752924
830,0.875349604501608
831,0.8732767956857284
832,0.8739598767022947
833,0.873384793589531
834,0.875375163176432
835,0.8764111952538307
836,0.8761365569115573
837,0.8758576059787258
838,0.8747499659450364
839,0.8751758405992099
840,0.8759290605432846
841,0.8750059941639444
842,0.8745137337102842
843,0.8742025644435832
844,0.8744055143082654
845,0.8750315759876133
846,0.8770656812892333
847,0.8764811839344357
848,0.8763287614607403
849,0.8792890361581254
850,0.8822758138557912
851,0.8824364761520347
852,0.8828003381648231
853,0.8825485313110087
854,0.8826452230143401
855,0.8819370056754074
856,0.8818239979641227
857,0.8814296947287193
858,0.8810329333609779
859,0.8690251734431744
860,0.8803523936830429
861,0.8793654020763426
862,0.8763328178972655
863,0.8739655523649305
864,0.8732142332430131
865,0.8710488111163934
866,0.869535089971244
867,0.8680622538437321
868,0.8690938674420101
869,0.8696787238270934
870,0.8719571071098107
871,0.8722712790733127
872,0.8734522210203253
873,0.8738461388017003
874,0.8745567122778386
875,0.875368541406473
876,0.8752848033026364
877,0.8751076115975858
878,0.8750781750423353
879,0.8733354318382892
880,0.8728442061683168
881,0.8733249543789052
882,0.8732860530476548
883,0.8735359653830219
884,0.8729292638374737
885,0.8729996560140043
886,0.8738960718511881
887,0.8746202743006906
888,0.8716412571526998
889,0.8673558212512988
890,0.8650503192065717
891,0.8631802511194749
892,0.8639414504205447
893,0.8637178907715768
894,0.8655368429689316
895,0.8686697521433031
896,0.8702012133409799
897,0.8735718389224777
898,0.8748213065242553
899,0.873315026559729
900,0.873925793687374
901,0.8745446710231632
902,0.8731300601838308
903,0.873958000607008
904,0.8745152580973399
905,0.8746170130256319
906,0.8770432534204566
907,0.8785083181856728
908,0.8783659780020276
909,0.8784653748966477
910,0.8773145340583136
911,0.8741958720231388
912,0.8728038711625749
913,0.8720892222013618
914,0.8709531531631454
915,0.8687935414593415
916,0.868057204184886
917,0.8697351255810897
918,0.8714336106816811
919,0.8721927976948167
920,0.872145800187375
921,0.8729402426893456
922,0.8730011123215359
923,0.8734353487810047
924,0.8754897212758879
925,0.8755065324984843
926,0.8764057021831416
927,0.8753634826168355
928,0.8748851626535077
929,0.8745195075277961
930,0.8742749879998788
931,0.875138464885753
932,0.8749847105846508
933,0.875063813149691
934,0.8764679837453995
935,0.8752424202417668
936,0.8708684542901043
937,0.8577317447994529
938,0.8467818539171708
939,0.8402714172294159
940,0.8378722706884909
941,0.848123866693677
942,0.848682642062853
943,0.8492072616988041
944,0.8525767610503522
945,0.8573390611157476
946,0.8539175010473834
947,0.8525110614130442
948,0.8520246029596461
949,0.8496142256336767
950,0.8493331597313514
951,0.8514633780448658
952,0.856373981946675
953,0.8616423437620704
954,0.8644587217298803
955,0.8640764994236797
956,0.8633633033337459
957,0.8630938942507663
958,0.862025763008637
959,0.8625643852017018
960,0.8529710316979375
961,0.8466602029352928
962,0.842449398795868
963,0.839691013324107
964,0.838042111079219
965,0.8389834953203923
966,0.8474350225362693
967,0.854564959422073
968,0.8610199149297356
969,0.8665953655102505
970,0.8697266521875184
971,0.8720537739561671
972,0.8724498780776658
973,0.8706406570024757
974,0.8702575418269761
975,0.8716170582741551
976,0.8712157072500573
977,0.8704033610067612
978,0.8716263574349561
979,0.8707612998910446
980,0.8694500024412516
981,0.8677856687016522
982,0.8668855333753165
983,0.8656927456010974
984,0.8617748500961862
985,0.8543894031694202
986,0.851477326780962
987,0.8424459820034172
988,0.8423439119651202
989,0.8534036410711121
990,0.8638584244461758
991,0.8713533631685468
992,0.8740687938248298
993,0.8735732002053263
994,0.8733784578962569
995,0.873624155444978
996,0.8721954657032264
997,0.8700088556582879
998,0.867724461998252
999,0.86670152060447
1000,0.8678598060140844
1001,0.8693738540109812
1002,0.8695683549655584
1003,0.8713070714983463
1004,0.8715593293693711
1005,0.8717046507175086
1006,0.8720563177880031
1007,0.8707453556803972
1008,0.8705283642788334
1009,0.8684537363031183
1010,0.8679794939616453
1011,0.8677766424392939
1012,0.8683300344527229
1013,0.8708644134815472
1014,0.8721541924740481
1015,0.8730338100083511
1016,0.8726059433925204
1017,0.8737481372606022
1018,0.8739945847628074
1019,0.8739880042014312
1020,0.8743579151870007
1021,0.8734862544157597
1022,0.870876730496072
1023,0.87127537289419
1024,0.8708294843166164
1025,0.8714400188527895
1026,0.8720198840406279
1027,0.8713064649349074
1028,0.8705496981390694
1029,0.870166959598069
1030,0.8676082058690575
1031,0.8658770134665457
1032,0.8661793403279283
1033,0.8656179889857546
1034,0.8641744119303872
1035,0.8631371967272994
1036,0.8647933005479496
1037,0.866521205512701
1038,0.8685582758348319
1039,0.8697831825188185
1040,0.8714918413245538
1041,0.8710655145719844
1042,0.869725699820372
1043,0.8596680860104218
1044,0.8589138464384849
1045,0.8684680253062484
1046,0.867751830036832
1047,0.8665495352131053
1048,0.8666998214009842
1049,0.8654476460281229
1050,0.865764056292662
1051,0.8666073655366903
1052,0.8663218965252067
1053,0.8657411177587173
1054,0.8662391059396561
1055,0.8654511578873171
1056,0.8650654856981804
1057,0.8661259242744898
1058,0.8653070963075974
1059,0.8650647461911122
1060,0.8643711988294104
1061,0.8653315436088365
1062,0.8675253215138554
1063,0.8694660451476107
1064,0.8694802849345876
1065,0.8701825721367527
1066,0.8704945149360899
1067,0.8700218952609566
1068,0.8696074904863608
1069,0.8682015832675907
1070,0.8648490197156086
1071,0.8624265724043754
1072,0.8628247487304069
1073,0.8625283547587864
1074,0.8619179134705423
1075,0.860950302548136
1076,0.8611567678616945
1077,0.8606972872958316
1078,0.8596282224301008
1079,0.8594461230338595
1080,0.8581788700047379
1081,0.8568931263811601
1082,0.8550539451118506
1083,0.8531623883680284
1084,0.8543502977431732
1085,0.856341931873765
1086,0.8587947553247866
1087,0.8600757504496516
1088,0.8599299965215937
1089,0.8594622851679556
1090,0.8602120110139175
1091,0.8590714455887506
1092,0.8574689803741569
1093,0.8536732266699782
1094,0.8531606849846085
1095,0.8529891232654012
1096,0.8552544820761272
1097,0.8566749609456444
1098,0.8586332904006463
1099,0.8589292584358086
1100,0.8573723831286676
1101,0.8533633213977755
1102,0.8508281577847747
1103,0.8458265714399686
1104,0.8389805151404988
1105,0.8356014420583397
1106,0.8311124300351466
1107,0.8239882776507296
1108,0.8217457986226423
1109,0.826277290264805
1110,0.8291499476691129
1111,0.8310093424791306
1112,0.831027402851633
1113,0.8325604558678028
1114,0.8343466379570982
1115,0.8339586605667805
1116,0.832673042278967
1117,0.8303816610880531
1118,0.8278952746799838
1119,0.827949133985354
1120,0.8288000542479821
1121,0.8344023898111674
1122,0.8407448430236715
1123,0.8420331503725234
1124,0.8422988394924987
1125,0.839996485203913
1126,0.8370675582931936
1127,0.8342522220627145
1128,0.8297986850487508
1129,0.8288355999212371
1130,0.8293885328826214
1131,0.8289850210836114
1132,0.832184074478451
1133,0.835220894443081
1134,0.8440191467989416
1135,0.8465638513609118
1136,0.8462879282654718
1137,0.8465848967491787
1138,0.8457682447789161
1139,0.8455832574357505
1140,0.8456536052949906
1141,0.8440869213616153
1142,0.8421405353628313
1143,0.8418311299583559
1144,0.8409239993617064
1145,0.8426786372729786
1146,0.8465698125642369
1147,0.8498853954977325
1148,0.8498992637018572
1149,0.8477245961036836
1150,0.8460776661650697
1151,0.844472319932029
1152,0.8429753254276331
1153,0.8408961262044647
1154,0.8385466387456166
1155,0.8354185626325155
1156,0.8369490051460282
1157,0.8400515507844208
1158,0.8426770631725164
1159,0.8449283262139747
1160,0.8467027548144556
1161,0.847326293354195
1162,0.8471147155657477
1163,0.8460312543920414
1164,0.8441245990580215
1165,0.8428310524924084
1166,0.8411789169954416
1167,0.8412398176593181
1168,0.8423273394477123
1169,0.8432840078639613
1170,0.8453394674026015
1171,0.8468388425412225
1172,0.8454846469386217
1173,0.8448749243813116
1174,0.8445682018681211
1175,0.8426086408839686
1176,0.8404289330136617
1177,0.8397321671977671
1178,0.839402551384117
1179,0.8380570817143074
1180,0.8364959353245627
1181,0.8388930266993823
1182,0.8421587225401073
1183,0.8434958559246327
1184,0.8440739885281274
1185,0.8425602794678817
1186,0.8405526550967451
1187,0.8406100781103911
1188,0.8403329921160255
1189,0.8398989829624531
1190,0.8395248681875123
1191,0.8398711487217165
1192,0.8403860335799361
1193,0.8393320212512817
1194,0.8382702951889618
1195,0.8404309690296075
1196,0.8404966487374365
1197,0.8398397862710677
1198,0.8343311146332424
1199,0.8324815246977527
1200,0.8324885107076408
1201,0.8284911482357573
1202,0.8263130548698902
1203,0.8267116324033997
1204,0.8254169308894165
1205,0.826776074387924
1206,0.8296146305553733
1207,0.8291984015733833
1208,0.8287902472574611
1209,0.8290730642903388
1210,0.8270781898350986
1211,0.8240290303022633
1212,0.8223664704567579
1213,0.8219657722775124
1214,0.8222993171560958
1215,0.8233565680255124
1216,0.8236233857436155
1217,0.8245021086115967
1218,0.8267902594457432
1219,0.8285008720452123
1220,0.8289145034095252
1221,0.8290853885392077
1222,0.8308015935360628
1223,0.8303647178612248
1224,0.8295056670753057
1225,0.8268484225441345
1226,0.8220473870656834
1227,0.8196818796916407
1228,0.8223166307087928
1229,0.8242484725228584
1230,0.8280783891241998
1231,0.8310652352414619
1232,0.8328778988725098
1233,0.8333097022634789
1234,0.8342868451741072
1235,0.8336567692632517
1236,0.8327706074304114
1237,0.8307556127725242
1238,0.8308269976602787
1239,0.8319666026623848
1240,0.8342812851908358
1241,0.8346553789811711
1242,0.8340100643338635
1243,0.8343841346114058
1244,0.8330134194824149
1245,0.8321558848850573
1246,0.8308269379762878
1247,0.8298857872709247
1248,0.8276505780815354
1249,0.8271485403769455
1250,0.8249254525609893
1251,0.8217592887079004
1252,0.8208530555519973
1253,0.8229636030021006
1254,0.8285088504465372
1255,0.8321559615380905
1256,0.8314485610080988
1257,0.8296252554201302
1258,0.8283353833502283
