time,AT,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,SE,SI,SK,UK
10,0.8718723854428752,0.9219260359000385,0.882515197748861,0.9244597374109949,0.8458151967038577,0.8909824500679019,0.8216704874291259,0.8925209256014591,0.9109847786258811,0.9711363078444097,0.8342220708185903,0.8952592084725935,0.9094713378020864,0.90233313172443,0.7960823607823139,0.9451518497644947,0.8725111114131858,0.7663476110052121,0.8568360511351354,0.9580911073711866,0.7766331252782984,0.8430706622700173,0.9508784184185376,0.8203727636724274,0.8937321350045079,0.7877791631304721,0.8387323944268097,0.8861357993974702
11,0.8677255911790099,0.9196253313929841,0.8788293614559499,0.9222886634943682,0.8424140475873542,0.8886026530867506,0.8171120236094932,0.8925132701548069,0.909935285572419,0.9689458610626961,0.8329010100759222,0.8906391326094543,0.9025159444788443,0.8965864746414625,0.7876797623708004,0.9415827445510058,0.8713636077566567,0.7588998837583638,0.8561224771667753,0.9571443863294701,0.7727041958677244,0.8383109010451497,0.9421864618286331,0.8161620351878374,0.8907124375342748,0.7789179010872739,0.8321284617615907,0.8804902787948967
12,0.8664194120202915,0.9188042862971378,0.8786890709495798,0.9218820178063509,0.841370882968008,0.8875710554579499,0.8142919850709731,0.892950423318242,0.9096907885567468,0.9682295422077966,0.8329799573838825,0.8891320369639344,0.9011038207957385,0.8955472734415578,0.7830411213537729,0.941157100882517,0.8719753232544845,0.7562374596300601,0.8568875490599359,0.9569170944767006,0.7715237556592339,0.8373050484353313,0.937071127679715,0.8161409819703865,0.890051743701135,0.7761623342671269,0.8295532134729637,0.8769218078091088
13,0.866497469996707,0.9186515926129937,0.8808219770793286,0.9220508533885764,0.8414461226163881,0.887890114949802,0.8143842614838688,0.8937103310486151,0.9121466479705265,0.9676316329735344,0.8345978494781734,0.8888517551771772,0.9008988191217668,0.8960855938425234,0.7825315187145796,0.9408673536271062,0.8731839261060855,0.7557999343263275,0.8585452989515409,0.9570236682886512,0.7710888133414835,0.8373875817825257,0.9348391339174178,0.8193947884782015,0.8901118304231244,0.7771588501311807,0.8296528542187578,0.8759196918184929
14,0.8682675022621742,0.9203758720720681,0.888858058163507,0.9235779075164356,0.8439640238030018,0.8894423137013704,0.8178750954086454,0.8971180101094468,0.9177215638186027,0.9688975060856576,0.8399229654000004,0.8922152835889913,0.9047003662637467,0.8988684068402928,0.782959251901524,0.9426680304364684,0.8792891946743885,0.7607406487918908,0.8639951602648187,0.9577207893854175,0.773523180876236,0.8401495672158735,0.9331861390498113,0.8308453266881997,0.8914743489193919,0.7823102753678941,0.832350359488235,0.8763191574759233
15,0.8756113056175849,0.9239216816846505,0.8949116905990775,0.927521646820979,0.8506626063543068,0.89440833747121,0.825560998796254,0.8989081281650741,0.9221844564505048,0.9720913062440624,0.8441872231869039,0.8994703146108973,0.9163877959203581,0.9091572053179033,0.7872551992286084,0.9480869973378334,0.882796491454819,0.7723015921327965,0.8678282633977878,0.9594060959072827,0.7819227148275132,0.8481511987025357,0.9359663688153192,0.8397086169321402,0.8961755783784869,0.8013564621492218,0.8431508680867746,0.878562012744519
16,0.8806697115809837,0.9272854214986286,0.8958025423207121,0.9301512184415844,0.8559184442368354,0.8979879265231826,0.8337967162208171,0.8993736354205959,0.9250089555607737,0.9749780326182609,0.8453782826256232,0.905994197624791,0.9252891782373112,0.915565446136337,0.7966281626950504,0.951723956344929,0.8843742130531226,0.7831051372209585,0.8691569553136159,0.9606659932343311,0.7871790873101189,0.8530260649683644,0.9417163047012785,0.8413282473007895,0.8995934831067922,0.8119148518052167,0.8502299631120582,0.8841398587001281
17,0.8828861313942455,0.9296450661758061,0.8933166319141522,0.9309195019946794,0.8574589161800998,0.9002184844793272,0.8393726279713862,0.898439352858508,0.9264706261821013,0.9769536707797774,0.8434698461924384,0.9096023572753971,0.9291419148579284,0.9182855042313514,0.803995633823517,0.9538802742476233,0.8834093108648758,0.7907580358983067,0.8674129936710275,0.9616881433677421,0.7896490136817542,0.8553695608463912,0.9479782403408991,0.8373732475103793,0.9016241926567911,0.8156458342390008,0.8516983116554631,0.8889617180070485
18,0.8819855158085808,0.9309316711108973,0.8852990251379398,0.9296947750816458,0.8568446844362081,0.9011723578689597,0.8426326798178627,0.8963982972644753,0.924281109190066,0.978082552414447,0.8395231060571049,0.9114277982813098,0.9270629394988683,0.9145739450832739,0.8083871298717943,0.9540381003713178,0.8796346771424648,0.7952636978493623,0.8639497469795637,0.96227616535937,0.7887544364433181,0.8540420944901143,0.9536136858055082,0.8268571829787532,0.9015994032787672,0.8105518590632205,0.8481127292325688,0.8923741433726564
19,0.8772410507001408,0.9298607965452652,0.8650435368570412,0.9266593487109946,0.852829431316016,0.8993159527288229,0.8407416301700554,0.8892995060033564,0.9127178541025851,0.9769435079390352,0.8256333770452563,0.9088317528540082,0.9200256215589773,0.9080130636368007,0.8108963605165693,0.9516110860392646,0.8657435845031605,0.7921952361627269,0.8510119908351779,0.9617279890383315,0.7833875369842715,0.849637604477506,0.9582926542137762,0.7974789449950035,0.8985955430661379,0.7984066339670538,0.8390319083087977,0.8941285433131365
20,0.8612314013682472,0.9223344415130994,0.8365661935022802,0.9172754546379478,0.8376136737522911,0.8895003581153643,0.8235745648659645,0.8783266457389756,0.8917682629342273,0.9697503280334657,0.8050798131368219,0.8931974797376483,0.8917043112245707,0.8835598993351589,0.808116449115279,0.9404196801560951,0.8445373153770926,0.7686451691318041,0.8309991054699989,0.9585881473839116,0.7659661192976708,0.8320563677316105,0.9574942786318228,0.7566549773365823,0.888368847610158,0.7566933857081675,0.8133056641522548,0.8925434156274937
21,0.8358300362640745,0.9086464143955624,0.7923959067298083,0.9035453354638596,0.8119756063994722,0.8727971109184459,0.7930168222586155,0.8631261858618217,0.8665846733648912,0.9564501610187901,0.7741399470071677,0.8656934792338385,0.8465777446631548,0.8466782231308725,0.7915030391651184,0.9208964778086429,0.814206662465142,0.725710891048613,0.8036189249292492,0.9527981265929937,0.7388670334523025,0.8039329572720809,0.9448952621059096,0.6907982358859495,0.8717324964235631,0.6919730040481517,0.7773699112169716,0.8812440694364688
22,0.7998448657672331,0.89246571842083,0.7831006721435028,0.8828612939100368,0.7788236028177661,0.8518527010248943,0.7557786717333612,0.8675811043812618,0.8588178189102799,0.9397105720605717,0.7876945717142482,0.8324239720499969,0.7851937146236748,0.793823730821819,0.7608821546370798,0.8959938051097647,0.8096006584841495,0.6754872181438574,0.8050051451852943,0.9463486651559728,0.6999608850267055,0.7660230513603494,0.9175521346470941,0.6705736496272634,0.8488324820812446,0.6015972443493284,0.7221821827378958,0.8608209344807273
23,0.8003925385698298,0.8892808751807348,0.7891205921531809,0.8815777807940964,0.7806466267269715,0.8534401225974102,0.7570046069410072,0.8703862092146311,0.8641464244367415,0.9327929577754257,0.7915909883793493,0.8218082253531311,0.7601105892804958,0.7681725878173633,0.7273108281618228,0.8854438083896828,0.8155512062254968,0.6721905946144805,0.8105372731557129,0.945062731059312,0.7068838011315937,0.7630968891255028,0.885590303978901,0.6800737269165062,0.8545622103525373,0.5732972884177125,0.7049217227946573,0.8372157393638237
24,0.80603413336817,0.8931482830115905,0.7926399975312673,0.8844228579921124,0.7872763740287664,0.8578519126699201,0.7647470458311514,0.8717246305380606,0.863957792883624,0.935931382461242,0.7933623021105303,0.829547898806275,0.7712742667174053,0.7770768548197402,0.7231589851597842,0.8897227622039949,0.817483280601516,0.6813965469952066,0.8128796753648532,0.9467415578090514,0.7130325560394204,0.770369321249402,0.8705494943488975,0.684356089095591,0.8584795826192277,0.5897804893324872,0.7135679231850124,0.8418820832121092
25,0.8086276779786691,0.8924190986172993,0.8048920161820106,0.8859833452503483,0.7896120628445189,0.8591860797184715,0.7665850172660262,0.8765765884187977,0.8721369803592428,0.9358494312246797,0.8025876332910404,0.8289558275374816,0.7748101667912746,0.7805429603228082,0.7319862577234822,0.8902292425090932,0.8258083740254428,0.6852945123548584,0.8213711994160177,0.9462038209412285,0.7154412433052907,0.7735851219779295,0.8763747760407123,0.7014241112643461,0.8601724920956613,0.5961967966358988,0.7174168113714163,0.8477957401307372
26,0.8188414386060234,0.8980240449748005,0.8322423980588465,0.8918186730332794,0.8000529725434894,0.8655181032454783,0.7776636471164555,0.8881374958222167,0.8922218595000377,0.9408417633848158,0.8239932575995668,0.8393498439866338,0.79084532557655,0.7941024553271577,0.7293942703811788,0.8978372492027932,0.8476868043966415,0.6997349813106571,0.8419765699231496,0.9487320973522908,0.7279861343354734,0.7843844776713491,0.8749798987796154,0.7418207982571554,0.8671938829983391,0.6212975579225848,0.7326047340594899,0.847737994682258
27,0.8437963211051324,0.912786628094463,0.910581507602233,0.9055342845662988,0.8251344758317166,0.8813037286090654,0.8065275958778466,0.9190020856039552,0.9352109646408935,0.9546758795953856,0.8867819365311909,0.8683828467686042,0.8343285402171476,0.8283304245905578,0.7424890207994852,0.9161894564690192,0.903218639106738,0.7345696661260147,0.895884552494572,0.9550930558466256,0.7560095705376724,0.8121341499904811,0.8852788216467874,0.8545718641058608,0.8843475942138672,0.6828268849649038,0.7665747415910156,0.8564755054262349
28,0.9113883228983489,0.9414121536341568,0.91999346522435,0.9447482409319343,0.890286029609725,0.9211181940538857,0.875543472594523,0.9228557812836565,0.9450015935178493,0.9824690924883481,0.8924590199027662,0.9259062400957712,0.9394435761001494,0.9152106942833668,0.7761179931780684,0.9579447495646775,0.9096975926318527,0.8253683736474675,0.9026289947082957,0.9666903285017114,0.8317436779597109,0.8833646880737094,0.9151058658250869,0.8688704288174429,0.9301086530540907,0.8414621435876624,0.8618406731998844,0.8783482706868175
29,0.9189359907911505,0.9471964990821247,0.9150353878764368,0.9490783931958716,0.8985371759517852,0.926550449188652,0.885303885082767,0.9216368694391743,0.9421930150076412,0.9891236658534975,0.8867097772882074,0.9377729087702533,0.9533242106811597,0.9264974501448368,0.8367026790637393,0.966935959667256,0.9091305005457515,0.8380666982788194,0.9008235665538772,0.9695925078841064,0.8406545346828871,0.891762005702085,0.9662970459749779,0.8618879763576062,0.9356132168832861,0.8610514331030904,0.8736602453477184,0.9248279623452498
30,0.9149096542087922,0.9465299302642511,0.9201277891304445,0.9461508066985627,0.8966598350356211,0.9251296962129616,0.8834675803649676,0.9220898229619552,0.9436569480217657,0.9874347194923071,0.890760701905156,0.9351968298389998,0.9512534821908674,0.9240836767454339,0.8521101515732896,0.9639621563869731,0.9078165036399148,0.8345167876018986,0.9006526088339623,0.9690088330635759,0.8357496243202659,0.8903563674274942,0.9845285722740111,0.8655652045886233,0.9335162212639012,0.8565831582979351,0.8686225066668827,0.93335818572199
31,0.9163883921463425,0.9466163718269657,0.91098711431319,0.9474636361107978,0.8964616283875064,0.925548361616388,0.883100719695981,0.9189320675691292,0.9350604470577093,0.9868057181638029,0.88412923470308,0.9361019069417089,0.9497810290258337,0.9234449127589517,0.8483757896097764,0.9644175791720877,0.902347126308211,0.8360170910283035,0.8953123269871927,0.9694081370172152,0.8383993469276743,0.889902167710324,0.979964652140657,0.853312369781841,0.9338338391422326,0.8558731374330162,0.8724092517986453,0.9319394876556223
32,0.9092931843649763,0.9406300110271569,0.9005358245668724,0.943151333288138,0.8900543055374485,0.9210048538518633,0.8746354792535072,0.9152887641704437,0.9280857177488294,0.981573490533775,0.8753483228313397,0.9243902886952362,0.9377581357024768,0.914654411603115,0.8528368997740463,0.9575298075665747,0.8958061049980014,0.8262750511907206,0.8889360971855178,0.9663437244544895,0.830379322900736,0.8828737217678457,0.9780936917181385,0.8381413079608828,0.929345021853464,0.8396005350217749,0.8624946681134134,0.9325450433373161
33,0.9001633090441802,0.9358974575800648,0.8913887948065377,0.9379219652346493,0.8818499923653215,0.9158412792202928,0.8651028976388202,0.9109576831963415,0.9214450167299235,0.977194792247255,0.869388513360497,0.9147584200087013,0.9239842082710399,0.9037392913147824,0.8358960086762438,0.9510813748287757,0.8878194457058151,0.8144992833259748,0.881356171892856,0.964261477583672,0.8204473302835471,0.8741108650451902,0.9650861763509415,0.8254884258754795,0.9233101667986592,0.8193949279040306,0.8499828381199699,0.9239377668296543
34,0.8927304051106237,0.9313999019932908,0.8862989277895963,0.9337665066918525,0.8730619037901703,0.9101744391719863,0.8553204831728028,0.9089753256225038,0.917846630739009,0.972924082472759,0.8657932361138949,0.9060825989801107,0.9084904011357406,0.8911741803741614,0.8245794396907367,0.9447947665668617,0.8846965054401164,0.8015757956847765,0.8778868019127328,0.9623739265856223,0.8111847203890689,0.8635803927261139,0.9547606420127095,0.8182040995858215,0.9177811084169556,0.7974392017572164,0.8378413404507561,0.9169626527172998
35,0.8883334437054553,0.9293850413145556,0.8826383137613264,0.9311245989214804,0.8686078430086717,0.9075070256330744,0.850994422215398,0.9087673681466382,0.9169874773389454,0.9705035094616594,0.8613180739271065,0.9016377503506057,0.9014981513878797,0.8856827322029557,0.814624965819035,0.9417710333977458,0.8835720431321551,0.7966577922907467,0.8775228507096642,0.9613765126838809,0.8066037406003164,0.8594465915506705,0.9465280829882191,0.8139933711012316,0.9145688396790491,0.787746098020749,0.8315232660140262,0.9098677126097043
36,0.8862113075199732,0.9284685348183251,0.881903473757099,0.9305927569458967,0.8673741047199395,0.9073773073244188,0.8499008335301836,0.9086980683249463,0.9167429803232731,0.9697038346512448,0.8607717325911292,0.8999554274714516,0.9004375775433016,0.8846435310030512,0.8090047736123309,0.941230834188244,0.8839870233059003,0.7963619637611856,0.8774015674839845,0.9610637790032456,0.8043010952577955,0.8582316911427801,0.9409728400582725,0.8139723178837808,0.9135835707263278,0.7862948047927224,0.8289480177253992,0.9064485600948653
37,0.8862893654963886,0.928315841134181,0.8846309293847051,0.9302907586743767,0.8678294129377333,0.9074246611408217,0.8497283791674162,0.9098580484580394,0.9194015569150629,0.9693360516463685,0.8627884222747428,0.9002230802296173,0.899917882455421,0.8851818514040168,0.8089694983091776,0.9405236870040674,0.8853923614815841,0.7961601376996486,0.8792454965008598,0.9610450741744587,0.8044084502520075,0.8587311367413271,0.9390338416084669,0.8169108146035562,0.9136436574483171,0.7855146151658045,0.8287618002427043,0.9057459310964185
38,0.8885072770843109,0.9298497381653203,0.8922362969285178,0.9320535425743632,0.8701830997461752,0.9091452134432338,0.8528164171172029,0.9134530387567774,0.9252681710055424,0.9706019247584917,0.8678328626220481,0.9030386740965085,0.903404736183492,0.8877094554900241,0.8091278444650851,0.9427417637421955,0.8920407701055482,0.7995384179896661,0.8857233515507366,0.9618674739119625,0.8074587968868832,0.8610762099233225,0.9373808467408604,0.8287135912150343,0.9153509402027548,0.791970313994638,0.8314258262215948,0.9055057315534064
39,0.8956271407784941,0.9339925622703686,0.898505286134271,0.9362470487635302,0.8774776050581357,0.9140078850884681,0.8610317820561377,0.915536848632718,0.9296178340812375,0.9738790808724115,0.8730030846274108,0.9108416396633374,0.9154068592540123,0.8982534628793967,0.8141675061592466,0.9481741472181547,0.8958944716175572,0.8114832992951401,0.8893702755584352,0.9635074022045308,0.8155503412880989,0.8693146204127139,0.9398680811938768,0.8372246430574949,0.9205280762618606,0.8097122271838455,0.8425791516297969,0.9080887650302756
40,0.9004616070806655,0.9372481772660488,0.8996114946260887,0.9390970616627483,0.8823017345581805,0.9170440627895424,0.8667468573004058,0.9162960477085529,0.9320611473272999,0.976682451291095,0.8733688906630523,0.9171670507009004,0.9234394469142675,0.9044064947860684,0.8232710825946516,0.951797689650656,0.8974952345644288,0.817242286209368,0.8912129643425628,0.9651885136830883,0.8213490110826668,0.8746063989298949,0.9460774146452503,0.8391595832141836,0.9236012167319958,0.8211024585331095,0.8493723884265916,0.9144763652904642
41,0.9014415372027038,0.9392138532966093,0.8965310347216715,0.9395050448466588,0.883842206501445,0.9182527994701288,0.8686361434434333,0.9150680733261518,0.933040273495416,0.9786580894526115,0.8722857076329453,0.9207752103515064,0.927292183534885,0.9066771898854562,0.8316516551212323,0.9539540075533504,0.8952242755922091,0.820308684038537,0.8887688267064044,0.9661652855872024,0.8221544350083095,0.8762962035538402,0.9526323455973622,0.8352045834237736,0.9250038266914873,0.825305872865745,0.8508072576794095,0.91925753338128
42,0.8996987371101999,0.9400811627492559,0.8883232934399173,0.9382803179336251,0.8812243522843448,0.9169238253463148,0.867151969618418,0.9125330238825924,0.9299099160887712,0.9796402008134103,0.8659559349366625,0.9226006513574192,0.9252132081758248,0.9032208396491408,0.8375621301121012,0.9542263892180577,0.891449641869798,0.8161127427776254,0.8848133881689036,0.9667986858081271,0.8200655100797327,0.8731877966839416,0.9578278822809431,0.8246885188921473,0.9236622707166832,0.8206843295888161,0.8475075334850042,0.9218801250252253
43,0.8939143753137687,0.9386036561190931,0.8678272261241947,0.935244891562974,0.8762067485428691,0.9138223048506012,0.8628036105784838,0.9041151756953062,0.9178641165480786,0.9783442069525097,0.8501626817685688,0.9194799161278912,0.9181758902359337,0.8966898478908616,0.8400398105484389,0.9513685583826446,0.8766449798752352,0.8087297649790661,0.870267295889845,0.9663304098985293,0.813232344658539,0.8679205676191799,0.9624873619048252,0.7949949711203583,0.9197065973040319,0.8081220031151817,0.838426712561233,0.9223352739819034
44,0.8764180691493485,0.9303848251940774,0.8395652395396166,0.9250445260700026,0.8585303796015963,0.9028331252415485,0.8441114934085823,0.8916484064024519,0.8965452104827161,0.9711412645213989,0.8312861509617645,0.9028775197712501,0.8898914363261462,0.8738711466275645,0.8369905121161115,0.9401771524994751,0.854329389289277,0.7836684387983601,0.8481538825439561,0.9627292904940312,0.7935304454258223,0.8491843504090871,0.9616889863228718,0.7536158169289686,0.9078587492702789,0.7645767188439399,0.8124146101762013,0.9190012397990696
45,0.851858888552015,0.9158708705295652,0.7948004032692875,0.9110640143207815,0.8322963894881218,0.8857548202445755,0.8138494864516292,0.8736728896331651,0.8706116267095787,0.9576943272328525,0.7957427732699325,0.8744286407698558,0.8459115014107179,0.8374998882468019,0.8178765720336826,0.9210847666553829,0.8219758455621775,0.744849263078957,0.8168033656745693,0.9564219844622827,0.7652370118903135,0.8197535574413944,0.9484641699786219,0.688944881587383,0.8902503957450738,0.7003287690827755,0.7767647154694071,0.9057828980067169
46,0.8131767990114993,0.8980895135053704,0.7859611044879886,0.8888722262146761,0.7943253640081013,0.8624242107129722,0.773656892896357,0.8837412809262865,0.8640363202738043,0.940871382319119,0.821674163937019,0.8389673954063226,0.784527471371238,0.7870143205716755,0.7829654450905877,0.8961955105310989,0.8303402104655446,0.6915140629817457,0.8295558454677544,0.9490847164929467,0.7209211527425112,0.7781016372537966,0.9206811337387779,0.6913629730571451,0.8636742709445091,0.6081763038929804,0.7215769869903312,0.8829711913533417
47,0.8221725443625639,0.8953624963742941,0.7924369603026736,0.8950714238671424,0.803643875384411,0.8659353328811913,0.7744153763021426,0.8857841500167232,0.869466284389271,0.9348605044330208,0.8219911552732025,0.8382206223806602,0.7714666543288029,0.782180991936889,0.7440921211113195,0.8948022830243451,0.8339214626601646,0.6884153048274376,0.8337539669808077,0.9479964659913545,0.7147934995323468,0.7863057615566891,0.8880740144678625,0.6982884899968048,0.865816929802085,0.5978117554968997,0.7292128319897266,0.8550991201535809
48,0.8272221217953679,0.8989313969589169,0.79514645941272,0.8981668936402912,0.8091070576867505,0.8704988866737371,0.782687276743613,0.8873098825780591,0.8695574801113548,0.9380920475998934,0.8224853654210337,0.8456340780079084,0.7829818816042403,0.7911151486274597,0.726294286288598,0.8995254699166115,0.8361769004191943,0.699132516357947,0.8359101900646775,0.9496460851896781,0.7209422544401736,0.7922985423770825,0.8776988017746177,0.7022555423878503,0.8694307775978496,0.6125735814420863,0.736566515653726,0.8532385640591372
49,0.8291974215602554,0.8997902101961743,0.8073732557988222,0.8992712098477871,0.8118228150719167,0.8723439643600676,0.7859869672561306,0.8932432179489493,0.8781178534511803,0.938156866637202,0.8307673211836653,0.8472337449188068,0.7858515384256729,0.7945812541305277,0.7358652732193732,0.9003482111840568,0.8456113153030115,0.703030481717599,0.8455940819554488,0.9495587700247801,0.7233148704279886,0.7952498328982235,0.8841498832847694,0.7205093706656527,0.8714070224066206,0.6185174568466465,0.7401630249022279,0.858852733985596
50,0.8404510788756009,0.9048930630887607,0.8353686317027975,0.9060482053382091,0.8230502212009289,0.8795460454425967,0.797330327882223,0.90496545500766,0.8989651043203883,0.9433793250267241,0.8531428472055449,0.8579539791938546,0.8033848786954638,0.8091005299540276,0.7325295715099926,0.9083870343811169,0.8664590031372099,0.7194551566806385,0.8662738150875777,0.9520870464358423,0.7358958327362265,0.8075933501025354,0.8832144035890864,0.7599601282943436,0.8786209845769718,0.6440906500321839,0.7564259932962126,0.8606732929223402
51,0.8660230870424019,0.918327625196533,0.914733004284407,0.9205503369946328,0.8488907828586248,0.8964886659709701,0.8279207264969197,0.9413755776988877,0.9441518370246802,0.957066670963423,0.9349973873252927,0.8851437144660489,0.8474590510034692,0.8437778622130543,0.7466374233264133,0.9269409470686771,0.9280270140669988,0.7566927225887988,0.9279946196255561,0.958191906232277,0.7647695558004494,0.8354942411208418,0.8935133264562585,0.8818823332273876,0.8968576513343626,0.7055622854914528,0.7921918468030276,0.8692407145621803
52,0.9436677287796185,0.9501366130607494,0.9245756754468897,0.9656494036868322,0.921615823208022,0.9417872955936362,0.9066587804575099,0.9463185291295653,0.9540680729824548,0.9857267369811147,0.9394683249539129,0.9505281169584147,0.9576595890074256,0.9367019154207209,0.7815488841341476,0.9731049716528515,0.9349935700734524,0.8573581883745605,0.9355510543331235,0.9712051267076618,0.8431642768747758,0.9141696972200489,0.9236731751404033,0.8951828865295837,0.9468733959459199,0.8714173881825323,0.8971666690556844,0.8898341494218779
53,0.9517704242710168,0.9550254367700187,0.9194022413287937,0.970760684972688,0.9304019575587059,0.9479313156301447,0.9167472565095852,0.9424818408291717,0.9514622116502567,0.992464666301779,0.9219567201193412,0.9607984633821978,0.9724843038301627,0.9483049350218502,0.8436525489624103,0.9814039156111062,0.9299316881345661,0.8709859688160582,0.9302139936303833,0.9737423262149978,0.8526911126980752,0.9237798244115194,0.97797303397301,0.8838110238512674,0.9527639638205294,0.8928964052933659,0.9101980613255183,0.9420907484672102
54,0.943640313430604,0.9542507431338472,0.9247099993529839,0.9661348619410037,0.9250007198916786,0.9460321527297942,0.9154404133431122,0.9469609683060608,0.9529261446643812,0.9908590758961037,0.9232258145860176,0.958770318995867,0.9698594740970817,0.9456970075385827,0.8595987955340345,0.9786592234128493,0.9355203708870934,0.8683655139492834,0.9365753394853804,0.9732839300352046,0.8472439050234917,0.918953327822555,0.9940739746978952,0.8905274124898982,0.9491081060592709,0.8849877416107008,0.9007110560086373,0.9497225108674433
