time,LT,UK,RO,IT,EL,PT,BG,BE,IE,PL,FI,SE,EE,ES,NO,HR,DE,SI,FR,NL,DK,LV
0,0.4745120779169449,0.844642322682134,0.0231137910692702,0.6588246075197982,0.0665742636476754,0.8691877967588507,0.0,0.434476897478843,0.9622758158714988,0.4719324208439803,0.3823554387161245,0.3365728742261816,0.2137266222403132,0.4470831565803237,0.8178881412871691,0.3862505167786829,0.7418696948488076,0.8332084010851909,0.2105003898411653,0.6619850082362113,0.7184318245055769,0.257932711511272
1,0.4173832621798818,0.8599395245273106,0.0179108454146053,0.6474531809122633,0.0694020281619633,0.8618699371944144,0.0,0.3929628455544293,0.956228609360217,0.4197828586991013,0.3610668991319155,0.2962803178924483,0.2054070686523066,0.4294598720565912,0.8039125457045603,0.3654133808975935,0.718600135619124,0.8045202060600645,0.181066083232625,0.632093819360092,0.6777499460100571,0.2178385655437839
2,0.3680686112065842,0.8715403216836188,0.0158357759574009,0.6250911962338951,0.073911696527658,0.8522914954569087,0.0,0.3208078958295601,0.9483058762580872,0.382704575967565,0.3319818125971037,0.2530387482920356,0.2238996944511717,0.4149689232309811,0.7854520817455335,0.3382659488762773,0.6868192105888749,0.8057787121553889,0.161081794848261,0.5890200231795333,0.6400619393253236,0.1923200254165415
3,0.3298585730044889,0.8736228841913137,0.0168623134750272,0.5920544019927814,0.0768391055267448,0.8395448322122221,0.0,0.2351139858850404,0.9377489873943872,0.3618073927625452,0.3001817398987257,0.2085567510520356,0.2540418974430128,0.4089561556159113,0.7718127347904614,0.3040619955276785,0.6480778170200105,0.8007114728187107,0.1500888927541223,0.5638400064643855,0.6103784724763003,0.1742954294527744
4,0.2925073381485161,0.8691842413358833,0.0202611957120727,0.5523121228331408,0.0756797327872401,0.8268272060715942,0.0,0.1802006239258829,0.925791123082492,0.3329632163407621,0.2613374639765633,0.1749760085370876,0.2478226743085417,0.4137309432640357,0.7705156668175949,0.2795549503665852,0.6089907827834408,0.7981449065122334,0.1469921200834676,0.5845234570509248,0.6115884677147762,0.1624805753082334
5,0.2577629752756613,0.8574007269911207,0.0239011468684709,0.509880271188858,0.0720247186451431,0.8181333047070816,0.0,0.1721195566105646,0.911775795401262,0.2983555377615505,0.2518465470031266,0.1680447458953983,0.258077079858911,0.4279024225926137,0.7798426891198105,0.2687681478755886,0.5833386571366563,0.7981449065122334,0.1523442655926115,0.6460037251420824,0.657709630148777,0.152498944262829
6,0.2338549503568751,0.8364846423721465,0.0259206774753709,0.468012405188114,0.070486341525994,0.8160671620309765,0.0,0.1998061986992486,0.8977614520383486,0.2645432131526015,0.280503746157592,0.2024774765694541,0.2913183741808259,0.4474122373007032,0.7990389144314048,0.2720577381200911,0.5892831769932869,0.7968534851300877,0.1658278821596055,0.7231404151236045,0.7193999453481554,0.1526938852159415
7,0.2322697981251045,0.815203391309184,0.0259206774753709,0.4252042315173842,0.0678013698250855,0.8195232514653439,0.0,0.2348578433438448,0.8902500886369802,0.2402665936717135,0.3527942390751193,0.2814342100986627,0.3351647765650837,0.4717380175528767,0.8179665329511502,0.2820529921016867,0.6219974317521995,0.7876642667526312,0.1857984620230322,0.7949243709223197,0.760115919594875,0.1714204305510361
8,0.2636268204655349,0.7914425971358648,0.0247000963591075,0.3851938002082395,0.0669832613131387,0.8239406063145409,0.0,0.2703496530375857,0.885197267461459,0.2435241754708499,0.4836648430349195,0.4080730627951373,0.3839535375559492,0.4996151241030567,0.8271773326134297,0.2903680404028751,0.6662591104245987,0.786330537228852,0.211729658249395,0.8539718361157679,0.7873458407632741,0.2172149862875172
9,0.3121526567714517,0.7698575625978901,0.0219540768330451,0.3496761521366112,0.0652921142344192,0.8277292569415294,0.0,0.3264413549049272,0.8791881749487833,0.2622770717701297,0.6476204614014855,0.5371830946227172,0.4412904489374173,0.5298667239613972,0.8254118376668237,0.2930709365040473,0.70042860168455,0.9331330611132758,0.2422099460113154,0.9016191177837144,0.8031199093548387,0.2824645178240247
