time,LT,UK,RO,IT,EL,PT,BG,BE,IE,PL,FI,SE,EE,ES,NO,HR,DE,SI,FR,NL,DK,LV
0,0.1479281007844397,0.5819283456697149,0.9552550921038016,0.9932205294308996,0.6503777845529866,0.986650178332502,0.8843604389980548,0.6085191399567169,0.6965916016457483,0.1645632743535508,0.5432185656889981,0.2828292860008855,0.8277529159068265,0.9960709065810538,0.4770736676949083,0.9904394786835304,0.7800806353751988,0.9994335205990548,0.9298172790808804,0.9189872726814656,0.5723864730382909,0.549704102694525
1,0.0549565170321189,0.5945914229893366,0.9541006269338131,0.9919144316152168,0.6658594931455637,0.982637536328514,0.8833496958546494,0.5753374293849896,0.7250688761715333,0.2661516329745476,0.5797787325250194,0.317493214149539,0.8338308819787109,0.99565006222851,0.488598195625915,0.9837367042554428,0.8967791574498113,0.9995490598241676,0.9305956632938912,0.8803372817078827,0.6942408121238401,0.4852370959407283
2,0.0,0.610952248918341,0.9492887338673264,0.9896867517405108,0.6854478588526658,0.9779212575546234,0.8766350022694553,0.6248470547656899,0.7499572568665053,0.4166811190851294,0.599395339327372,0.3300342982819604,0.797264778098189,0.9951921616139262,0.5014129441466159,0.9797081018307892,0.9697916977708614,0.999609047628748,0.935490307025008,0.8703195103791005,0.8043428164580216,0.3908108934075209
3,0.0,0.6294699574220183,0.94365797782005,0.9871042386197704,0.7033470752651536,0.9712325838861992,0.8641260746359223,0.6930665046721242,0.7700347485840808,0.5831885284958538,0.5895542153445043,0.3247573988734085,0.6855148766684613,0.994493785205479,0.520016842313513,0.9748694700599444,0.9937087559285754,0.9995490598241676,0.9405005265833514,0.8545173902759051,0.8764707032764202,0.255628799246111
4,0.0623715371732578,0.6477416205797475,0.944001530341687,0.9854303848550696,0.7224320142446352,0.9615917856406768,0.8550930974988107,0.7282459326536423,0.7851367469096517,0.7429530030324768,0.5373082322559819,0.360891461012859,0.5078879601804841,0.9934301189025307,0.5421075124910968,0.9801232219824372,0.9982155962074776,0.9996426887826856,0.9492045521365824,0.802391833945532,0.921717563665834,0.1435957264602635
5,0.3506803863021367,0.6646369516942249,0.952432562207361,0.9780563284027964,0.7380549201013171,0.943179045754904,0.8507766410866713,0.7482420267577208,0.7942742682526078,0.881416542802908,0.4657850784788897,0.4263421327677277,0.3397488700653925,0.9916156396674444,0.5623972344847902,0.9834176974090132,0.9980335557226224,0.9981788893910764,0.9565298039307149,0.7790101314954366,0.9629964965447564,0.1559733555105665
6,0.7958978951978929,0.6763616032322591,0.9636430449746436,0.9624319566842726,0.7567521184538801,0.9073713920829184,0.8393514767797321,0.7593117849505089,0.7957047638775023,0.9734305037906305,0.3879715831148976,0.4887517013456001,0.2109101743823224,0.98863015460132,0.5777007059124842,0.9852969430830172,0.992503490567696,0.945711863240877,0.9609449647824562,0.7614742786782391,0.9886795504903458,0.2895038990180908
7,0.9708564110871578,0.6864020886028029,0.973108088310179,0.936966305022648,0.7684565869936041,0.8458662889462536,0.8198926198505447,0.7599581864957325,0.789532239934193,0.9928506718594016,0.3178828109437473,0.5454916736324906,0.1309414367400366,0.9839994500863484,0.590394268291295,0.9879513967044776,0.9640435869812952,0.999003696561237,0.9627898954399527,0.73157501595012,0.995929457245271,0.4000750150309118
8,0.9956128894915852,0.6907450272121697,0.9784651305141876,0.9052850805630768,0.7758747683874228,0.7587478623343941,0.7874375814335757,0.7592925366020474,0.7748600981039034,0.9918343526136442,0.2531472942979985,0.5991080676459765,0.1107990556342436,0.975716307145025,0.5990994882975692,0.9886664624879128,0.8989280502348876,0.9993711929070042,0.9664851995359544,0.6704216785893087,0.997129884401498,0.5177115851830819
9,0.998758367871029,0.6880557461963629,0.98085133468936,0.881777198616021,0.7742838422770584,0.6584214976532472,0.7502127854996739,0.774974359833019,0.7512090952723157,0.975011275114417,0.1991524538406064,0.6424708450942306,0.1611637156257802,0.9599608456974144,0.6069724126032349,0.9919813821883912,0.8432281306619649,0.9986624028374153,0.968272272721754,0.6472867384152614,0.9943472394719206,0.6450397510736
10,0.9993409991038912,0.6759069604674623,0.9788737927677126,0.862892408114003,0.765240109828574,0.5573399582007533,0.7223301729783674,0.7294295403812988,0.7212170257864221,0.9613711020781848,0.1611695706934883,0.6764393059928975,0.287068562302068,0.9377964827982572,0.6163518459436313,0.984023519822486,0.8170878149177812,0.9972941413972036,0.9676873646652344,0.6609622325915262,0.9573783896089956,0.811419646723554
11,0.9991005970684752,0.6540508720905789,0.9751466951844922,0.8496422499814978,0.7500492089049442,0.480907703024735,0.7168776615399152,0.6826958967337541,0.6876971709662311,0.9866299217961229,0.1724609415961678,0.6920226250196244,0.4443939867125775,0.9182537988767702,0.6285741418714265,0.9879561078132792,0.6970471861993456,0.9943173975394044,0.9691970437037886,0.6563800516651254,0.8251069191368638,0.9362164872802572
