time,LT,UK,RO,IT,EL,PT,BG,BE,IE,PL,FI,SE,EE,ES,NO,HR,DE,SI,FR,NL,DK,LV
0,0.3057443030575923,0.8527148467889623,0.583000817026973,0.4086059320854687,0.1465124988012154,0.1870732213338428,0.5286292188676994,0.0863021440172603,0.7034982771667468,0.1975045979733589,0.32498865287614,0.2176986462686903,0.2127625624497628,0.4367416568920203,0.8467042332460342,0.620757587782922,0.0232960829888823,0.3730715714341316,0.2891643575659148,0.0196090575726231,0.0440152615270082,0.2738178807810729
1,0.2671207180819738,0.8535226232300275,0.5841370919701597,0.4141478180358555,0.1528503451152872,0.179150537299829,0.5248472046664403,0.0664629883709578,0.6971449103640943,0.1758164056586413,0.3061271067230835,0.2021502877573714,0.1855381096057025,0.4284657657475911,0.850422700822768,0.6299838363966532,0.0199030703141073,0.3869879267753745,0.2689786172713606,0.012653710928329,0.0513920367703487,0.2382985587948892
2,0.2433863003060961,0.8536330253801335,0.5823619194388381,0.4235486974401474,0.158328213747309,0.1762757137959147,0.5145248381432208,0.0621290850845061,0.7032209027188312,0.1599893558289068,0.2883733058152432,0.1911869558758276,0.1696441977779029,0.4263275218100907,0.8565682877462947,0.6416656769578789,0.0190849755309133,0.3854290303210963,0.256076523177409,0.0101724157144226,0.0617621041289468,0.2180206144341534
3,0.228945561389374,0.8526886094521355,0.5794245154887309,0.4375934430448284,0.1632415741155364,0.1795555072870021,0.4987735362180487,0.0639239627568936,0.710371189765026,0.1484498239396883,0.2726313591644165,0.1857034502541881,0.1541177894912557,0.4324855065130705,0.8631121224225088,0.6557133421151234,0.0194612036588053,0.374605028368357,0.2512398160436985,0.0105894022809406,0.0727927181446767,0.2047807610920568
4,0.215210386280239,0.8492328075158634,0.5712532076410702,0.4518530466849597,0.1682484857929876,0.1901646414503395,0.4669336749447582,0.0612655853066617,0.7278927658024688,0.1357426596977679,0.2629871516744957,0.1844902355514568,0.1329230751384396,0.4466281177622635,0.8686534384331887,0.6697218065038653,0.019508758421087,0.3916831310667663,0.2522021278650538,0.0123493643632224,0.0843235088665355,0.186555778093436
5,0.1927620928548367,0.8511258218377333,0.5550716124147933,0.4645835887769576,0.1738118300416179,0.2067493603494276,0.4286627928562462,0.0593017500978339,0.7472821656057539,0.1174755050127253,0.2607644597351272,0.1890820523514567,0.1070815906610705,0.4688636852566142,0.8742545708123891,0.6785939971292935,0.021873653374103,0.3995690949909757,0.2574927296963815,0.016850768522678,0.0999325259568529,0.1578184492998797
6,0.1597535293569643,0.8537261115567535,0.5368180973513007,0.4784123000125712,0.1795375023644489,0.2259514123614688,0.3846975383531591,0.0619415192862396,0.763598781718513,0.0964554490673824,0.2757830316952647,0.2024462592616875,0.0784283029469284,0.4942311164224799,0.8781816640867679,0.6823008543909718,0.0266003083541413,0.3948285142031639,0.2649611546637474,0.0235431448413136,0.1183291264156048,0.1223956773522893
7,0.1179058817839898,0.8605212316108081,0.5182747169477371,0.4841702594241224,0.1833006601133792,0.243299025883779,0.3455146863386512,0.0636316053430078,0.7845906786615345,0.0721511895676354,0.3042468987830188,0.2197275431717224,0.0570624275425904,0.5169756925945097,0.8828020010417418,0.6733596282391153,0.0316068435405108,0.3869879267753745,0.2700072336541206,0.0303968624990043,0.1393916164809747,0.0870820513406132
8,0.0770276467282891,0.8633848291303198,0.5039116781573886,0.4863482223583824,0.1834169757188394,0.2564227854539127,0.3132008151815085,0.0629328200533139,0.7935184071410687,0.0460279373103449,0.3436112700130587,0.2452672291647909,0.0475873044697195,0.5342078934404499,0.8898316704631071,0.6521046811331928,0.0377411109392663,0.376141729000337,0.2716161485974846,0.0389764863042296,0.16551925274125,0.0599351348727408
9,0.0432247685275098,0.8663807557409942,0.5008272181130592,0.4840635356416614,0.1824637417406462,0.2627833872753017,0.2971827958225294,0.0555969702287194,0.7928415491943335,0.0232696733233106,0.38636209070706,0.2688172659724593,0.0469575232638906,0.5405221641512731,0.8985536190466851,0.629094118281475,0.0454671384482083,0.3609228750594289,0.2644484103918686,0.0471842768785701,0.1919689555747047,0.0428141807603073
10,0.0195588357196274,0.8684437927984899,0.511178482513697,0.4781390351739485,0.1804538162644327,0.2590413785100932,0.2980756794611127,0.044836800661645,0.7872249696941348,0.0076521593076815,0.4343684151026006,0.2927249105161545,0.0610143061479821,0.5346327668583346,0.907754995938564,0.6059809060426953,0.0551092968580573,0.3475167410967212,0.249139299968657,0.0574928815899838,0.2241298713253886,0.0370859958932653
11,0.0049230597677786,0.8724321905385591,0.5337490238414512,0.4684411287780156,0.1778965845843512,0.2453447561149986,0.3110066017818428,0.0329392772392519,0.7815260778973873,0.0,0.4841620639095255,0.3212714074872795,0.0845912820066111,0.5180374945012217,0.9166029120551786,0.5898936587962469,0.0658215534251223,0.340193044607971,0.2285470100299391,0.0683211630925034,0.2583757143617211,0.0413004626428117
12,0.0033826493622391,0.8739662116728115,0.5682445132406587,0.465900939309593,0.1781722527883549,0.2239892491814862,0.3300097832064218,0.0217181869898866,0.7813466278242844,0.0,0.5377376238183722,0.3599792153748848,0.1168511897501612,0.4966958677047983,0.9247363753644168,0.5920297382325723,0.073899954374656,0.3460447857434842,0.2094125010005236,0.0759065002957371,0.2975594434276498,0.0556063543657433
