time,LT,UK,RO,IT,EL,PT,BG,BE,IE,PL,FI,SE,EE,ES,NO,HR,DE,SI,FR,NL,DK,LV
0,0.9219946899722176,0.7485938378825844,0.3005018234372755,0.5857192942205139,0.2029227155787788,0.8412919611476319,0.6938539602427582,0.378789028235703,0.5245170567283867,0.9593484471354616,0.2159540651642002,0.4564574530922553,0.2828355741449437,0.8475450099933265,0.7961114069015,0.6377429257717184,0.4702352022468448,0.0215930817716671,0.4793427377561571,0.2206202429189224,0.2809156209746035,0.6275770041262198
1,0.8931965543679955,0.7520429815003801,0.2908637580096943,0.5936635311269076,0.2021236779548586,0.8343392384712536,0.6814640156096203,0.3675066399039537,0.5056617399623863,0.9417122600058324,0.2399168693069727,0.4450837161114491,0.2230793181383991,0.843811129538768,0.8312056552863197,0.6776795284798772,0.4136372363057743,0.0,0.4871813949979178,0.1718256942895649,0.2391636909121938,0.5611400918877968
2,0.8543724173290499,0.7553421047471819,0.2791250688242124,0.6063962687112417,0.1995987244038545,0.8227788175780913,0.6555334025810544,0.3589314726672641,0.4880475881421883,0.914890846963346,0.2677487079790258,0.4373679757033206,0.1646109827918435,0.8402173075668615,0.8649980102735392,0.6991652775180399,0.3573112651110234,0.0,0.4958950934238246,0.1391061643427133,0.2100978498238734,0.4932631273361501
3,0.7914654268136314,0.7587873439478033,0.2651140587638496,0.6190029418532926,0.1986492134312335,0.8084889531366883,0.6167377836842942,0.3386049818633779,0.4770378459784475,0.8771445892148014,0.3009109574470342,0.4281525236805687,0.1166771515978172,0.8371268632579916,0.8887999511051636,0.7042114348099293,0.3050169822504722,0.0,0.5067076382578123,0.113075201186186,0.1863870368581231,0.4213243811342992
4,0.6866275865944214,0.7630275847326101,0.2489180742043175,0.6293626284258158,0.1958841743557615,0.7955334661600698,0.5765334161996998,0.3175470032139103,0.4754521170588697,0.8183842699279831,0.3408999097196741,0.4192452658497359,0.0778301297226013,0.8355565173464348,0.90516353180318,0.6995527462748157,0.2600240080559791,0.0,0.5219148302186382,0.0933649801612177,0.167696519626386,0.3405684246126412
5,0.5402338935139606,0.7673200342905079,0.2334833812474136,0.635535253730397,0.1995383967616666,0.7874130268153072,0.5335770499611788,0.2921755662552272,0.4846299903828777,0.7291878088413503,0.3812664052684102,0.4066588713873604,0.0452982412586592,0.8381033558065417,0.9130587339246894,0.6868779626785044,0.2187588703400044,0.0,0.5413793054632733,0.0761075104744558,0.149292987628766,0.2500905113168997
6,0.395850946154785,0.7743636179394107,0.2198371282201507,0.6435480040943887,0.2106849881597781,0.7882679666348633,0.4976203583844622,0.2637725296593075,0.5045011202843642,0.6142324589459089,0.4284299185495732,0.3956834817382194,0.0180112140617707,0.8451583201826327,0.9163269715380528,0.6839763626659712,0.1771914097004423,0.0090699954622037,0.5640333223004762,0.0608051361809443,0.13365172745126,0.1644164647850345
7,0.2757663385712825,0.7820353975585361,0.2085676147741589,0.650942376675693,0.2287899754232418,0.7956903363597511,0.4578757571295377,0.2270968818807872,0.5313680079754171,0.4872284716473259,0.4726283255710446,0.389104866363793,0.0033444282411067,0.8547458215890149,0.9225549076228868,0.6884554797371053,0.1411985843479093,0.0241503063288441,0.5850283895788655,0.0500536498351622,0.122800925473942,0.1031874965745623
8,0.1777041767991499,0.7872396630992577,0.193129904851075,0.6553211906668724,0.2621464763147224,0.811238241138517,0.4186547509015346,0.1915163464326542,0.5610550678034013,0.3621564762766003,0.5189132979660077,0.3864511482669889,0.006453505648224,0.8662633582777974,0.9285745247631716,0.7008525457339867,0.1046542114296043,0.0,0.6032038003557457,0.0399678112185147,0.1186879767012079,0.0620718587917987
9,0.0968258243985807,0.7904283459099927,0.1855965836780521,0.657667227673405,0.3093664731520618,0.8291884460956489,0.3837932410752613,0.1480372607756771,0.5878641384768211,0.2563132454902841,0.5698139755059876,0.3933261842618109,0.0248709486870956,0.8769556407453091,0.9345073387245344,0.7250890541219449,0.0745809676547001,0.008683435574005,0.612074436780119,0.0326995188140754,0.1262204829510857,0.0322752747995269
10,0.0421103300042474,0.7910220895314838,0.1810209489126494,0.6623992250106151,0.358553959164184,0.8408604470360714,0.3378217647441646,0.1092860612863958,0.6051983707836981,0.1738295028090063,0.6147145548843553,0.4055233221071277,0.0528053493131395,0.8844130330376987,0.940760594996144,0.7502202191708803,0.0524755371182212,0.0905672505421748,0.6172647876039615,0.031236543238851,0.1475235632038116,0.0140367766680824
