time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK,LU
0,0.7770438455659946,0.6012584016047979,0.5336383570231383,0.8686417217218453,0.807125600118514,0.7197610444031881,0.5904858935679529,0.7047750491421186,0.5947889359905325,0.5088586986756922,0.74453618232986,0.570271474984301,0.32616270931985886,0.8591589492015272,0.8499666103958324,0.5421376117351704,0.8771201666155432,0.43742914287486834,0.4755235811779507,0.5337495183099604,0.6230212920913267,0.7706313611313105,0.42929215390278525,0.7044370411958488,0.60026337221514,0.8506480731778147,0.7704903733869944,
1,0.7812661952812264,0.6103784187089221,0.5311234316411034,0.8669586606839687,0.8078239498452013,0.7198371402940877,0.6009041429066734,0.7085301468252944,0.6041627820895448,0.5052353688416139,0.7505291641939347,0.5831574539733019,0.32993744013577886,0.862560054430697,0.8497715407810063,0.5468337888210586,0.8810457918765201,0.451641598328928,0.49001835357310264,0.5436501218837557,0.6224393696233218,0.7741036885755964,0.4292898067149528,0.7046555021058074,0.5998027356293628,0.8578971905835574,0.7720533622423931,
2,0.7790411917562117,0.614126382494751,0.5244659935996225,0.8584453075091231,0.8020592450137349,0.7141913853671968,0.6057647771439111,0.7061903197949494,0.610378798426849,0.4977267037115455,0.7502179449255466,0.5904715544100085,0.3307427153335981,0.8587388461519405,0.8426927771054491,0.5466861612297362,0.8774839071789259,0.4614480211395119,0.4997300798429729,0.5486324885814005,0.6167807040807917,0.7712142178796799,0.4263189762697848,0.6991072921196256,0.5945264752427994,0.8577963197565518,0.7673729239275511,
3,0.7810270851507691,0.6208501713725304,0.5208943973413835,0.8549046853781134,0.8008385686153552,0.7126282760107832,0.6132984173626399,0.7074288949487452,0.6202308779040041,0.4932032602592681,0.7538487386061575,0.6002130721101452,0.3330650404453682,0.859463641433143,0.840309470660569,0.5491689256138025,0.8784579130205916,0.4730544292424857,0.5113914082200754,0.5561396836217984,0.614526788001376,0.7725198442359539,0.42621642743368443,0.6973975588236418,0.5926044845213948,0.8620637098433497,0.7669719378046008,
4,0.7985824118565211,0.6397385493749485,0.5278331564962353,0.8685903572203475,0.8157070810422454,0.7254047707986915,0.6326144884996745,0.7225209992971668,0.6426333517392745,0.4986581222354727,0.7724383726792937,0.6213721227973953,0.3417978860397006,0.8771916102064347,0.8547036086823032,0.5623072895340872,0.8967076156380881,0.4936657295206852,0.5327655825453017,0.5744498209095854,0.624498241415049,0.7892336104743976,0.435138313121021,0.7095633838497113,0.602548061640921,0.8833045038411255,0.7819309290715256,
5,0.8334837332325439,0.6725000162504043,0.5461781720706929,0.9011101844475338,0.8482974210115553,0.7539447069414683,0.6654356429681197,0.7530185875233727,0.679224339881356,0.5148702368348227,0.8078008478516897,0.6557708856183841,0.3577696659953906,0.9137764436392022,0.8875106504921173,0.5873913155421125,0.9341310327382248,0.5249598448951369,0.5656112211713725,0.6051763256513545,0.6478554380463895,0.8230713498067457,0.4540319895936901,0.7369751086662358,0.6254974702855237,0.9235893055894269,0.8138556004136572,
6,0.8559730647224545,0.6952304814629424,0.5563199953919544,0.9201648932114828,0.8682537973051586,0.7712570113298775,0.6881082676466054,0.7719963252428792,0.7059612563609768,0.5233260782892255,0.831131178410619,0.680147352199769,0.36822108385911856,0.9365435566547009,0.906932344926857,0.6034468395005445,0.9573190266395288,0.5484121256112585,0.5899467389377729,0.6268355124582792,0.6613687804562858,0.844629289084293,0.46671558551810977,0.7532307556310981,0.6390379177409601,0.9499746680334791,0.8336361892001318,
7,0.8604742456337635,0.7031554609264826,0.5548771471924113,0.9200359854679836,0.8700759656225958,0.772476729254849,0.6958906026522066,0.7744850762780515,0.7178107496421647,0.5209014200690831,0.8369334518979811,0.6897074771017815,0.3707048767549053,0.9394850832803152,0.9072947246099671,0.606522171417263,0.9601292843405314,0.5599558423211357,0.6014452413269464,0.6350577521766301,0.6609331823413804,0.8484371458702056,0.4701489596553396,0.753610627159123,0.6391787727805637,0.9561902430915374,0.8359562804149593,
8,0.8447029066928197,0.6941333283510942,0.5406599043064343,0.8985992746552194,0.8516304048542727,0.755733514656113,0.6866746196141674,0.7585378664624437,0.712340487581193,0.5065475091571181,0.8228939583536119,0.6822441689746948,0.3642078929400501,0.9202404329836161,0.8864765404100212,0.5950217075912348,0.9403736892161969,0.5575492955766852,0.5979748596300788,0.6278413987799502,0.6450503351512524,0.8322820938669165,0.4636255349363606,0.7363498222463151,0.6244309239279208,0.9396244888546329,0.8187291065272835,
9,0.8154299461236291,0.6735044459752918,0.518244243017449,0.8633257245703021,0.8198886500212194,0.72723359072965,0.6657825758949943,0.7303659513966592,0.6949691283848093,0.4846114013949478,0.7955336500465238,0.662951553205283,0.3516515823931959,0.8863240614690235,0.8518425827985696,0.5737648687710923,0.9055274637281681,0.5452086125570274,0.5839005339786005,0.6099671160579859,0.6191279828844568,0.8028712791330148,0.4501510263378654,0.707568879265399,0.5999832900275496,0.9077686380475807,0.7886296456336087,
10,0.7869320332568227,0.6529856816466955,0.49679659353006567,0.8294284971139371,0.7892555340810007,0.6997601227829666,0.6448410185464626,0.7028432030005906,0.6775738554732775,0.46368820188173715,0.768755382398652,0.6433773811515283,0.339234642294931,0.8533299057058077,0.8184189353726937,0.5528526408153416,0.8715378376709629,0.5323270077342206,0.5693102661323296,0.5920349613042074,0.5941139707593889,0.7742764892592758,0.4373545609450267,0.6797557996525085,0.5764160102856688,0.8765221586861818,0.7595070881912241,
11,0.7583241776403095,0.6318869981967218,0.4757239726811067,0.795930085429684,0.7588162004467203,0.6724969433541114,0.6231976112050582,0.6752031159504899,0.6593268460447029,0.44321577790404015,0.7417093054154473,0.6228919115040478,0.3266366057151594,0.8203058883860047,0.785262861091635,0.5316990756108093,0.837444956579152,0.5183958763233675,0.5536600125010852,0.5734352201271625,0.5693262341746268,0.7456227620042953,0.424687119641559,0.6521341703132494,0.5530600728906729,0.844931042110009,0.7304894552009195,
