time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK,LU
0,0.1631571463913695,0.25969344520749843,0.18293943401178805,0.29959014107201504,0.2595654251557708,0.19668843866720187,0.34192278753346284,0.5090940240376841,0.501126415244894,0.6131624073500807,0.361166393778432,0.5676012483746841,0.06503050479350655,0.14143005976215012,0.26295054000647927,0.7154492424187245,0.06859073354737814,0.20645421110264367,0.3446824342059024,0.22405169913609746,0.6624418145462243,0.3088561693379035,0.7573798331562579,0.292708167833319,0.4481131350795194,0.15159489759183833,0.25245826172450864,
1,0.1606437281803368,0.26645213122847405,0.1850438993108832,0.29706440427939507,0.26487857632713085,0.2013904576824809,0.33710628068930176,0.5058649585041309,0.5086388039310098,0.6052943026502199,0.3660881367086207,0.5731105931750564,0.06609022444665076,0.1367624292463292,0.2575388182731738,0.7202803422647148,0.06912615426791124,0.20662014037990417,0.3467788455816762,0.2293355670672719,0.6641482021913285,0.30528311296731503,0.7709069434406973,0.2929336173946035,0.44857295557563936,0.14752594700082844,0.2459910033045749,
2,0.15716318220421696,0.2709396349286721,0.18542247007350338,0.2924432867853264,0.26809363308991574,0.20444442996234366,0.32996667810604163,0.4987643895570789,0.5120877505916904,0.593254545687299,0.3680471462950178,0.5738249366812697,0.0664963291532904,0.1313233922392638,0.25035377007653953,0.7190890807417112,0.06923254762325554,0.20506185186355483,0.34582566853699015,0.23269576083276464,0.6606475555248537,0.2995484999435624,0.7775992840161634,0.29069213639487695,0.4455521881779208,0.14264424369691986,0.23793026709482407,
3,0.1548921805675434,0.2768068656354584,0.1866072498532987,0.28976231713511763,0.2728332736651316,0.20860822927242761,0.32507937030632106,0.4946760566269408,0.5182428876522619,0.5852536065207092,0.372044379791321,0.5775726065123409,0.06715622047122363,0.12705689755808156,0.24488656985418833,0.7217088973918873,0.06985110652572202,0.20460110495367495,0.3465655897027933,0.23727310888004902,0.6609896192214539,0.2957976353049731,0.7880103361573594,0.28998079367295126,0.4451638473962728,0.138942728799986,0.2316049904010181,
4,0.15600013721685585,0.2882396855545938,0.19132794599651243,0.29312879943586223,0.28319033239755936,0.2170289508598466,0.32699613044111264,0.5006317438884303,0.5348603327481979,0.589503619381971,0.3835844060071637,0.5928262278430652,0.06906414671447286,0.12559848321973147,0.2445113437455698,0.7386636098723407,0.07201099443340192,0.20818857200601232,0.35404329849668204,0.24664204508105259,0.6747438962719758,0.29819267919034814,0.8138650799469306,0.2949758975862068,0.45383687662604194,0.13831574581906686,0.2301697804257634,
5,0.16070512082011923,0.3061932850147709,0.20003820578310894,0.30301850545413894,0.3000552556181829,0.23041780339229265,0.33613852829470225,0.5174485820633095,0.5633677711271032,0.6068054081616496,0.40371569294068665,0.6210424981753446,0.07239591915683334,0.12694583905876924,0.24943188726902418,0.7716416985943405,0.07591422997095172,0.21623138610371095,0.36902925701698497,0.26159601297267476,0.7033545506167926,0.3071542269068545,0.8574530781510457,0.30624339538485634,0.47251205249318734,0.14086032522407008,0.23375306968162138,
6,0.16323642768108285,0.3198745985286546,0.20559721758463353,0.30855758727410304,0.3128409603967633,0.24065467928148818,0.3404001267054348,0.526541312199781,0.5837392117235448,0.6153165259909146,0.4181177243373337,0.6401086919048563,0.07457099136490607,0.12647969200750322,0.2506139736755672,0.7931112015758938,0.07887988527417678,0.220987051708316,0.37833380492013197,0.2729058194182315,0.7217023143296981,0.3116309991083476,0.8883490472914184,0.3128077362936203,0.4843058204178408,0.14148016706753122,0.23386605212309977,
7,0.16275129490211834,0.3269260909408563,0.20665318590790815,0.30788459133697516,0.319279497077101,0.2459729636400896,0.33782826029955537,0.5247426519829547,0.5919093573513659,0.6114558019796908,0.42389376605207874,0.6457394414641052,0.07509024764181138,0.1235884075071333,0.24672164784912337,0.7978739523241235,0.08036443428741326,0.22107620440317657,0.37952723056336335,0.27858077529320013,0.7251286775438479,0.3098011200332556,0.9003604928351764,0.3127187069684945,0.4861248403377572,0.13943205134117673,0.22931732220534956,
8,0.1587878253701492,0.3261309378011504,0.20266619140340697,0.3003276944966327,0.31820980443336344,0.24545625899219145,0.32780747332577537,0.5109580054845209,0.5860059100522503,0.5940494505941651,0.419684212572052,0.6360759770386512,0.07374961803227444,0.11817283010050167,0.23743779509395302,0.7837777812231657,0.08031331576567627,0.2159879465374127,0.37166507122294856,0.27760602353120745,0.7117282334211377,0.30106484854384397,0.8906278067873304,0.3052637801497376,0.47672617534868433,0.134523453871512,0.21987137303458912,
9,0.1526448142069217,0.31977732417991517,0.19529091742151236,0.28839173606985136,0.31187186016539237,0.24081738724566645,0.31317930232968294,0.4895303812831627,0.5704912280648801,0.5681954184178135,0.4086220689564998,0.616084495169343,0.07114685360651637,0.11135769873460757,0.2249463130926887,0.7570792790724605,0.07904767114029644,0.20752454815797688,0.35780272273928326,0.27194614860022487,0.6871934311753295,0.2880061734459711,0.8658934217221266,0.29300558674779875,0.45994877442129645,0.12795500325681233,0.20759572763408424,
