time,LT,AT,UK,CZ,RO,IT,EL,BG,CH,PT,SK,BE,IE,PL,FI,SE,EE,ES,NO,HR,HU,DE,SI,FR,NL,DK,LV
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.002396924606789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0001517052997701,6.642333311517218e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001770112749332,0.0,0.0,0.0,0.0,0.0,0.0018105943176259,0.0017716274350292,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0002457050647296,0.0,0.0333797385767339,0.0029116718275243,0.0595914103471775,0.0676227668475174,0.0,0.0,0.0,0.0,0.0,0.0,0.0036982512757962,0.0012713680546406,0.0,0.0027031956227794,0.0,0.0009848346282324,0.0001435274864677,0.0012866109664245,0.0,0.0006102936399735,0.0,0.0022792902877426,0.0
7,0.0013579364825652,0.0275856471364507,0.0016782332588782,0.0135416813424471,0.1760585776865415,0.0964914553217905,0.1954372685022371,0.2585147461812497,0.0024048340129793,0.0,0.0457096362540073,0.0,0.0,0.015875034583791,0.0,0.0013265771158553,0.0,0.0009357822984132,0.0025685501281236,0.0890447823004581,0.0714363607020707,0.0021519202497722,0.0407276477620896,0.006433615013596,0.0,0.0,0.0001473204717748
8,0.0148956230496949,0.1524527475776189,0.0012438098095447,0.0829062888439943,0.3214510102963294,0.2408934671508514,0.3068422913578206,0.4197712952180492,0.0420624503626526,0.0180711437558476,0.12999698506924,0.0077087071834609,0.0,0.0658500155341584,0.0022171931729278,0.0006859646235323,0.0116961801999456,0.0982355967933096,0.0,0.2318371012812512,0.1841360529240321,0.0333542458270455,0.1902082978113868,0.0594545000841771,0.0113742739355588,0.0010512387604835,0.0137150199006046
9,0.0325761959055559,0.3308065234851142,0.0478242867189017,0.1639866172428873,0.4402911100583891,0.3717798464578059,0.4199023815855519,0.5489128359542533,0.1254869134490462,0.0819048154959254,0.2052822812195955,0.0561468549206438,0.0135573531610378,0.1175601517788754,0.0079696172062512,0.0107961962792749,0.0276641584188963,0.2604219566981484,0.0037011143805945,0.3734614376173347,0.2885392074380842,0.0950947870780894,0.3556804537489282,0.1309211263602138,0.1048785154399315,0.0195256033690998,0.0247571575626864
