time,LT,AT,UK,CZ,RO,IT,EL,BG,CH,PT,SK,BE,IE,PL,FI,SE,EE,ES,NO,HR,HU,DE,SI,FR,NL,DK,LV
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.002129010495546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0001334955926923,0.0005113457139789,0.0,0.0,0.0,0.0,0.0,0.0,0.0021180655753179,0.0,0.0,0.0,0.0,0.0,0.0016426087305415,0.0016585368960882,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0005566331896859,0.0,0.0057079405455515,0.0017696630141081,0.1091812142613745,0.0376335630308342,0.0,0.0,0.0,0.0,0.0,0.0,0.0041822028350212,0.0013382515418563,0.0,0.0026126257633392,0.0,0.0002360343081272,0.0,0.0018133021138106,0.0,0.0006679486793232,0.0,0.0023859095839217,0.0
7,0.0112908822491872,0.0252444954037923,0.0016970407431425,0.0014401842391393,0.0367694653167149,0.0769302092003533,0.2874643535608027,0.1481250278476073,0.0095712565577577,0.0,0.0075646798453072,0.0,0.0,0.0071202858741151,0.0,0.0010133954465868,6.233938034251255e-06,0.0013711287826864,0.0029378160623801,0.0323608281854825,0.0227980170538692,0.0015426374724274,0.0226391793383051,0.0057543853039935,0.0,0.0,0.002114272736142
8,0.0879012390251419,0.1747658136862691,0.0,0.0229262669542129,0.0856148765376769,0.2116877720457965,0.43076920640034,0.2439564990017227,0.1976379624092142,0.0311720301108073,0.0344830837366207,0.001463293196974,0.0,0.0329644903896018,0.0168976426698797,0.0094864887764397,0.0619799131199749,0.0806741436089225,0.0,0.1014682230391568,0.0692133435531906,0.0275640678724231,0.1040975702400413,0.0991654940049609,0.0017836149303271,0.0169562140382168,0.0734617274446882
9,0.2039567317246152,0.380562370242605,0.0110340606954063,0.0520506274374826,0.1201319259600181,0.3390422043182227,0.5447687420628725,0.3304878938840362,0.4400853946798821,0.1074547935213982,0.0678908851439524,0.0119697872209817,0.0175634174909481,0.0595614231525868,0.1136533566714401,0.0568740792124582,0.2311028116504493,0.2113007898604899,0.0109170706125926,0.1794819166070266,0.1181436594088987,0.0880892407989783,0.1960454275857394,0.2455125561965666,0.0160553807234008,0.0771361869361465,0.1968655253697107
