time,LT,AT,UK,CZ,RO,IT,EL,BG,CH,PT,SK,BE,IE,PL,FI,SE,EE,ES,NO,HR,HU,DE,SI,FR,NL,DK,LV
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0018586185758832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0124731238141742,0.0,0.0001581384957374,0.0003457919350611,0.0,0.0,0.0,0.0,0.0,0.0,0.0059857005132215,0.0,0.0,0.0,0.0,0.0,0.0017794214097096,0.0021382283072339,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.003240314515072,0.0,0.0166173302622583,0.0024781429961874,0.0364083973084152,0.0373663866964099,0.0,0.0,0.0,0.0,0.0,0.0,0.0039431793889474,0.0013658833252278,0.0,0.0028087350353261,0.0,0.0003314503083656,0.0,0.0013529572820974,0.0,0.0003534188274499,0.0,0.0,0.0
7,0.0046460129491314,0.006228124226103,0.0009050524813134,0.0289960171007147,0.0887315302798094,0.0850136386939102,0.0984912008490883,0.168612411889513,0.0075671110466214,0.0,0.0723604621130203,0.0,0.0,0.0324342075608239,0.0,0.0010135210666519,0.0,0.0006848075739177,0.0027241916381204,0.0628802676080698,0.069853324106183,0.001942322591063,0.0159793145510164,0.0080365913970432,0.0,0.0,0.00024894719088
8,0.0417229942647666,0.0532609516915183,0.0023062869292041,0.1716278435293771,0.1801094990210105,0.2227506404205938,0.1477598590874037,0.2505119621992287,0.1574720781074735,0.0485517750371552,0.2030925714843953,0.0423121523968091,0.0,0.1339446279471294,0.0118912036295777,0.0129467327080493,0.0379767199265501,0.1010881329582613,0.0,0.1595843285775203,0.2050084316789343,0.0542487432429823,0.1053244019150613,0.1395015154002534,0.0281101693986943,0.0111807701513761,0.0509223340981087
9,0.1065226271383854,0.1248250812216609,0.0425254386376909,0.3236293694195332,0.2668090160330899,0.3590226134481774,0.2003153704561119,0.3212633518372143,0.4036195143905954,0.2215864567319306,0.2993398830273894,0.1913493254329644,0.0054474506709251,0.2594215442091233,0.0948761689071545,0.0695397049805205,0.1299071213993851,0.2853892806476393,0.0056477109295951,0.3041483654555028,0.3188285227624274,0.1379457564710454,0.1930282984185514,0.3407156685064332,0.152195470742643,0.0471189824818938,0.1348091405079605
