time,LT,AT,UK,CZ,RO,IT,EL,BG,CH,PT,SK,BE,IE,PL,FI,SE,EE,ES,NO,HR,HU,DE,SI,FR,NL,DK,LV
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0023397565804283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0001428908792445,0.0005037829825427,0.0,0.0,0.0,0.0,0.0,0.0,0.0017445015549761,0.0,0.0,0.0,0.0,0.0,0.0017718567800287,0.0018511616439791,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0001703808254939,0.0,0.0345689325966921,0.0006409618634752,0.0949264016355443,0.0323974858635769,0.0,0.0,0.0,0.0,0.0,0.0,0.0036641174382113,0.0012535215100003,0.0,0.0025033318448256,0.0,0.0011320115295568,0.0002746895534179,0.0018773053120335,0.0,0.0003230668220138,0.0,0.0023100787475084,0.0
7,0.0122452698258763,0.0392930064369829,0.0016642099594284,0.038706638763444,0.1799921487837447,0.0316148188771384,0.25173957230403,0.1315664769506621,0.0010489413806726,0.0,0.0664741944898947,0.0,0.0,0.0511719987572019,0.0,4.598641292061865e-05,0.0,0.0005113978509432,0.002604196006715,0.0823486082129707,0.0976803940472788,0.0080045359077825,0.057093483739899,0.0024136262291008,0.0,0.0,9.630308920905432e-05
8,0.076456638314141,0.202397669530887,0.0010886989127345,0.2118430343146069,0.3238330429228581,0.0895187457164621,0.3670182097027247,0.2182794474707624,0.0636822793731834,0.0465274832341093,0.2055789676290342,0.0424902656822548,0.0,0.1817939225973794,0.0133282124985692,0.0018568198708788,0.0072730664143384,0.060852621858067,0.0018026444471962,0.2031742019919466,0.2570813279103782,0.1269304520530217,0.2172229430336986,0.084817467785914,0.0284225931274448,0.0145630640253214,0.0127177417888218
9,0.1887488369263936,0.3599389678598353,0.0381833554139693,0.386092453873829,0.4416223953534728,0.1674964139463468,0.4519819703213392,0.273085452707135,0.1485575617010159,0.2132603110392637,0.3449510266989776,0.1720561632419174,0.004227970711167,0.330303754950097,0.081021951493731,0.017308387138009,0.0834833137609078,0.1929011615421055,0.0055281966942623,0.3130474651784365,0.4003261324916723,0.2789063916351171,0.3719617918133859,0.2218437581677722,0.1421682481702525,0.0637481317030543,0.0251239861883514
