time,LT,AT,UK,CZ,RO,IT,EL,BG,CH,PT,SK,BE,IE,PL,FI,SE,EE,ES,NO,HR,HU,DE,SI,FR,NL,DK,LV
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0022127113395038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0001465338009902,0.0003867865282105,0.0,0.0,0.0,0.0,0.0,0.0,0.0013672577243268,0.0,0.0,0.0,0.0,0.0,0.0017325940494032,0.0016432374377634,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0177203707771363,0.0021229203249517,0.0933112407817172,0.0221546261749788,0.0,0.0,0.0,0.0,0.0,0.0,0.0036481769417305,0.0012963464281745,0.0,0.002710278168638,0.0,0.0006468490452116,6.098812668030968e-05,0.0015615099391528,0.0,0.0006672425422781,0.0,0.0023232385419624,0.0
7,0.0026748817671868,0.0165353268023186,0.0012722363504971,0.0139074710555054,0.0859495191911676,0.0835170877384315,0.2543859274325237,0.0811841853716124,0.0015297691347208,0.0,0.0041872592365493,0.0,0.0,0.0054362865677747,0.0,0.0009398482107689,0.0,0.0016335147021025,0.0025384296723444,0.0762191746183214,0.047275591681188,0.0084584027058881,0.0043651952610967,0.004611034283062,0.0,0.0,5.658323832362834e-05
8,0.0300567218041291,0.1225159029690934,4.5954669797303e-05,0.1005076699778817,0.1560890797830168,0.2203052778112657,0.3844666156016166,0.1398613421139154,0.0682173922841176,0.0207263331486701,0.0219663592577847,0.0322412389121554,0.0,0.0424097637629939,7.355295812494886e-07,0.0044496336778572,0.0032345108964871,0.0946915015823698,0.0019334692485383,0.1900025119319338,0.1227111360788375,0.1381752661240188,0.0295916435012425,0.0778524174675613,0.0096031022844609,0.0100616478137325,0.0160867635957489
9,0.0533708254631611,0.2333554717699436,0.0218165600435317,0.202808514333237,0.2163419371176644,0.3457341628548505,0.487761005907685,0.1496284712965831,0.1633253543191992,0.0817083390479449,0.0455001598273714,0.1018208282260129,0.0220856235514441,0.0922371403504089,0.0026467703888021,0.0197672557939758,0.0178055590358931,0.2583153248948344,0.0014777927894428,0.3130759132901604,0.1896195996040038,0.3028412966430705,0.0572371192317233,0.1956122461680807,0.0396487042281101,0.0422736599861737,0.0439821918160565
