time,LT,AT,UK,CZ,RO,IT,EL,BG,CH,PT,SK,BE,IE,PL,FI,SE,EE,ES,NO,HR,HU,DE,SI,FR,NL,DK,LV
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0021589745203774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0117308918709821,0.0,0.0001415446956025,0.000594634807574,0.0,0.0,0.0,0.0,0.0,0.0,0.0048702781303085,0.0,0.0,0.0,0.0,0.0,0.0016336804817965,0.0016011354385978,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0032993201085335,0.0,0.015205537421147,0.001827951688284,0.0818587160297922,0.0352366848258945,0.0,0.0,0.0,0.0,0.0,0.0,0.003767394911752,0.0013042606239898,0.0,0.0025790033800055,0.0,0.0,0.0,0.0015954280342643,0.0,0.0003089807365011,0.0,0.0024071213434899,0.0
7,0.0269778612380728,0.004203232730259,0.0010164438531171,0.0049164937685242,0.0884607870138726,0.068725486829083,0.1965825866303481,0.1606655267353408,0.0001713998895704,0.0,0.0113995658031049,0.0,0.0,0.0076861020477802,0.0025589321284684,0.0,0.0,0.0007922993317145,0.0027574135112604,0.0277911747903356,0.0309684433901931,0.0018554520919066,0.0025692633678883,0.0042120334251738,0.0,0.0,0.0006041761407443
8,0.1234863419873524,0.0336891885090224,0.0028544226148551,0.0591850128604758,0.1544066055537414,0.1883275295460453,0.2922587826556335,0.2800722956564787,0.0395010674043794,0.0216461485581268,0.0395024216599436,0.0632839595737063,0.0,0.0784865356255151,0.0007844696308924,0.0028864218043209,0.0082854458463728,0.0764916379439809,0.0,0.0649799087907344,0.0587488514915364,0.0681647224382148,0.0224503581828138,0.0551623989047617,0.0423066330886791,0.0127480512054697,0.0227271161825294
9,0.2180052992160395,0.0636846700798753,0.0831737000111482,0.1430711037710864,0.2058760218446077,0.2968858968999862,0.3644988665107751,0.3525228278557977,0.0941172595869613,0.0664552593772545,0.0519543024628536,0.239486507282841,0.0259473788522486,0.1756258098762728,0.0068434539785637,0.0278891192913168,0.0209538923233937,0.2007709362251334,0.0118350989554038,0.1300950971440769,0.0803321512761719,0.1775474733591544,0.0414904071395849,0.1376351140538914,0.1945263630331088,0.057055849264102,0.0463305159048537
