time,LT,AT,UK,CZ,RO,IT,EL,BG,CH,PT,SK,BE,IE,PL,FI,SE,EE,ES,NO,HR,HU,DE,SI,FR,NL,DK,LV
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0020007188731304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.000141935494691,0.0004907849655002,0.0,0.0,0.0,0.0,0.0,0.0,0.0015103656080189,0.0,0.0,0.0,0.0,0.0,0.001688298446176,0.0020535612644428,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,6.147087883259615e-05,0.0,0.0137443406443171,0.0015970372972807,0.0553809937092302,0.0165035736854773,0.0,0.0,0.0,0.0,0.0,0.0,0.0039052771069724,0.0013271334815913,0.0,0.002636554277369,0.0,0.0,0.0,0.0013410334478331,0.0,0.0003364923924884,0.0,0.0023560643313681,0.0
7,0.0,0.0259091576694113,0.0016233848062073,0.0078852125893813,0.0665111797060656,0.0816052889670859,0.1176281903074588,0.0744258687035156,0.0026210331878438,0.0,0.0391812781395218,0.0,0.0,0.0058210676651956,0.0,3.057786266727193e-05,0.0,0.0009200486241478,0.0026980100925483,0.0266396559248503,0.0390968769093586,0.0016532339131157,0.0540239849582626,0.0074661803652474,0.0,0.0,0.0
8,0.0081567468995799,0.14128127191359,0.0016655693302854,0.0602023417190449,0.1211799795128352,0.2089632011915633,0.1454791658755679,0.1177650738624398,0.057555829478977,0.0247901189218284,0.1032308697552446,0.0271819842143552,0.0,0.0367972191481659,0.0059866296871401,0.0059666836606728,0.0171794720433914,0.0933233907869472,0.0,0.1094909166939367,0.138775971509705,0.0423697692286575,0.2223146101850313,0.087082758187996,0.0160152465445714,0.017682532542591,0.0196289771538897
9,0.0183371231480362,0.2632459585550117,0.0257196847279212,0.121405088838584,0.164042773341909,0.322296498325585,0.1647376583181733,0.1141426765255518,0.1639200861017308,0.1083825484175966,0.1552139615149514,0.130903786166742,0.0065893769694435,0.067584492897556,0.0323158295286937,0.0335826553222527,0.0406701432503788,0.249957105067515,0.0218456849511844,0.2061527238210881,0.2754863987536445,0.0982921864424095,0.3535633009927707,0.2015997910742165,0.0724011443675072,0.0962319300037794,0.044505542904847
