time,LT,AT,UK,CZ,RO,IT,EL,BG,CH,PT,SK,BE,IE,PL,FI,SE,EE,ES,NO,HR,HU,DE,SI,FR,NL,DK,LV
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0021533120109666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0121385596130282,0.0,0.000143863118203,0.0003996121980357,0.0,0.0,0.0,0.0,0.0,0.0,0.0057777908124806,0.0,0.0,0.0,0.0,0.0,0.0018428784330456,0.0022097310809492,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0027873207186228,0.0,0.0204360266679853,0.0001387872649947,0.0816024689368354,0.0087534063429299,0.0,0.0,0.0,0.0,0.0,0.0,0.0038151509705898,0.0012767142152825,0.0,0.0027669040858226,0.0,0.0009746459460247,0.0001732802518072,0.0013309903724284,0.0,0.000353490385027,0.0,0.0022856007618242,0.0
7,0.0,0.0494623356089078,0.0009061252776938,0.0428892017375927,0.1521728904101025,0.0354376481956509,0.224829084043305,0.0576284638399719,0.0149994124785809,0.0,0.0524149607876649,0.0,0.0,0.0052269155052013,0.0,0.0009639130499452,0.0,0.0001037641783967,0.002572778769377,0.1061118616976147,0.1029088758736332,0.0105113880255886,0.0566585431366407,0.0045836371083537,0.0,0.0,0.0
8,0.0014425840645386,0.3103882443535721,0.0,0.239076020490102,0.2960784380924088,0.1431545343768085,0.3481577211694237,0.1166137381842227,0.2904719389556302,0.041918679613228,0.1789322210188035,0.0519183234652295,0.0,0.0363792698083972,0.0080088189618973,0.0011306331479595,0.026277252986379,0.0823832857150049,0.0019323617444775,0.2616126041897141,0.2606847958406119,0.1736513961535602,0.232939569850811,0.1396396742499956,0.0159343222660585,0.0007415842979197,0.0088960452667477
9,0.0072894712605874,0.5437271516369309,0.0025012670676594,0.4338044015684433,0.4153061261769895,0.2372300938983199,0.4338837941382538,0.169333526751271,0.5752116844891035,0.1892932767420571,0.2997442498052582,0.1812898796708861,0.0,0.074812232876818,0.0329193287653784,0.0118876295368677,0.0726635072968535,0.2407732223560922,0.0023589362293851,0.4024006748283047,0.4048413783646465,0.3812840250483174,0.4006839256521643,0.3219478396187327,0.0834423774855781,0.0066569172738339,0.0274297172247076
