time,LT,AT,UK,CZ,RO,IT,EL,BG,CH,PT,SK,BE,IE,PL,FI,SE,EE,ES,NO,HR,HU,DE,SI,FR,NL,DK,LV
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.00211790872521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.000776885240631,0.0002486345497127,0.0,0.0,0.0,0.0,0.0,0.0,0.0025577564108732,0.0,0.0,0.0,0.0,0.0,0.001874721539034,0.00185777911241,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0006211962957191,0.0,0.0243057403175932,0.0021148240520456,0.0551717378342858,0.0577501339198021,0.0,0.0,0.0,0.0,0.0,0.0,0.0039899738228839,0.0012808112808148,0.0,0.002565506486646,0.0,0.0013387366685638,0.0002479915664288,0.0015915800619632,0.0,0.0003493498834105,0.0,0.0,0.0
7,0.0003220024546886,0.053082363164374,0.0011854993559938,0.0447832613201406,0.1637345946718459,0.0857822999530965,0.1490657376859496,0.2454627117131196,0.0169983461850384,0.0,0.078558066781925,0.0,0.0,0.0430850294963468,0.0,0.0029558475791457,0.0,0.0002901933301662,0.002769304239588,0.120174407994947,0.1033891996827511,0.0092180484759073,0.0627597823413545,0.0084180798931557,0.0,0.0,0.0
8,0.0116014197180284,0.311164995652708,0.0,0.237401412223745,0.3119596674387273,0.2234578610117154,0.2334750033892143,0.4095393541685546,0.282690227475948,0.0554409754845696,0.2407267780045971,0.0184176174212728,0.0,0.1509913537754493,0.0019925058175276,0.0003921064151079,0.0082184670270635,0.0556366864641844,0.0018685437165273,0.2923139018517928,0.2647762779812753,0.1386216117599281,0.2381383411433962,0.1493664894255195,0.0013396331713476,0.000598986175304,0.0073953717561253
9,0.0242703404998286,0.5406717919760614,0.0097478860480419,0.4335785874406033,0.4339231083375473,0.3449962780627195,0.2902103908421096,0.5376938201116946,0.561363481296937,0.2436284623812133,0.401838996049299,0.0477887495185413,0.000240253947144,0.2646249484956055,0.0063622634949271,0.0048419078622927,0.0246498875665247,0.1701375383904061,0.0005489404024853,0.4511352805568082,0.412971144149558,0.2866712782870826,0.407833547044163,0.3413972366547936,0.0104926593711674,0.0049280667211326,0.0172089586815755
