time,LT,AT,UK,CZ,RO,IT,EL,BG,CH,PT,SK,BE,IE,PL,FI,SE,EE,ES,NO,HR,HU,DE,SI,FR,NL,DK,LV
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0022800354671634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0001464697111195,0.0005438110113812,0.0,0.0,0.0,0.0,0.0,0.0,0.0023490724071217,0.0,0.0,0.0,0.0,0.0,0.0017825411458956,0.0019286247136098,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.000611296285152,0.0,0.0053395450650996,0.0025886989597503,0.1101417516973477,0.0260082664715579,0.0,0.0,0.0,0.0,0.0,0.0,0.0037370678111019,0.0012965764880826,0.0,0.0023880845741902,0.0,0.0011519761841228,0.0,0.0012856452529258,0.0,0.0006405055716441,0.0,0.0022925899216297,0.0
7,0.0038959078953242,0.0310466768069388,0.0017030043984135,0.0185079086900356,0.0357361611833405,0.0946079145223614,0.2926834439065435,0.1103898297362462,0.0060633120936251,0.0,0.0152340148699451,0.0,0.0,0.0275174993829214,0.0,0.0191836506778533,0.0,8.674640708805383e-05,0.0026070059693042,0.0963725221504509,0.0414018779942932,0.0081693802491823,0.0297776450605043,0.0020611513991191,0.0,0.0,0.0001679436921074
8,0.0367353285192775,0.2090275300626349,0.0023070389009437,0.1342145984553035,0.072354493675956,0.236039418700143,0.4320684379423544,0.1819165185101737,0.1057596295459254,0.0162042975031992,0.0613020532625078,0.012028584448325,0.0,0.1180152648991309,0.0,0.0046579461109082,0.0022064234825686,0.0507674368909594,0.0,0.2268364887226489,0.1158689825762227,0.1165766835023743,0.1056730734532936,0.04674543675514,0.0093372224204348,0.0137703413790103,0.0173359603350804
9,0.0732825865284475,0.4091405376315104,0.0833832275583443,0.2573268879752333,0.1119589657678867,0.3519662354736103,0.5462016674990461,0.2300859763099726,0.2333793866978858,0.068528820169694,0.1160177283407373,0.0589731777806971,0.0220125528937804,0.2167902497554792,0.0016805658849632,0.018714840564381,0.0112188547503942,0.1721727612322608,0.000750535169905,0.351173015406803,0.1864658699610814,0.25049349075247,0.1844302712666575,0.1310177362082937,0.0794283080239508,0.0539989323095245,0.0400404353984467
