time,LT,AT,UK,CZ,RO,IT,EL,BG,CH,PT,SK,BE,IE,PL,FI,SE,EE,ES,NO,HR,HU,DE,SI,FR,NL,DK,LV
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0025441673131018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0057015650566095,0.0,0.0001321699176045,6.258516660056968e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0034660429526486,0.0,0.0,0.0,0.0,0.0,0.0018327819248709,0.001709479795653,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.002029474267284,0.0,0.0135180587169586,0.0008781937398314,0.0483770350839764,0.0391410271613551,0.0,0.0,0.0,0.0,0.0,0.0,0.0040010038647067,0.0013490209978433,0.0,0.0027422963347842,0.0,2.5940341253302247e-05,0.0,0.0016022106802441,0.0,0.0003481159499566,0.0,0.0023628485984036,0.0
7,0.0125428182273082,0.0113516575667081,0.0008859228181684,0.0028289111586819,0.0688058983362761,0.0301930209647544,0.1408154351256914,0.1607274916895433,0.003051213870139,0.0,0.0283449077116246,0.0,0.0,0.0051617820244117,0.0,0.001467085361598,8.393444349273558e-05,0.0010685140992567,0.0026961808701376,0.0701179959035214,0.034935165699058,0.0010815390185603,0.0374258742647747,0.0044182218629395,0.0,0.0,0.0038715484733302
8,0.0896098883532874,0.0831878561717844,0.0012129746154534,0.0224752986171666,0.1238932067927019,0.095970801998615,0.2373836414105579,0.2681767799293467,0.0642815360036606,0.0407857195158106,0.0856688032288124,0.0634206116938852,0.0,0.0409089205069353,0.016692782782845,0.0119575902196643,0.0674366092408639,0.0804930824334951,0.0,0.1868085569398015,0.0945627054761055,0.0308926668995237,0.1344055929302627,0.1044896943384325,0.040771840794906,0.0194845510274775,0.0951497829622849
9,0.2035442301648427,0.1400733326254774,0.0248923370422006,0.0343131464450806,0.1613111556249992,0.1735343011371615,0.3033050753880291,0.3276043810191814,0.1412677558312159,0.1811654488424441,0.1043915498741079,0.2329335706565115,0.0046005065660961,0.0816588695834947,0.0864391235600329,0.0631924579847312,0.2371936423134554,0.2129477439482912,0.0102276847457441,0.2936642292287025,0.1451154705535712,0.0740709116958359,0.2250137923311138,0.2727314537978068,0.1945416107352081,0.1027457936430498,0.2688085018347814
