time,LT,AT,UK,CZ,RO,IT,EL,BG,CH,PT,SK,BE,IE,PL,FI,SE,EE,ES,NO,HR,HU,DE,SI,FR,NL,DK,LV
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0022474394042758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.00014433167537,0.0003861116471217,0.0,0.0,0.0,0.0,0.0,0.0,0.0014572693896927,0.0,0.0,0.0,0.0,0.0,0.0017691331585518,0.001917426574121,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0166547995965289,0.0017411948496802,0.0735146037854434,0.0095172747183479,0.0,0.0,0.0,0.0,0.0,0.0,0.0037752004569207,0.0013064221277569,0.0,0.0027155112675448,0.0,0.0,0.0001236350562871,0.0,0.0,0.0003269013955819,0.0,0.0022960083493991,0.0
7,0.0,0.0022680486452738,0.0019833952407987,0.0,0.0948928124814185,0.0529190909287407,0.1937487044164153,0.0513826883450452,0.0093645714259164,0.0,0.0035227287530998,0.0,0.0,0.0007447696274618,0.0024566652094603,0.0009706749584971,0.0,7.933011734346379e-05,0.0025982901712902,0.0294350600528558,0.0275295439926789,8.86207543939611e-06,0.001441293097524,0.0025999285675634,0.0,0.0,0.0
8,0.0090810239527974,0.033294534848671,0.0002944313137938,0.003315449006706,0.1812058595384898,0.1441545456312352,0.2866019751547141,0.0883474918628946,0.2230652655200649,0.0434933078541547,0.0195240633595357,0.0058273908436465,0.0,0.0053871907315166,0.0054590589769571,0.0038139498193489,0.0216314542286675,0.0536091961506341,0.0019277204665143,0.0809038701729065,0.0647368591068497,0.0181081166117088,0.0184184279513175,0.0823546392760831,0.001806762231887,0.0006632151105802,0.0146809854037261
9,0.0241484049242046,0.0777080359866657,0.0238512162881846,0.01278670767056,0.2504699092533928,0.2264704888747216,0.3826202582253415,0.0964685952508302,0.4849131777541058,0.1849700729008789,0.0346715603288244,0.0265057487151578,0.0093381206421432,0.013054057421511,0.0276853605857035,0.0225595996241025,0.0579541753519085,0.1612775688079302,0.0022846705349852,0.1381381837665024,0.0901725688422182,0.054459198236585,0.037878744284411,0.1990926675958137,0.0265653855213517,0.0153502794279934,0.0381205714665674
