time,LT,AT,UK,CZ,RO,IT,EL,BG,CH,PT,SK,BE,IE,PL,FI,SE,EE,ES,NO,HR,HU,DE,SI,FR,NL,DK,LV
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0018745914190964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,8.394009618273645e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019952518197086,0.0,0.0,0.0,0.0,0.0,0.0017819887078572,0.0017942073920562,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0003550511321514,0.0,0.0145471125152481,0.003125100177698,0.0665092100191981,0.0256076595950744,0.0,0.0,0.0,0.0,0.0,0.0,0.003963119273602,0.0013204755124279,0.0,0.0024615706801566,0.0,0.0007315470861693,0.0002243477117875,0.0005768534554361,0.0,0.0003061950991933,0.0,0.0024023284088392,0.0
7,0.0133028461934481,0.016193228191873,0.0016834856415146,0.0202930367652897,0.1208063868123231,0.0910950435094499,0.1982322597146196,0.1425425483331322,0.0025796531445826,0.0,0.0617785121847413,0.0,0.0,0.0401489271449803,0.0,0.0,0.0,0.0007355624387333,0.0027027246739119,0.1018472835025385,0.0962163543480647,0.003012699613795,0.0280678046297597,0.0011295532106314,0.0,0.0,0.0002125948171919
8,0.0793384262537118,0.088533661394299,0.0013429275131987,0.1034294402301701,0.2445696519402347,0.2056825074696812,0.3185753301730392,0.3095880127699768,0.0501422244257495,0.0261300298349947,0.1717048725835699,0.0217709362602859,0.0,0.1480694865963739,0.0,0.0043087050949342,0.0001115927990384,0.0629961893079736,0.0,0.2377853919369403,0.2358542382288487,0.0483922530623898,0.0885947619664863,0.0306284349305722,0.0134232161217684,0.020644917735882,0.0141758125451112
9,0.1560746602474625,0.1679557657474026,0.0379661040418238,0.1892314218886849,0.3608637226137637,0.2949791373923514,0.4243735805064247,0.4601528608122166,0.1070303536884064,0.114912913824938,0.2802996008071388,0.0949802647385985,0.0334904129526712,0.2657319233706028,0.0014928892019449,0.0220186765405438,0.0046324717572903,0.1973862294630431,0.0019128500236811,0.347239328993987,0.3627221576083678,0.1034445978564294,0.1258599055112943,0.0792961902778792,0.0584918106329143,0.0872028160960687,0.0297171467698795
