decision_year,set_conversion_technologies,output_carrier,input_carrier,reference_carrier,set_nodes,revenue,capex,fixed_opex,variable_opex,input_carrier_cost,tech_co2_cost,carrier_co2_cost,profitability,values_changed
0,heat_pump,heat,electricity,heat,CH,2107.653484894995,930.1261448256168,258.3244533693291,0.0,984.842891516843,0.0,0.0,-65.64000481679398,False
0,heat_pump,heat,electricity,heat,DE,1726.582134449718,930.1261448256168,258.3244533693291,0.0,603.7715410718951,0.0,0.0,-65.64000481712299,False
0,heat_pump,heat,electricity,heat,IT,1349.132295352728,930.1261448256168,258.3244533693291,0.0,737.9307516086391,0.0,0.0,-577.2490544508569,False
0,natural_gas_boiler,heat,natural_gas,heat,CH,2235.98094724915,487.186345248536,233.64857560184709,0.0,1558.4577227597583,0.0,790.9592312512676,-834.2709276122588,False
0,natural_gas_boiler,heat,natural_gas,heat,DE,1831.707528853276,487.186345248536,233.64857560184709,0.0,1477.6193070673548,0.0,749.9315599850687,-1116.6782590495304,False
0,natural_gas_boiler,heat,natural_gas,heat,IT,1364.501011176151,487.186345248536,233.64857560184709,0.0,1364.501011175981,0.0,692.5209808900819,-1413.355901740295,False
0,natural_gas_turbine,electricity,natural_gas,electricity,CH,6224.433593787497,786.1179105736469,354.4608670187581,211.64532428680258,5531.676809334205,0.0,2807.4748340901156,-3466.9421515160316,False
0,natural_gas_turbine,electricity,natural_gas,electricity,DE,2631.04006004271,786.1179105736469,354.4608670187581,97.28115679305299,2542.5929952892275,0.0,1290.4343644160601,-2439.8472340480357,False
0,natural_gas_turbine,electricity,natural_gas,electricity,IT,2224.595750323368,786.1179105736469,354.4608670187581,82.25311779739263,2149.8120298594695,0.0,1091.0874550136677,-2239.1356299395666,False
0,photovoltaics,electricity,,electricity,CH,381.4198421218111,543.5962549146192,187.43991896488768,0.43278749415459056,0.0,0.0,0.0,-350.04911925185036,False
0,photovoltaics,electricity,,electricity,DE,175.4767454154816,543.5962549146192,187.43991896488768,0.3713692552236959,0.0,0.0,0.0,-555.9307977192491,False
0,photovoltaics,electricity,,electricity,IT,479.83384621179374,543.5962549146192,187.43991896488768,0.5148605155626832,0.0,0.0,0.0,-251.7171881832758,False
0,reservoir_hydro,electricity,,electricity,CH,2220.951470776964,2527.3444444852207,745.8579801256698,70.151428789814,0.0,0.0,0.0,-1122.4023826237403,False
0,reservoir_hydro,electricity,,electricity,DE,6054.862868968148,2527.3444444852207,745.8579801256698,124.17315002147276,0.0,0.0,0.0,2657.487294335785,False
0,reservoir_hydro,electricity,,electricity,IT,3568.288236066533,2527.3444444852207,745.8579801256698,107.46540936070319,0.0,0.0,0.0,187.62040209493938,False
0,run-of-river_hydro,electricity,,electricity,CH,2319.1727573944036,2921.9083130985696,708.155058153122,57.50637404448365,0.0,0.0,0.0,-1368.3969879017716,False
0,run-of-river_hydro,electricity,,electricity,DE,5551.138435435303,2921.9083130985696,708.155058153122,159.9142580377295,0.0,0.0,0.0,1761.1608061458821,False
0,run-of-river_hydro,electricity,,electricity,IT,3692.6557514737697,2921.9083130985696,708.155058153122,136.95827258706188,0.0,0.0,0.0,-74.36589236498381,False
0,wind_offshore,electricity,,electricity,CH,,,,,,,,-966.9296634890462,True
0,wind_offshore,electricity,,electricity,DE,2225.058368681496,2397.264888566216,738.3090146155499,56.41412898877638,0.0,0.0,0.0,-966.9296634890462,False
0,wind_offshore,electricity,,electricity,IT,,,,,,,,-966.9296634890462,True
0,wind_onshore,electricity,,electricity,CH,548.5927686763401,1133.4278986084237,303.2986148501366,5.8027646818781555,0.0,0.0,0.0,-893.9365094640982,False
0,wind_onshore,electricity,,electricity,DE,1374.5088419106967,1133.4278986084237,303.2986148501366,18.396864400839185,0.0,0.0,0.0,-80.61453594870275,False
0,wind_onshore,electricity,,electricity,IT,1053.4061184826148,1133.4278986084237,303.2986148501366,12.209773170426228,0.0,0.0,0.0,-395.53016814637164,False
1,heat_pump,heat,electricity,heat,CH,1954.2085520980656,868.6297540520345,212.8245116878343,0.0,920.0598584113578,0.0,0.0,-47.30557205316097,False
1,heat_pump,heat,electricity,heat,DE,1670.442078924629,868.6297540520345,212.8245116878343,0.0,636.2933852378751,0.0,0.0,-47.30557205311493,False
1,heat_pump,heat,electricity,heat,IT,1780.0459774075696,868.6297540520345,212.8245116878343,0.0,656.9370026386699,0.0,0.0,41.65470902903087,False
1,natural_gas_boiler,heat,natural_gas,heat,CH,2073.193302773139,485.1149979482157,232.97863025965756,0.0,1244.3582602003858,0.0,790.9592312517176,-680.2178168868378,False
1,natural_gas_boiler,heat,natural_gas,heat,DE,1772.149306674194,485.1149979482157,232.97863025965756,0.0,1179.812428228003,0.0,749.9315599851134,-875.6883097467958,False
1,natural_gas_boiler,heat,natural_gas,heat,IT,1888.4265934811651,485.1149979482157,232.97863025965756,0.0,1142.8094839060695,0.0,726.411146828365,-698.8876654611427,False
1,natural_gas_turbine,electricity,natural_gas,electricity,CH,5282.952612774752,774.9663810184611,350.5050705837873,208.87532998603575,4416.794649195826,0.0,2807.4748342668145,-3275.6636522761733,False
1,natural_gas_turbine,electricity,natural_gas,electricity,DE,3126.1728190040144,774.9663810184611,350.5050705837873,140.45376262977257,2969.979400075999,0.0,1887.8265996637015,-2997.558394967707,False
