time,ES,AT,FR,NO,RO,IT,BG,PT,CH,SE
0,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
1,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
2,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
3,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
4,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
5,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
6,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
7,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
8,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
9,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
10,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
11,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
12,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
13,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
14,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
15,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
16,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
17,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
18,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
19,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
20,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
21,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
22,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
23,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
24,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
25,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
26,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
27,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
28,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
29,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
30,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
31,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
32,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
33,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
34,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
35,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
36,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
37,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
38,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
39,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
40,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
41,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
42,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
43,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
44,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
45,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
46,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
47,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
48,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
49,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
50,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
51,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
52,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
53,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
54,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
55,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
56,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
57,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
58,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
59,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
60,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
61,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
62,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
63,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
64,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
65,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
66,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
67,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
68,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
69,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
70,6.370670889431339,2.6978169657850906,2.5885113911034945,6.894993975447328,0.8556642661274645,1.6443139927163488,1.1198322809493935,2.0764485053618036,4.467053766253863,4.08294818151594
