time,ES,AT,FR,NO,RO,IT,BG,PT,CH,SE
0,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
1,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
2,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
3,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
4,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
5,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
6,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
7,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
8,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
9,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
10,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
11,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
12,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
13,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
14,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
15,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
16,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
17,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
18,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
19,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
20,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
21,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
22,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
23,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
24,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
25,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
26,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
27,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
28,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
29,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
30,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
31,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
32,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
33,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
34,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
35,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
36,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
37,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
38,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
39,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
40,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
41,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
42,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
43,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
44,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
45,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
46,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
47,1.2172748005565877,1.8551614573856365,2.6794394174928304,11.768262921386905,0.8196335218486414,1.0124186626623575,0.42551522999848096,0.2791063413483377,2.954209714841451,6.317334259109408
48,1.1117141276546565,1.249552418838078,2.711274785465717,14.146089785711554,0.8021717755457743,0.7359248557318859,0.18688238935491405,0.23794250049948873,2.29141970612492,7.007798470610747
49,1.1117141276546565,1.249552418838078,2.711274785465717,14.146089785711554,0.8021717755457743,0.7359248557318859,0.18688238935491405,0.23794250049948873,2.29141970612492,7.007798470610747
50,1.1117141276546565,1.249552418838078,2.711274785465717,14.146089785711554,0.8021717755457743,0.7359248557318859,0.18688238935491405,0.23794250049948873,2.29141970612492,7.007798470610747
51,1.1117141276546565,1.249552418838078,2.711274785465717,14.146089785711554,0.8021717755457743,0.7359248557318859,0.18688238935491405,0.23794250049948873,2.29141970612492,7.007798470610747
52,1.1117141276546565,1.249552418838078,2.711274785465717,14.146089785711554,0.8021717755457743,0.7359248557318859,0.18688238935491405,0.23794250049948873,2.29141970612492,7.007798470610747
53,1.1117141276546565,1.249552418838078,2.711274785465717,14.146089785711554,0.8021717755457743,0.7359248557318859,0.18688238935491405,0.23794250049948873,2.29141970612492,7.007798470610747
54,1.1117141276546565,1.249552418838078,2.711274785465717,14.146089785711554,0.8021717755457743,0.7359248557318859,0.18688238935491405,0.23794250049948873,2.29141970612492,7.007798470610747
