time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK,LU
0,31.772629303318695,25.366831054949465,6.437865838707461,22.582845142287773,34.58679996275357,148.18345858497693,58.9885951962647,2.5055706063622742,21.366632892925757,14.969487757842025,171.83650674883862,81.43272033412607,4.190883429375943,9.24215870975984,57.900462291935526,7.32280021475825,50.10767539667835,9.72513376096624,6.423856237309932,32.30401727540194,32.00141148379996,53.23842386702062,2.250720294094709,82.6112529335392,33.874520151789284,3.3081162573836322,8.972232054211128,
1,31.94290761488545,25.52313476801659,6.610478869148541,22.64898492876917,34.38635930258817,148.35547670802512,58.704915024818554,2.509193124138161,20.425638068934944,14.878496625119126,170.21146818793912,82.14680146306421,4.206012269497382,9.44507943140697,58.10639934260972,7.3500236609868725,50.75755888871543,9.891270857932287,6.480181702379244,32.414049462259314,31.881467538714777,53.437291779248746,2.2010049121445885,83.4338693750309,33.650548110374594,3.340046974378767,8.995820869458644,
2,31.85127064319116,25.46639003401794,6.720114374362617,22.528433497517128,33.92814808260303,147.3277374681953,57.9598849476586,2.492599277913633,19.37280280279716,14.676097590608121,167.31757494985038,82.16572443500957,4.186838626856654,9.563008041531242,57.836212230306,7.317075966802552,51.04049685207347,9.967472626023664,6.480892764861818,32.26046069019826,31.509186528113634,53.1887717855315,2.135505228715443,83.54307219567083,33.16663201757409,3.34366362102184,8.946005563192587,
3,31.933497170689485,25.544905226894976,6.857498315017238,22.530095533450204,33.679673804963905,147.1221966980107,57.55245156694486,2.4899941508115955,18.482957779584343,14.56459707205888,165.4676572529161,82.61142667082866,4.19070595658935,9.723070706422913,57.882414274835,7.324187048911306,51.62038426437642,10.089205074603669,6.514527812443704,32.285169690612044,31.318545190053165,53.22202026442256,2.0840585403698326,84.07888904377725,32.88048082256933,3.3645950655161414,8.945449626583825,
4,32.65406629002848,26.13063385593496,7.126128621913352,22.97998624789765,34.12020650972364,149.86063197340627,58.302500828514844,2.5373214531942563,17.995727919910852,14.751164602660078,166.99740152592508,84.69292974749249,4.277109655627848,10.070975408091432,59.083825185180594,7.4775164097464994,53.20740535676917,10.40627824020362,6.676404434633944,32.95587269315447,31.75663171994172,54.30820678920525,2.075228882193016,86.27451111778944,33.25882340557975,3.4521712821093486,9.123546646868435,
5,34.085908621989034,27.28233750286472,7.548503286584945,23.925894024329494,35.30735969841338,155.84310554874364,60.30777676070171,2.6397320014596426,17.898627454422957,15.260515159775599,172.1508331171544,88.61187164544884,4.456550452033985,10.636697552848752,61.56616250968507,7.793033474987868,55.945469540522176,10.94708141842759,6.982273197646075,34.34265596564443,32.87840093444466,56.56153250148341,2.1103694884662407,90.33986053536447,34.35451056986301,3.614782296023265,9.499257933904623,
6,35.012339224353,28.026087489536817,7.857585295224138,24.512145473924054,35.97393041837529,159.49216742091366,61.402197925643364,2.702796190216727,17.532605509929805,15.544892273792165,174.73289673738037,91.20957364485353,4.566822702842357,11.04334270720251,63.129084655877115,7.992233071846494,57.875558099371105,11.3226464044465,7.183138972089242,35.218140642747386,33.50358278727252,57.959335375316485,2.1128242471907273,93.05631415759291,34.932597919177944,3.7236520883911672,9.732897480414401,
7,35.20507252011491,28.178849670209665,7.996568282954749,24.582138522795745,35.9009248782379,159.79797909664953,61.213600166946954,2.7093503685971156,16.82873501731649,15.509909502967643,173.71467203063787,91.88105911938314,4.583953735631028,11.212667875477115,63.366632595374504,8.023627727499656,58.568784580607584,11.454928479487986,7.231540020384122,35.35558260488766,33.42753218965291,58.130549768681746,2.0716874320903145,93.80307938898243,34.78383485802358,3.7539394014275995,9.76226316750025,
8,34.57010901003626,27.66551982650588,7.9379902790801165,24.07453655270701,35.00968986867092,156.37095156195812,59.61265400117927,2.6527055110284636,15.795257906002494,15.121851175473736,168.7596004688973,90.37037338142841,4.490317502400227,11.107859742603926,62.11687525369295,7.866604949309869,57.84523163479672,11.30896369214392,7.107655344581832,34.66414255940399,32.577838983124096,56.929953711214914,1.9848568639705846,92.31505683808469,33.837384366365136,3.69500344650404,9.562875059489784,
9,33.383807691272565,26.707839413367115,7.740474718255304,23.185987372304233,33.59384406400163,150.4946798029648,57.10619383694912,2.5545426846187795,14.598975717330577,14.507750096249254,161.3238793667928,87.39220933545934,4.322766166630796,10.812247559597461,59.883229239658604,7.584823150305496,56.14907001785765,10.971952152425224,6.8680810039237725,33.42415015407185,31.23000917705175,54.82313092367123,1.8712043200918838,89.31945248168572,32.382964993826675,3.5758939787941375,9.21264785783083,
