time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK,LU
0,31.039060975105173,15.37181693046352,16.534039411088756,20.98029242241782,23.49257091407437,97.71429430865432,24.779309107575088,1.7048172363914786,13.708630330558925,8.322799277330791,96.51963861526556,26.06925266557595,17.660222439995817,13.869304494870606,69.13847333366499,0.9455867234411423,77.10677462163649,8.01304872685255,4.7572239337043145,19.24179531154009,12.184602032796485,48.900259864212934,1.2265719847548855,131.31354976276867,14.506830790941171,3.941270309686553,10.3681610856891,
1,31.19454571149486,15.35045753413622,16.57324473941242,21.09082329224935,23.857420621564035,98.43812000400447,24.592145555552168,1.6966158781325327,13.960597674071973,8.334858382293532,96.89726178460234,26.511594502214418,17.728617828307872,13.89950474948042,69.24948756891918,1.1644531368879019,77.89995556724827,7.989893390575996,4.672533758625089,19.193275985305608,12.149661437541067,49.091669067143016,1.2534779375673537,131.3433830907397,14.424674696418434,3.956042576511695,10.38572610388676,
2,31.09061152717703,15.20817395974991,16.474576504927462,21.025800404806027,24.007440646374768,98.3301571214948,24.221314071952612,1.6751790222199407,14.084872021617933,8.279637617709183,96.47557960116137,26.73165936559185,17.64491357052738,13.814497259998145,68.79827729956311,1.3648754623565198,78.00748238249531,7.903924664073788,4.554776511171245,18.994733829375175,12.023863918396726,48.87831109095141,1.2681204836540252,130.30520237973153,14.233076377658039,3.9379691773677883,10.318981913810319,
3,31.152862048198596,15.153938573344732,16.46407346728806,21.073001129980433,24.269185406633532,98.73423749140062,24.000993978842892,1.6635920768860346,14.272668053292035,8.270735508609077,96.57607169673612,27.091931920142912,17.651061049868634,13.80382875221162,68.72875132044614,1.5604431055624532,78.4941502120195,7.86391047243709,4.46729025667179,18.907361511641287,11.972482138514671,48.92975489251431,1.287704383644439,129.9889967187881,14.128176465862637,3.941012521434178,10.309489161825452,
4,31.83387953284981,15.40518324439994,16.77961918604719,21.538734691485985,25.00199527925329,101.09112116880439,24.271344739686985,1.6855567785829022,14.736353825417176,8.427510415426292,98.5987431704948,27.995372332666662,18.002652160447425,14.066875448432095,70.03291077565662,1.7798860126694234,80.51086254918113,7.982350137622068,4.471952317500679,19.201817124994736,12.167025781620378,49.95538607772895,1.3314854714699667,132.26543594690816,14.311005099987238,4.022279606989277,10.50607448370955,
5,33.20328195543048,15.990911617799544,17.4552547996338,22.47041407785633,26.272298780349967,105.63333301916282,25.070662754401333,1.7439167519220855,15.516962075535695,8.767010941652314,102.75393450684908,29.52193505203101,18.73683476991579,14.632087148671827,72.85238122763062,2.037952778138518,84.2506856741039,8.273587172747723,4.573102231185288,19.913121652213277,12.630367314692245,52.06190845399075,1.4032687600570786,137.39053645912523,14.805551347962787,4.190274753755939,10.930037097385846,
6,34.07495086856701,16.33814032436761,17.86623963922536,23.065467099971475,27.145884467747262,108.59159027134504,25.497927290551797,1.7760480363579556,16.06343676245394,8.975562253059639,105.3688855423672,30.62539101696376,19.18295945435711,14.975747167285068,74.58032287717822,2.26602860258365,86.70922382014993,8.440887720393139,4.605275563465994,20.327303596567365,12.910276239545675,53.38859104747741,1.4532172527116354,140.44288834962063,15.080258843603044,4.29518095040352,11.19029384853262,
7,34.22808150742399,16.34482758989841,17.899213305094353,23.174174769672273,27.437038906293886,109.2522606138624,25.400221915938687,1.7711617731344755,16.26426201658462,8.99617276533127,105.76504192011613,31.09065340012128,19.218852312988517,15.002882467831121,74.74328114267304,2.440237601849206,87.31127418831537,8.432205573569156,4.543265363509072,20.318356873724372,12.92607155273753,53.59162844794603,1.4711943606877143,140.5414249383198,15.043505287982333,4.309426132961375,11.215748919573125,
8,33.57357362914461,15.972608323054184,17.510712365138975,22.73589136385697,27.063619244451345,107.31976136908415,24.724862736358215,1.7254739386457536,16.068901579642805,8.806682785645078,103.67189282328168,30.815321116535543,18.797873733217802,14.677078204816896,73.15772774873335,2.5437401020241337,85.81621836853711,8.228577905521188,4.380549618715483,19.839689452040272,12.646671935808955,52.53386780766259,1.4526628554329595,137.3548835649711,14.662751267117544,4.222124272780193,10.978791433770871,
9,32.38243880083278,15.353703246674021,16.8450657982464,21.93385090615379,26.235644640327397,103.65126221567752,23.68199528500552,1.6536051961235487,15.600521316981533,8.47915307028274,99.93025917167895,30.02783118431698,18.07552789708471,14.119281630976083,70.42321559680171,2.588354059707567,82.90807899952836,7.898874849802455,4.15691495645451,19.05646058025621,12.175477690934454,50.64122840223583,1.4088737344129567,132.02226722139093,14.061526958639377,4.0676674869966,10.569330633332484,
10,31.222731061602623,14.758400245341754,16.199205040716482,21.152689662618407,25.41083644488649,100.0619047193037,22.690159218958588,1.5848130859370957,15.130741229711642,8.162597426975896,96.29443875325572,29.245321049202072,17.371158647996452,13.57832521653903,67.77814120019862,2.6164181833143054,80.04090529084914,7.582489844652387,3.9468613562337604,18.30447460825178,11.725729038196365,48.802620711254285,1.3644873019795278,126.87173957890333,13.487989784451477,3.9175551375818007,10.173197333755255,
11,30.059503977352247,14.169322119791994,15.554917800401684,20.368759579984854,24.56285156760428,96.44143009333757,21.721299142577145,1.5172051428414963,14.644122109852043,7.847623196220239,92.65579206274813,28.43586456994556,16.665733454810123,13.038895763643161,65.1448434012172,2.626602996376633,77.13680160425004,7.270456042266854,3.7451894705292132,17.56201078627645,11.283121107984705,46.96297570178045,1.3181973580093522,121.75768767814853,12.925707436221517,3.7673873215345854,9.778735426576498,
12,28.817752097827192,13.550483377184014,14.873502932633528,19.531241515649057,23.63193833347173,92.55036672359881,20.71925995606568,1.4469223957147428,14.10519183347014,7.514453522202361,88.78255549860427,27.52795652189987,15.918337303685922,12.468504772748947,62.35955536908058,2.6133734540480114,73.9989181044108,6.9443113041083215,3.5420639093795394,16.78436322923485,10.818394930036401,45.00478333892145,1.2672656668488211,116.37465353806972,12.341432879933665,3.6077688227989175,9.361359670645315,
