time,LT,AT,UK,CZ,RO,IT,EL,BG,CH,PT,SK,BE,IE,PL,FI,SE,EE,ES,NO,HR,HU,DE,SI,FR,NL,DK,LV
0,0.1172776545082734,0.0,0.7695153261229097,0.0,0.2063811789661219,0.0760872851204871,0.482753903959956,0.1426970886076907,0.0058904941949995,0.2739003681997681,0.0,0.045648929241982,0.963517322311398,0.0598417500518338,0.349613548103591,0.4278513953009861,0.4863921100443862,0.2967004566825007,0.5308699851757167,0.0422846073984027,0.0,0.118717472512439,0.0,0.0168201839888151,0.1766514249581043,0.7435157373953863,0.2642827254311853
1,0.1153300174860727,0.0,0.7836051026030897,0.0,0.2103548423464313,0.0820276021851754,0.4954300447672187,0.1484568981881006,0.0074152934268806,0.2755316174150933,0.0,0.0599701189021881,0.9757042024469932,0.05807718002652,0.3631489568740624,0.4415970512709984,0.5147440171043098,0.2879726150821664,0.5166294277529209,0.0431015973353037,0.0,0.1244243123328992,0.0,0.0208303012835596,0.1982478871901507,0.7656182234735327,0.2593344748995269
2,0.1122079303695501,0.0006384541066536,0.7980659661612713,0.0,0.2155679978747597,0.0876160179240183,0.5045050339201405,0.1557946316090467,0.0086918948832872,0.2787093655157384,0.0,0.0762052200927188,0.9815807493232096,0.0567255516073269,0.379203720590161,0.4458234583554301,0.5376899926324019,0.2841895905671993,0.5118515284078962,0.0445193285732878,0.0,0.1305347381642833,0.0,0.0261932533748018,0.2236465620857639,0.7873318699082393,0.2624133168527972
3,0.1081597008519036,0.001101795097297,0.8125103848504429,0.0,0.2204999642784934,0.0919855330069188,0.5111813539971645,0.1617554276223131,0.0100382382957387,0.2841395688727435,0.0,0.0964193632307266,0.985925923534194,0.0560264633880627,0.4013922809238358,0.4606354600505019,0.5780616837847604,0.2799233034606297,0.5153329882666039,0.0461057236515324,0.0,0.1378065794315415,0.0,0.0328746535434629,0.2527158938429756,0.8127899767117199,0.264524826781164
4,0.1056737516619217,0.0022186137607507,0.828034833717231,0.0023305881929756,0.2237965157340611,0.0977619989986317,0.5164172709419618,0.1647365523405196,0.0120411285942786,0.2899110807186495,0.0,0.1201640208730477,0.9828633350298516,0.0564042931125972,0.4192704945570454,0.4788938317539691,0.6076244138033684,0.2804340719092031,0.5032022705578837,0.0474491670426816,0.0,0.1463334977901101,0.0,0.0413008459646839,0.2875416060515263,0.8354166304042405,0.2715559035520317
5,0.1056200672476647,0.0032136197995058,0.8448591552381639,0.0048216567583305,0.2257274024207117,0.1021058694808165,0.5200258452200063,0.1669969309790072,0.0133978126965696,0.2956529829832808,0.0,0.1498400484224143,0.9836686320986237,0.0585209485705841,0.4365094709953093,0.5026726603957148,0.6488860042951058,0.283396574451955,0.5059510326429438,0.0476758672183617,0.0,0.1570368786190903,0.0,0.0522149355160111,0.3288811862523697,0.8527591830172738,0.2858400146165759
6,0.1091281069692768,0.0044572433795623,0.8647816844217772,0.0111592672805618,0.2256578741068968,0.1028858138667978,0.5209384958196975,0.1669092331658785,0.0150685437094471,0.2966681645170932,0.0,0.187137673470476,0.9762722258740344,0.0624264612524515,0.4590110447540755,0.534882503724578,0.6928531182513136,0.2851075094038606,0.5124576293626416,0.0465442533721984,0.0,0.1729230763234559,0.0,0.0661072499550314,0.374213854712264,0.8654931867992429,0.3079635546075298
7,0.1205533382592675,0.0058937242145087,0.886704588793122,0.0192268974542564,0.2212653558931119,0.0998044393140603,0.5187405805880733,0.1617790115086896,0.0188421273525901,0.2927952827304889,0.0,0.2305942998369108,0.969934267850324,0.0680753538077271,0.4663377409775301,0.5648824642439174,0.7428560557741066,0.2850130460725046,0.5155956261337914,0.043095653954158,0.0,0.1941897281070468,0.0,0.083507331763803,0.4229495868429296,0.8732520216546369,0.3398772703572647
8,0.1228852975874306,0.0057259460384831,0.907207415806748,0.0195392526920646,0.2060075957455658,0.0931547835850633,0.5146314225980434,0.1503294165604004,0.0198565002298165,0.2773394124685934,0.0,0.2746590831484752,0.960005232323853,0.0733246275926834,0.4759291490329977,0.5835858597858329,0.7727013417716562,0.2832459966653543,0.5172534492026777,0.0352997877494553,0.0,0.2151030646088159,0.0,0.1027908951742572,0.4719904557347651,0.8801710330028756,0.3651675263277277
9,0.1330635889963782,0.0035666738724791,0.9279561280558164,0.0193839000537367,0.188306246000767,0.0837244566423969,0.5137354212435512,0.1429048082346383,0.0136895322508208,0.2243074956707225,0.0,0.3195714684678802,0.957045168404588,0.0799975538169554,0.4887912792699609,0.6014022750427935,0.7993836065947159,0.277017565494683,0.5171497329784986,0.026663339985092,0.0,0.2390995955691237,0.0,0.1220892096008667,0.5230348465776128,0.8864300155931332,0.3959374556175484
10,0.1384151260401276,0.0010235701665377,0.946902111066785,0.0212960947359545,0.1789560232842036,0.0769269059303813,0.519497057133027,0.139509599831812,0.0115568955346351,0.1798795139462066,0.0,0.3650872108645776,0.9563095364078542,0.0884356290671851,0.5050027094417854,0.6184066854374022,0.8672154308322917,0.2706380464142149,0.512533945800539,0.0182096136595123,0.0,0.2671999480779123,0.0,0.1428395966806989,0.5736462297698707,0.8933187618187937,0.4523527152992086
11,0.1415428364951874,0.0013149839791014,0.9615671226671564,0.0281353973258454,0.1743124601042569,0.0724711378209182,0.5291335687669695,0.1389507754400108,0.0105974339223508,0.1590833205072804,0.0,0.4087592648680586,0.9604464799002338,0.0989970132704191,0.509195155019239,0.6460649223523495,0.8483081601288809,0.2614000403989903,0.5089623890214964,0.0124326694231451,0.0,0.2995027312454551,0.0,0.1656700956323408,0.6212031462786244,0.90218091851294,0.4637799332389821
12,0.1426723118237902,0.0012595041005282,0.9718618465850002,0.039125887759942,0.1730463064111841,0.0733687393597948,0.5414110500679898,0.1397001282097278,0.0103163201434304,0.1325788496667417,0.0023153573062621,0.4475111782567061,0.9643810133794932,0.1113681075584847,0.5146090187452043,0.6763361496635621,0.8550863206823073,0.2529765731592688,0.5082513786413593,0.008889725330513,0.0,0.3351636433168708,0.0,0.1874221708756073,0.6628173667751708,0.9128732326957724,0.4826107839966296
