decision_year,set_conversion_technologies,output_carrier,input_carrier,reference_carrier,set_nodes,revenue,capex,fixed_opex,variable_opex,input_carrier_cost,tech_co2_cost,carrier_co2_cost,profitability
1,wind_offshore,electricity,,electricity,IT,0.0,2280.720627620028,675.2030333189175,0.0,0.0,0.0,0.0,-2955.9236609389454
1,wind_onshore,electricity,,electricity,CH,840.4692349119229,1098.7799273228318,295.89548175251934,5.617357500519216,0.0,0.0,0.0,-559.8235316639474
1,wind_onshore,electricity,,electricity,DE,1443.5250058029972,1098.7799273228318,295.89548175251934,18.222846573782203,0.0,0.0,0.0,30.626750153863895
1,wind_onshore,electricity,,electricity,IT,938.7416854013159,1098.7799273228318,295.89548175251934,11.819652285988393,0.0,0.0,0.0,-467.75337596002373
2,heat_pump,heat,electricity,heat,CH,1834.7145611299027,820.9423053826627,181.28632819409253,0.0,967.6989084436161,0.0,0.0,-135.21298089046854
2,heat_pump,heat,electricity,heat,DE,1753.4483033333108,820.9423053826627,181.28632819409253,0.0,729.3285522293999,0.0,0.0,21.891117527155757
2,heat_pump,heat,electricity,heat,IT,1231.955832212284,820.9423053826627,181.28632819409253,0.0,861.8063669204004,0.0,0.0,-632.0791682848717
2,natural_gas_boiler,heat,natural_gas,heat,CH,1946.42375120716,483.1047689795761,232.17833731280268,0.0,1431.4435326655312,0.0,790.9592312476055,-991.2621189983556
2,natural_gas_boiler,heat,natural_gas,heat,DE,1860.2094824145702,483.1047689795761,232.17833731280268,0.0,1357.1934419290317,0.0,749.9315599848804,-962.198625791721
2,natural_gas_boiler,heat,natural_gas,heat,IT,2.8865454753735565e-07,483.1047689795761,232.17833731280268,0.0,2.89730765551652e-07,0.0,1.6044706711659185e-07,-715.2831064539021
2,natural_gas_turbine,electricity,natural_gas,electricity,CH,6467.200259558825,763.9688581438644,346.25382564393266,206.08730509406624,5080.8455556472645,0.0,2807.47483437081,-2737.430119341113
2,natural_gas_turbine,electricity,natural_gas,electricity,DE,4769.745500829107,763.9688581438644,346.25382564393266,185.9270813738826,4583.818419294765,0.0,2532.8372446179283,-3643.059928245264
2,natural_gas_turbine,electricity,natural_gas,electricity,IT,8536.909806415553,763.9688581438644,346.25382564393266,270.06851981719944,6658.228841447607,0.0,3679.0746164422167,-3180.6848550792674
2,photovoltaics,electricity,,electricity,CH,339.65236841249475,400.89565267850776,150.42624389826162,0.14919387834892406,0.0,0.0,0.0,-211.81872204262356
2,photovoltaics,electricity,,electricity,DE,222.23098496502624,400.89565267850776,150.42624389826162,0.2894352445522987,0.0,0.0,0.0,-329.38034685629555
2,photovoltaics,electricity,,electricity,IT,524.1637757119298,400.89565267850776,150.42624389826162,0.29437867217005476,0.0,0.0,0.0,-27.452499537009658
2,reservoir_hydro,electricity,,electricity,CH,2169.581245288776,2526.9618055218752,745.7650272179205,39.75298710495943,0.0,0.0,0.0,-1142.8985745559798
2,reservoir_hydro,electricity,,electricity,DE,6152.888340728906,2526.9618055218752,745.7650272179205,124.16241463640127,0.0,0.0,0.0,2755.9990933527088
2,reservoir_hydro,electricity,,electricity,IT,3907.9004322452743,2526.9618055218752,745.7650272179205,65.53420391311532,0.0,0.0,0.0,569.6393955923631
2,run-of-river_hydro,electricity,,electricity,CH,2318.761804253273,2905.9629833961094,702.0629269387817,57.37177335469185,0.0,0.0,0.0,-1346.63587943631
2,run-of-river_hydro,electricity,,electricity,DE,5787.02377278097,2905.9629833961094,702.0629269387817,159.53995923903085,0.0,0.0,0.0,2019.4579032070478
2,run-of-river_hydro,electricity,,electricity,IT,4076.8611447386884,2905.9629833961094,702.0629269387817,93.01402397326457,0.0,0.0,0.0,375.8212104305326
2,wind_offshore,electricity,,electricity,CH,0.0,2176.3733270110088,627.9711059967925,0.0,0.0,0.0,0.0,-2804.3444330078014
2,wind_offshore,electricity,,electricity,DE,2490.7119624677994,2176.3733270110088,627.9711059967925,48.509591712731996,0.0,0.0,0.0,-362.1420622527339
2,wind_offshore,electricity,,electricity,IT,0.0,2176.3733270110088,627.9711059967925,0.0,0.0,0.0,0.0,-2804.3444330078014
2,wind_onshore,electricity,,electricity,CH,551.4862779400031,1057.4297686243294,286.08203951578616,4.347787761572848,0.0,0.0,0.0,-796.3733179616853
2,wind_onshore,electricity,,electricity,DE,1544.5166608700029,1057.4297686243294,286.08203951578616,16.66486120152516,0.0,0.0,0.0,184.33999152836213
2,wind_onshore,electricity,,electricity,IT,1220.3382953935093,1057.4297686243294,286.08203951578616,8.99889110244671,0.0,0.0,0.0,-132.17240384905313
