time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK,LU
0,0.7027674893390985,0.714489371285416,0.60829236554394,0.8263514824336602,0.9056945113250797,0.8367545235882737,0.874581944376864,0.8437678758029179,0.4543531098113891,0.8484175491163692,0.7479488015810302,0.6681366844286505,0.31964467472095454,0.522800379637111,0.7601082055147792,0.5395075413317392,0.38014869810141977,0.8645791551018374,0.8662463438789202,0.7786810671937422,0.7069787142352205,0.8903048695621677,0.10547860455078044,0.741615613811731,0.7774828083236623,0.5535174123288299,0.8112157239779672,
1,0.7127510462779457,0.712568074859047,0.6114034764645537,0.8345774089795468,0.9051777872508338,0.8391770931427394,0.878451136376256,0.8487454660598409,0.46430251227238767,0.8597936547240396,0.7501913603511076,0.6796912315934944,0.320015830774959,0.5311627435065582,0.7651622570955616,0.5511190220583322,0.3853067144383597,0.8650919004959239,0.8714482895396067,0.7742279075548217,0.7123943763770906,0.8952697131207642,0.1047218054305185,0.7439181412140635,0.7851465353135559,0.5639182024708389,0.8159181936685731,
2,0.7165192844373126,0.7050526068015232,0.6096357726940201,0.835678834422138,0.8973486483715143,0.8346909748902687,0.8749596546807493,0.8468220536898935,0.4703242493798691,0.8635890862739646,0.7462740584314304,0.6850059417426273,0.31831363527216266,0.5350805693068915,0.7638800579289492,0.5574264257959857,0.38728416333986715,0.8588641169590927,0.8694865380637954,0.7638270939980211,0.7115963656898345,0.892807477041713,0.10318094223423484,0.7402510075021562,0.7860578836559698,0.569452391430636,0.8138680455733789,
3,0.7238212124595776,0.7016432974670392,0.6113277623961553,0.8410577028407331,0.8945413212262698,0.8347404325452621,0.8760920805708696,0.8495733823667448,0.47900949992790787,0.8715617285597583,0.7464272914998664,0.6933903261162012,0.3189196275830433,0.5418162456079645,0.7667043919094587,0.5659922459529889,0.39134665959194426,0.8576751714025617,0.872248632868303,0.7580085608774433,0.7143168981782415,0.8951335686010587,0.10227998714057528,0.7407563499964565,0.790943237023985,0.5778378594685806,0.8161987544472962,
4,0.7453567456787107,0.7123823898796752,0.6253747181022473,0.8630489799625789,0.909610440526113,0.8514030278625937,0.8945569933194376,0.8693703533384428,0.49712117353761653,0.8965683440376259,0.7614539016284874,0.7151403569435063,0.3261716237482073,0.5594156136885198,0.7848140528435701,0.5852786665895697,0.40334895606309146,0.8738882097760429,0.8924345782046309,0.7675535937092939,0.7309771201923271,0.9152685745049117,0.10347051462736866,0.756164834295798,0.8113964747770119,0.5976940519491116,0.8347897441097519,
5,0.7830940478311894,0.7385604791131144,0.6531944572475092,0.9037531549403981,0.9442833702762085,0.8864482632085475,0.9322664832741995,0.9081910244929399,0.5261982730055588,0.9409147805592855,0.7929481559290794,0.7522013472662196,0.34082662936826486,0.5894502803692226,0.8200089456872037,0.61696460661866,0.42436665034920035,0.9092722858224467,0.9320639230104832,0.7937310006796605,0.7632303923245919,0.9552489924465352,0.10691899011902621,0.7880913149727015,0.849375476760947,0.6307606051661744,0.8715138512372561,
6,0.8091952485518651,0.7536941155291828,0.6714908954456026,0.9309711991590874,0.9647243099406945,0.9081730049883102,0.9558928476580949,0.9336355940100737,0.5476303725251175,0.9711169634396161,0.8125571175933587,0.777838910110236,0.3509998533030316,0.6110207965181605,0.8430365874886603,0.6391479103486893,0.4392936342214806,0.9313079633283471,0.9578750823815889,0.8080314160908015,0.7838186437972781,0.9809675940665213,0.10878485850752553,0.8083805988039939,0.874606478662424,0.6546911617916488,0.8952623501620183,
7,0.818129354759594,0.7531260350770159,0.6758652195478341,0.938488959035295,0.9649116558739486,0.9107741347708022,0.9592815038746122,0.9395765982157728,0.5574735955859649,0.9805879847730208,0.8150757048061111,0.7866962742607145,0.3541327242833123,0.619861125891561,0.8483609118478027,0.6473636120913336,0.4450955245627248,0.9340657297890623,0.9635937435379264,0.8055652411417715,0.7876253175205781,0.9860361612901546,0.1084144906827221,0.8118245178427955,0.8812653845918559,0.6648672708607928,0.9001924844466852,
8,0.8074269115078088,0.7351486068360799,0.6644672147787808,0.9236494141171762,0.9426036113500906,0.8919775261134003,0.9399950011898949,0.9234485360989217,0.5537966660585255,0.9664479574783291,0.7984557476853357,0.7763871665572671,0.349181120572515,0.6139597611891476,0.8336733918766065,0.6395942779271516,0.4403639351843919,0.9151956539324285,0.9466149397686503,0.7846248363102263,0.772588009675805,0.967844299424229,0.10558085509807338,0.7963194763266978,0.8668830543127073,0.659088773457831,0.8839017026697561,
9,0.7833116691476179,0.705900637075263,0.6425491491484998,0.8937237352458017,0.9056414948758749,0.8590672714519947,0.9056850205920018,0.8925750934914182,0.5406418203369653,0.9362341601799262,0.769203434519064,0.7529198618794459,0.3388256535251032,0.597894482731921,0.8056040522588397,0.6207631777296803,0.42841102700100686,0.8821146677917772,0.9144797678619552,0.7518616317447601,0.7449634345489653,0.934160860018759,0.10117886543536428,0.7682773606263272,0.8383150948645594,0.6422459576026833,0.853464100569553,
