time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK,LU
0,0.3018227059883479,0.256805131290492,0.4164894626782965,0.44821851836726667,0.31864364211361196,0.28619477074714217,0.28963119464254733,0.24838109582119702,0.2936631675049355,0.21998827192074882,0.3054583720625889,0.34144599137126236,0.20813628730134728,0.2846931795895724,0.33812083986075414,0.4970428051987672,0.18098853433617657,0.37528989395268714,0.3428522891351921,0.19343206749722291,0.2278384493884801,0.39459551085120514,0.25102803153128866,0.47444042376136325,0.3050406597501628,0.3464642478125896,0.30004304507720536,
1,0.29881336787495866,0.25784835089606145,0.4188581472991123,0.4433458595342935,0.31959196524630706,0.2878792637004108,0.2839230604955632,0.24844835024520842,0.28311496389600666,0.21780207595892334,0.3006393511067206,0.3403062713472251,0.2081739931329908,0.2833691919270959,0.33455481576611873,0.4881903470273024,0.18437172986706035,0.36731461372799523,0.34015530240742997,0.19634082894117047,0.23042538076230626,0.38977493526226176,0.24855613574294336,0.47710651779804253,0.2996368045548374,0.34399230768991446,0.29459474588100243,
2,0.293701730553252,0.25657324034058326,0.4179596818635887,0.4352984952651646,0.3179653620580897,0.28720402231463016,0.2763359211047159,0.24647632737531117,0.27089771365768694,0.21401665578851561,0.2936306759031316,0.33657039219269375,0.20665713983289152,0.2799850408107464,0.3287189075461701,0.4760395351508201,0.18628403449543868,0.3566624184942927,0.334746283529994,0.19729953924617127,0.23107306012760426,0.38216396775321687,0.24483417712128502,0.4759853663989648,0.2922209776898893,0.3389804558139043,0.28730706586618715,
3,0.2905431748730334,0.2565062389353254,0.41950509370010375,0.4300951937305955,0.318120042272883,0.2880974188556166,0.2707147683815688,0.2458525906707665,0.26082998710837574,0.21159067348093133,0.288723219691525,0.3348702604769915,0.20641966162627443,0.2783923662041168,0.32515283663343714,0.4672027932116215,0.1890576527362815,0.34831407633638506,0.3312548932112552,0.19900462671376998,0.23293006460000917,0.3770535136089914,0.24322104932346497,0.47758427926535413,0.2868527173966277,0.3361030215379644,0.28216778248059093,
4,0.29343886454231255,0.26136284347231825,0.4296092581293545,0.43379288805993393,0.3246614098156927,0.29475520275474426,0.27079905752858047,0.2501157919556359,0.2563712474889267,0.21350879625002836,0.2906374051604085,0.33999736985980983,0.2104391064192246,0.2825660308101473,0.3284463362647697,0.4681580083722846,0.1955133069902841,0.3470512052128838,0.3343674029087298,0.20439592731583017,0.23942396494585824,0.37973744381417096,0.2471740168810999,0.4888610504931382,0.287512246879041,0.3401298045718597,0.28309529049745563,
5,0.3028328726647005,0.2716691463451434,0.4492764707666882,0.44701199239750844,0.3382765989716974,0.30784597581292894,0.2768447324646008,0.2597482137462142,0.257633413771824,0.22008153833614605,0.2987951471883929,0.3525722530614233,0.21915230848443776,0.2930174936911152,0.33910463793662865,0.4793919194389157,0.2062139838670382,0.3531113198082709,0.34457193608185566,0.21397899362216175,0.2511632183192117,0.39072563747222594,0.2574415586464594,0.5109433030800496,0.2945049027758429,0.35161342288600916,0.29041235225932394,
6,0.3078413868163934,0.2776924797742601,0.46250184427512053,0.45366814031029545,0.34687593999198296,0.31638658951533355,0.27884127513853463,0.2654444470153774,0.25520629636879777,0.22338997141342185,0.30242375722709586,0.35996086224710605,0.224731946814858,0.29924987760585764,0.34495124521323955,0.48358321608143506,0.21384559813342782,0.3536700753057312,0.3494585217273824,0.22012024718924106,0.25921326453681925,0.3959445812271973,0.2648955140758116,0.5256186407901804,0.29719458065028187,0.3579265692854211,0.2936502596643142,
7,0.3066307053526694,0.2776891946949885,0.4662259514677489,0.45109648805585734,0.34822825004239655,0.31830635807316965,0.27526617661492936,0.265543844266673,0.24818991118263128,0.22211925865613913,0.2997877481728847,0.35993576778328545,0.22573792298277778,0.299408069205004,0.3439250078195306,0.47804703969276424,0.2169049594048551,0.3468919687559406,0.34697966773389616,0.22136197437716143,0.26182119575253365,0.3931001481574023,0.2674858212928127,0.5294267157945275,0.29392757896737937,0.3569077878596599,0.29115067224122887,
8,0.29856422199147814,0.2710270358136132,0.45912431860566516,0.4384151243348576,0.3414384210339516,0.31274443997086093,0.26571082263520884,0.25942784465087476,0.23619437366798168,0.21583658170666112,0.29036670763804273,0.3516650642358338,0.2215801080151617,0.292784261226713,0.3352905293896772,0.4620277243569972,0.21469163163805324,0.3324180592118617,0.33649791248132166,0.21712307647275272,0.25821209074153173,0.38146426047639287,0.26440677032980675,0.5208930414942373,0.28423145796014493,0.34779322420677405,0.2823949219191617,
9,0.28616429684241895,0.2599963107975595,0.44477195945512277,0.4193850428979449,0.32926456928252334,0.3021899286434677,0.25255988248153405,0.249256019239342,0.22147891873565378,0.20639916457642218,0.27672507822880066,0.33806032683848974,0.2140293633828395,0.2817773635820631,0.3218490682238,0.43963804056062544,0.2089177960300013,0.3134075498356505,0.3209687581127584,0.20918329069032857,0.25038302855257516,0.3643472413061141,0.2576050464718952,0.5041086106949113,0.27062641596849285,0.33351286442409045,0.2698222953265503,
