run_timestamp,optimization,subsidies,total_cost,cap|battery|CH|0,cap|battery|CH|1,cap|battery|DE|0,cap|battery|DE|1,cap|battery|IT|0,cap|battery|IT|1,cap|heat_pump|CH|0,cap|heat_pump|CH|1,cap|heat_pump|DE|0,cap|heat_pump|DE|1,cap|heat_pump|IT|0,cap|heat_pump|IT|1,cap|natural_gas_boiler|CH|0,cap|natural_gas_boiler|CH|1,cap|natural_gas_boiler|DE|0,cap|natural_gas_boiler|DE|1,cap|natural_gas_boiler|IT|0,cap|natural_gas_boiler|IT|1,cap|natural_gas_pipeline|CH-DE|0,cap|natural_gas_pipeline|CH-DE|1,cap|natural_gas_pipeline|CH-IT|0,cap|natural_gas_pipeline|CH-IT|1,cap|natural_gas_pipeline|DE-CH|0,cap|natural_gas_pipeline|DE-CH|1,cap|natural_gas_pipeline|IT-CH|0,cap|natural_gas_pipeline|IT-CH|1,cap|natural_gas_turbine|CH|0,cap|natural_gas_turbine|CH|1,cap|natural_gas_turbine|DE|0,cap|natural_gas_turbine|DE|1,cap|natural_gas_turbine|IT|0,cap|natural_gas_turbine|IT|1,cap|photovoltaics|CH|0,cap|photovoltaics|CH|1,cap|photovoltaics|DE|0,cap|photovoltaics|DE|1,cap|photovoltaics|IT|0,cap|photovoltaics|IT|1,cap|power_line|CH-DE|0,cap|power_line|CH-DE|1,cap|power_line|CH-IT|0,cap|power_line|CH-IT|1,cap|power_line|DE-CH|0,cap|power_line|DE-CH|1,cap|power_line|IT-CH|0,cap|power_line|IT-CH|1,cap|reservoir_hydro|CH|0,cap|reservoir_hydro|CH|1,cap|reservoir_hydro|DE|0,cap|reservoir_hydro|DE|1,cap|reservoir_hydro|IT|0,cap|reservoir_hydro|IT|1,cap|run-of-river_hydro|CH|0,cap|run-of-river_hydro|CH|1,cap|run-of-river_hydro|DE|0,cap|run-of-river_hydro|DE|1,cap|run-of-river_hydro|IT|0,cap|run-of-river_hydro|IT|1,cap|wind_offshore|CH|0,cap|wind_offshore|CH|1,cap|wind_offshore|DE|0,cap|wind_offshore|DE|1,cap|wind_offshore|IT|0,cap|wind_offshore|IT|1,cap|wind_onshore|CH|0,cap|wind_onshore|CH|1,cap|wind_onshore|DE|0,cap|wind_onshore|DE|1,cap|wind_onshore|IT|0,cap|wind_onshore|IT|1,sp|electricity|CH|year_0,sp|electricity|DE|year_0,sp|electricity|IT|year_0,sp|heat|CH|year_0,sp|heat|DE|year_0,sp|heat|IT|year_0,sp|natural_gas|CH|year_0,sp|natural_gas|DE|year_0,sp|natural_gas|IT|year_0,sp|electricity|CH|year_1,sp|electricity|DE|year_1,sp|electricity|IT|year_1,sp|heat|CH|year_1,sp|heat|DE|year_1,sp|heat|IT|year_1,sp|natural_gas|CH|year_1,sp|natural_gas|DE|year_1,sp|natural_gas|IT|year_1
2026-06-15T10:54:27,total_cost,none,320110.1713512906,2.357384614029193e-08,6.897746204756916e-09,4.484847089401776e-10,1.110889480767594e-09,1.621239847896105e-09,1.7080281817904931e-09,1.3813119559811144e-10,7.924116588912956e-11,5.760483027093408e-10,5.254853374286604e-09,1.1676224922397216e-08,11.128287916176662,7.786180414289603,1.4149876822960137,3.287875538740002,22.046221542041533,3.4944923073940036e-10,1.8402719453904167e-08,1.3368952000499015e-09,3.070653971098888e-10,1.1197073468155977e-09,6.724509271907676e-10,2.1314000684375245e-09,1.8757958401794835e-09,1.1946042798928826e-09,1.6001832652640287e-09,2.180418885596869,3.752115431342741e-09,8.78332729889794,2.716174690135275,1.4582211399807927e-09,1.4069663361032648e-09,3.855807904486586e-09,4.675728140398249e-09,5.400472605813803e-09,1.754395997911157e-09,7.250151510756208,3.854770090822713,1.5476159053986804,1.2317568041251548,8.871685908799589e-10,1.067434015270114e-09,0.0,0.0,0.0,0.0,1.6998432458392448e-10,2.224043520421508e-10,0.18949999977632306,3.6359768675100272e-12,4.606582625254292,1.449125282227969e-09,1.9282068673225642e-10,1.795555967481492e-11,1.9631263878639806,0.20562538168507852,2.8671019176389323,9.765705158699446e-10,0.0,0.0,1.606673972749846e-09,6.70881389988276e-10,6.241131128647308e-11,-3.8288189227463527e-11,4.2054032773429165e-09,4.23073274600301e-09,2.4487374993670268e-08,4.5312774206339633e-10,4.308598428633742e-10,8.07739704132762e-11,0.07206845620040353,0.06537435528233898,0.06352554609002545,0.05761456718224223,0.05810478576276351,0.04094402051034215,0.04073930040704518,0.04073930040717995,0.04073930040716939,0.06521440936220714,0.060435673386223424,0.056158114448731304,0.05951708265849041,0.061475740624142225,0.07293872674294717,0.034946364265073,0.03494636426511718,0.03494636426511195
2026-06-15T10:56:28,total_cost,photovoltaics@DE:remuneration=0.11/electricity,320110.1713512906,2.357384614029193e-08,6.897746204756916e-09,4.484847089401776e-10,1.110889480767594e-09,1.621239847896105e-09,1.7080281817904931e-09,1.3813119559811144e-10,7.924116588912956e-11,5.760483027093408e-10,5.254853374286604e-09,1.1676224922397216e-08,11.128287916176662,7.786180414289603,1.4149876822960137,3.287875538740002,22.046221542041533,3.4944923073940036e-10,1.8402719453904167e-08,1.3368952000499015e-09,3.070653971098888e-10,1.1197073468155977e-09,6.724509271907676e-10,2.1314000684375245e-09,1.8757958401794835e-09,1.1946042798928826e-09,1.6001832652640287e-09,2.180418885596869,3.752115431342741e-09,8.78332729889794,2.716174690135275,1.4582211399807927e-09,1.4069663361032648e-09,3.855807904486586e-09,4.675728140398249e-09,5.400472605813803e-09,1.754395997911157e-09,7.250151510756208,3.854770090822713,1.5476159053986804,1.2317568041251548,8.871685908799589e-10,1.067434015270114e-09,0.0,0.0,0.0,0.0,1.6998432458392448e-10,2.224043520421508e-10,0.18949999977632306,3.6359768675100272e-12,4.606582625254292,1.449125282227969e-09,1.9282068673225642e-10,1.795555967481492e-11,1.9631263878639806,0.20562538168507852,2.8671019176389323,9.765705158699446e-10,0.0,0.0,1.606673972749846e-09,6.70881389988276e-10,6.241131128647308e-11,-3.8288189227463527e-11,4.2054032773429165e-09,4.23073274600301e-09,2.4487374993670268e-08,4.5312774206339633e-10,4.308598428633742e-10,8.07739704132762e-11,0.07206845620040353,0.06537435528233898,0.06352554609002545,0.05761456718224223,0.05810478576276351,0.04094402051034215,0.04073930040704518,0.04073930040717995,0.04073930040716939,0.06521440936220714,0.060435673386223424,0.056158114448731304,0.05951708265849041,0.061475740624142225,0.07293872674294717,0.034946364265073,0.03494636426511718,0.03494636426511195
2026-06-15T10:58:28,total_cost,heat_pump@DE:capex=350,320110.1713512906,2.357384614029193e-08,6.897746204756916e-09,4.484847089401776e-10,1.110889480767594e-09,1.621239847896105e-09,1.7080281817904931e-09,1.3813119559811144e-10,7.924116588912956e-11,5.760483027093408e-10,5.254853374286604e-09,1.1676224922397216e-08,11.128287916176662,7.786180414289603,1.4149876822960137,3.287875538740002,22.046221542041533,3.4944923073940036e-10,1.8402719453904167e-08,1.3368952000499015e-09,3.070653971098888e-10,1.1197073468155977e-09,6.724509271907676e-10,2.1314000684375245e-09,1.8757958401794835e-09,1.1946042798928826e-09,1.6001832652640287e-09,2.180418885596869,3.752115431342741e-09,8.78332729889794,2.716174690135275,1.4582211399807927e-09,1.4069663361032648e-09,3.855807904486586e-09,4.675728140398249e-09,5.400472605813803e-09,1.754395997911157e-09,7.250151510756208,3.854770090822713,1.5476159053986804,1.2317568041251548,8.871685908799589e-10,1.067434015270114e-09,0.0,0.0,0.0,0.0,1.6998432458392448e-10,2.224043520421508e-10,0.18949999977632306,3.6359768675100272e-12,4.606582625254292,1.449125282227969e-09,1.9282068673225642e-10,1.795555967481492e-11,1.9631263878639806,0.20562538168507852,2.8671019176389323,9.765705158699446e-10,0.0,0.0,1.606673972749846e-09,6.70881389988276e-10,6.241131128647308e-11,-3.8288189227463527e-11,4.2054032773429165e-09,4.23073274600301e-09,2.4487374993670268e-08,4.5312774206339633e-10,4.308598428633742e-10,8.07739704132762e-11,0.07206845620040353,0.06537435528233898,0.06352554609002545,0.05761456718224223,0.05810478576276351,0.04094402051034215,0.04073930040704518,0.04073930040717995,0.04073930040716939,0.06521440936220714,0.060435673386223424,0.056158114448731304,0.05951708265849041,0.061475740624142225,0.07293872674294717,0.034946364265073,0.03494636426511718,0.03494636426511195
2026-06-15T11:00:29,total_cost,natural_gas_boiler@DE:variable_opex=0.00710412,320110.1713512906,2.357384614029193e-08,6.897746204756916e-09,4.484847089401776e-10,1.110889480767594e-09,1.621239847896105e-09,1.7080281817904931e-09,1.3813119559811144e-10,7.924116588912956e-11,5.760483027093408e-10,5.254853374286604e-09,1.1676224922397216e-08,11.128287916176662,7.786180414289603,1.4149876822960137,3.287875538740002,22.046221542041533,3.4944923073940036e-10,1.8402719453904167e-08,1.3368952000499015e-09,3.070653971098888e-10,1.1197073468155977e-09,6.724509271907676e-10,2.1314000684375245e-09,1.8757958401794835e-09,1.1946042798928826e-09,1.6001832652640287e-09,2.180418885596869,3.752115431342741e-09,8.78332729889794,2.716174690135275,1.4582211399807927e-09,1.4069663361032648e-09,3.855807904486586e-09,4.675728140398249e-09,5.400472605813803e-09,1.754395997911157e-09,7.250151510756208,3.854770090822713,1.5476159053986804,1.2317568041251548,8.871685908799589e-10,1.067434015270114e-09,0.0,0.0,0.0,0.0,1.6998432458392448e-10,2.224043520421508e-10,0.18949999977632306,3.6359768675100272e-12,4.606582625254292,1.449125282227969e-09,1.9282068673225642e-10,1.795555967481492e-11,1.9631263878639806,0.20562538168507852,2.8671019176389323,9.765705158699446e-10,0.0,0.0,1.606673972749846e-09,6.70881389988276e-10,6.241131128647308e-11,-3.8288189227463527e-11,4.2054032773429165e-09,4.23073274600301e-09,2.4487374993670268e-08,4.5312774206339633e-10,4.308598428633742e-10,8.07739704132762e-11,0.07206845620040353,0.06537435528233898,0.06352554609002545,0.05761456718224223,0.05810478576276351,0.04094402051034215,0.04073930040704518,0.04073930040717995,0.04073930040716939,0.06521440936220714,0.060435673386223424,0.056158114448731304,0.05951708265849041,0.061475740624142225,0.07293872674294717,0.034946364265073,0.03494636426511718,0.03494636426511195
2026-06-15T11:02:29,total_cost,natural_gas_turbine@IT:fixed_opex=70,320110.1713512906,2.357384614029193e-08,6.897746204756916e-09,4.484847089401776e-10,1.110889480767594e-09,1.621239847896105e-09,1.7080281817904931e-09,1.3813119559811144e-10,7.924116588912956e-11,5.760483027093408e-10,5.254853374286604e-09,1.1676224922397216e-08,11.128287916176662,7.786180414289603,1.4149876822960137,3.287875538740002,22.046221542041533,3.4944923073940036e-10,1.8402719453904167e-08,1.3368952000499015e-09,3.070653971098888e-10,1.1197073468155977e-09,6.724509271907676e-10,2.1314000684375245e-09,1.8757958401794835e-09,1.1946042798928826e-09,1.6001832652640287e-09,2.180418885596869,3.752115431342741e-09,8.78332729889794,2.716174690135275,1.4582211399807927e-09,1.4069663361032648e-09,3.855807904486586e-09,4.675728140398249e-09,5.400472605813803e-09,1.754395997911157e-09,7.250151510756208,3.854770090822713,1.5476159053986804,1.2317568041251548,8.871685908799589e-10,1.067434015270114e-09,0.0,0.0,0.0,0.0,1.6998432458392448e-10,2.224043520421508e-10,0.18949999977632306,3.6359768675100272e-12,4.606582625254292,1.449125282227969e-09,1.9282068673225642e-10,1.795555967481492e-11,1.9631263878639806,0.20562538168507852,2.8671019176389323,9.765705158699446e-10,0.0,0.0,1.606673972749846e-09,6.70881389988276e-10,6.241131128647308e-11,-3.8288189227463527e-11,4.2054032773429165e-09,4.23073274600301e-09,2.4487374993670268e-08,4.5312774206339633e-10,4.308598428633742e-10,8.07739704132762e-11,0.07206845620040353,0.06537435528233898,0.06352554609002545,0.05761456718224223,0.05810478576276351,0.04094402051034215,0.04073930040704518,0.04073930040717995,0.04073930040716939,0.06521440936220714,0.060435673386223424,0.056158114448731304,0.05951708265849041,0.061475740624142225,0.07293872674294717,0.034946364265073,0.03494636426511718,0.03494636426511195
2026-06-15T11:04:27,profitability_bias (bias_weight=0.5),none,320113.6147205062,2.357384614029193e-08,6.772700631744171e-13,4.484847089401776e-10,5.337330288273257e-13,1.621239847896105e-09,1.0599540917930257e-11,1.3813119559811144e-10,5.517867235702062e-12,5.760483027093408e-10,1.8260349466973494e-12,1.1676224922397216e-08,11.128288025617598,7.786180414289603,1.4149876632457914,3.287875538740002,22.046221406638917,3.4944923073940036e-10,3.9533668918132867e-13,1.3368952000499015e-09,7.445133294103641e-12,1.1197073468155977e-09,1.2119361839862367e-12,2.1314000684375245e-09,1.4144417109886198e-12,1.1946042798928826e-09,1.9700063147046067e-12,2.180418885596869,1.1195729477710146e-11,8.78332729889794,2.6955017025227805,1.4582211399807927e-09,1.6026972829465907e-12,3.855807904486586e-09,9.620038099455996e-11,5.400472605813803e-09,3.723243935382925e-12,7.250151510756208,2.9464244947777622,1.5476159053986804,1.9364990498050896,8.871685908799589e-10,2.0666965836561916e-12,0.0,0.0,0.0,0.0,1.6998432458392448e-10,6.45705711121991e-13,0.18949999977632306,4.79455364299497e-12,4.606582625254292,0.8786573747089363,1.9282068673225642e-10,1.8478552021861105e-12,1.9631263878639806,0.2056253828352328,2.8671019176389323,6.403766406037903e-13,0.0,0.0,1.606673972749846e-09,2.227551476607914e-12,6.241131128647308e-11,-6.235909518683311e-11,4.2054032773429165e-09,8.860967515289531e-14,2.4487374993670268e-08,1.4566126083082054e-12,4.308598428633742e-10,1.687538997430238e-13,0.07206845620040353,0.06537435528233898,0.06352554609002545,0.05761456718224223,0.05810478576276351,0.04094402051034215,0.04073930040704518,0.04073930040717995,0.04073930040716939,0.06893685905965845,0.06406824400719362,0.05620671131393879,0.06216877533881624,0.06443391969522469,0.08055285443318878,0.0349463642649226,0.0349463642651009,0.034946364265079397
2026-06-15T11:06:26,profitability_bias (bias_weight=0.5),photovoltaics@DE:remuneration=0.11/electricity,320113.6147292198,2.357384614029193e-08,2.2546909894129762e-09,4.484847089401776e-10,8.360011930901848e-11,1.621239847896105e-09,4.833955275468103e-10,1.3813119559811144e-10,1.3131463140282488e-11,5.760483027093408e-10,6.020443280160831e-10,1.1676224922397216e-08,11.128288019318665,7.786180414289603,1.4149876662409662,3.287875538740002,22.04622139582045,3.4944923073940036e-10,5.299551531055148e-10,1.3368952000499015e-09,7.714463260988812e-10,1.1197073468155977e-09,1.4939922425235516e-10,2.1314000684375245e-09,2.6450207534320727e-10,1.1946042798928826e-09,3.0371897070099863e-10,2.180418885596869,6.716222501253626e-10,8.78332729889794,2.6955014948207565,1.4582211399807927e-09,1.5445927433329243e-10,3.855807904486586e-09,1.0567839936470591e-09,5.400472605813803e-09,2.681268540527526e-09,7.250151510756208,2.9464238806341534,1.5476159053986804,1.936498830858747,8.871685908799589e-10,2.0857670567549393e-10,0.0,0.0,0.0,0.0,1.6998432458392448e-10,3.8059333462570066e-11,0.18949999977632306,4.310163337351014e-12,4.606582625254292,0.8786573725816327,1.9282068673225642e-10,5.413625103756203e-11,1.9631263878639806,0.20562538268768682,2.8671019176389323,8.960823194570366e-10,0.0,0.0,1.606673972749846e-09,1.63051794288549e-11,6.241131128647308e-11,-5.74679741290661e-11,4.2054032773429165e-09,1.3780494800830212e-10,2.4487374993670268e-08,1.4387069313670509e-10,4.308598428633742e-10,1.2585488207150775e-11,0.07206845620040353,0.06537435528233898,0.06352554609002545,0.05761456718224223,0.05810478576276351,0.04094402051034215,0.04073930040704518,0.04073930040717995,0.04073930040716939,0.06893685906035987,0.06406824400919606,0.05620671131464883,0.06334302966302507,0.06614756807475781,0.08168634065136757,0.03494636426496051,0.034946364265104994,0.03494636426508756
2026-06-15T11:08:21,profitability_bias (bias_weight=0.5),heat_pump@DE:capex=350,320113.6146294045,2.357384614029193e-08,2.80613404393354e-09,4.484847089401776e-10,4.540421940042581e-11,1.621239847896105e-09,4.5798460831915733e-10,1.3813119559811144e-10,3.0007942398982975e-10,5.760483027093408e-10,2.531937552724472e-09,1.1676224922397216e-08,11.128288029423247,7.786180414289603,1.4149876655557343,3.287875538740002,22.04622136723351,3.4944923073940036e-10,4.046441327575264e-11,1.3368952000499015e-09,7.732042867797723e-10,1.1197073468155977e-09,8.612794587829573e-11,2.1314000684375245e-09,9.725419735951489e-11,1.1946042798928826e-09,1.4660550413055944e-10,2.180418885596869,4.1220815901942426e-10,8.78332729889794,2.6955043866683934,1.4582211399807927e-09,1.0686333180796324e-10,3.855807904486586e-09,7.994392259291772e-09,5.400472605813803e-09,2.587086100902525e-10,7.250151510756208,2.946448485926826,1.5476159053986804,1.93648355493478,8.871685908799589e-10,1.5238937525646496e-10,0.0,0.0,0.0,0.0,1.6998432458392448e-10,4.474376424923321e-11,0.18949999977632306,3.461758657508085e-12,4.606582625254292,0.8786573727042271,1.9282068673225642e-10,1.265054727639381e-10,1.9631263878639806,0.2056253827389125,2.8671019176389323,5.085265541993067e-11,0.0,0.0,1.606673972749846e-09,1.4705037187923153e-10,6.241131128647308e-11,-5.85410019782508e-11,4.2054032773429165e-09,4.1591279031916173e-10,2.4487374993670268e-08,1.0248157877867925e-10,4.308598428633742e-10,1.1214140727133781e-11,0.07206845620040353,0.06537435528233898,0.06352554609002545,0.05761456718224223,0.05810478576276351,0.04094402051034215,0.04073930040704518,0.04073930040717995,0.04073930040716939,0.06893685905945318,0.06406824400594972,0.05620671131333758,0.06205886444492675,0.06517963351107733,0.08033748427418268,0.03494636426459748,0.034946364265065734,0.03494636426500923
2026-06-15T11:10:20,profitability_bias (bias_weight=0.5),natural_gas_boiler@DE:variable_opex=0.00710412,320113.6147170263,2.357384614029193e-08,2.1075279325309987e-09,4.484847089401776e-10,5.130339362746041e-11,1.621239847896105e-09,1.9010727074821363e-10,1.3813119559811144e-10,1.1889084683938127e-11,5.760483027093408e-10,2.7266577851425253e-10,1.1676224922397216e-08,11.128288024071063,7.786180414289603,1.4149876651379327,3.287875538740002,22.04622138067358,3.4944923073940036e-10,2.3087254946967565e-10,1.3368952000499015e-09,4.6866276291599026e-11,1.1197073468155977e-09,7.643111686973436e-11,2.1314000684375245e-09,1.2456785524784445e-10,1.1946042798928826e-09,1.5188310059257803e-10,2.180418885596869,2.407589073023432e-10,8.78332729889794,2.695501807913602,1.4582211399807927e-09,7.26110677370064e-11,3.855807904486586e-09,3.490496780500507e-11,5.400472605813803e-09,1.581597075528407e-10,7.250151510756208,2.946425785466648,1.5476159053986804,1.9364980806760037,8.871685908799589e-10,1.2863419641791146e-10,0.0,0.0,0.0,0.0,1.6998432458392448e-10,3.0174973630892055e-11,0.18949999977632306,3.920419544556353e-12,4.606582625254292,0.8786573731706673,1.9282068673225642e-10,8.349942959284817e-11,1.9631263878639806,0.20562538276480335,2.8671019176389323,5.56948709373728e-10,0.0,0.0,1.606673972749846e-09,9.588596583398612e-11,6.241131128647308e-11,-5.96767572795155e-11,4.2054032773429165e-09,1.2001816207529714e-11,2.4487374993670268e-08,7.554490366601385e-11,4.308598428633742e-10,7.748468533463893e-12,0.07206845620040353,0.06537435528233898,0.06352554609002545,0.05761456718224223,0.05810478576276351,0.04094402051034215,0.04073930040704518,0.04073930040717995,0.04073930040716939,0.06893685903867168,0.06406824394603676,0.05620671129270562,0.06289057632075039,0.06350611494543963,0.08103846742060217,0.03494636426440563,0.03494636426504502,0.03494636426496789
2026-06-15T11:12:19,profitability_bias (bias_weight=0.5),natural_gas_turbine@IT:fixed_opex=70,320113.6147509564,2.357384614029193e-08,2.402398523224301e-08,4.484847089401776e-10,1.2050250552788663e-09,1.621239847896105e-09,5.633958674031581e-11,1.3813119559811144e-10,2.3636361943278255e-10,5.760483027093408e-10,4.280604683643914e-10,1.1676224922397216e-08,11.128288042862854,7.786180414289603,1.4149877002302678,3.287875538740002,22.04622140990307,3.4944923073940036e-10,1.085152889689292e-10,1.3368952000499015e-09,1.4880063194538522e-08,1.1197073468155977e-09,1.5417004078275277e-09,2.1314000684375245e-09,2.9297529491507335e-09,1.1946042798928826e-09,3.773210038714336e-09,2.180418885596869,3.3992586507008413e-09,8.78332729889794,2.6955017711555582,1.4582211399807927e-09,2.142150370878227e-09,3.855807904486586e-09,2.845401825268823e-08,5.400472605813803e-09,3.938247061796574e-09,7.250151510756208,2.9464238828387472,1.5476159053986804,1.9364984533875942,8.871685908799589e-10,2.532225893440833e-09,0.0,0.0,0.0,0.0,1.6998432458392448e-10,7.067528784432398e-10,0.18949999977632306,3.871930553955849e-12,4.606582625254292,0.878657339243798,1.9282068673225642e-10,2.14729745096065e-09,1.9631263878639806,0.20562538087052618,2.8671019176389323,2.0385802823597032e-08,0.0,0.0,1.606673972749846e-09,2.4600952386322206e-09,6.241131128647308e-11,-7.663254597223362e-12,4.2054032773429165e-09,3.5863742253727793e-09,2.4487374993670268e-08,1.5067271874613652e-09,4.308598428633742e-10,1.390318971061788e-10,0.07206845620040353,0.06537435528233898,0.06352554609002545,0.05761456718224223,0.05810478576276351,0.04094402051034215,0.04073930040704518,0.04073930040717995,0.04073930040716939,0.06893685906250159,0.06406824401552985,0.05620671131678954,0.0620859383289002,0.06588074603345159,0.08101015059096985,0.03494636426501468,0.03494636426511086,0.034946364265099256
