time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK
0,0.4854368932038835,0.37735849056603776,0.3787878787878788,0.4716981132075471,0.4672897196261682,0.40322580645161293,0.3184713375796178,0.4166666666666667,0.36363636363636365,0.35211267605633806,0.3921568627450981,0.33557046979865773,0.2898550724637681,0.4310344827586207,0.4694835680751174,0.2747252747252747,0.3802281368821293,0.5434782608695652,0.4926108374384237,0.38167938931297707,0.3246753246753247,0.5025125628140703,0.3058103975535168,0.42372881355932207,0.3401360544217687,0.4504504504504504,0.48780487804878053
1,0.48780487804878053,0.3787878787878788,0.38167938931297707,0.47619047619047616,0.47619047619047616,0.4065040650406504,0.31746031746031744,0.4115226337448559,0.3663003663003663,0.3496503496503497,0.39370078740157477,0.33557046979865773,0.28901734104046245,0.4291845493562232,0.4672897196261682,0.27548209366391185,0.38167938931297707,0.5405405405405405,0.48780487804878053,0.38167938931297707,0.3236245954692557,0.5025125628140703,0.30864197530864196,0.42372881355932207,0.33670033670033667,0.4484304932735426,0.4926108374384237
2,0.48780487804878053,0.3787878787878788,0.3831417624521073,0.47846889952153115,0.4807692307692307,0.4081632653061224,0.31746031746031744,0.4081632653061224,0.3676470588235294,0.3472222222222222,0.39370078740157477,0.33557046979865773,0.28901734104046245,0.4291845493562232,0.4694835680751174,0.27624309392265195,0.3831417624521073,0.5376344086021505,0.4807692307692307,0.38167938931297707,0.3236245954692557,0.5025125628140703,0.3115264797507788,0.425531914893617,0.33444816053511706,0.4484304932735426,0.49504950495049505
3,0.49019607843137253,0.3802281368821293,0.38759689922480617,0.48309178743961356,0.4854368932038835,0.4115226337448559,0.3164556962025316,0.40322580645161293,0.37037037037037035,0.3460207612456747,0.39370078740157477,0.33557046979865773,0.2898550724637681,0.4291845493562232,0.4716981132075471,0.2770083102493075,0.3846153846153846,0.5319148936170213,0.47619047619047616,0.3831417624521073,0.32573289902280134,0.5050505050505051,0.3125,0.4273504273504274,0.3333333333333333,0.4484304932735426,0.49751243781094534
4,0.4926108374384237,0.3802281368821293,0.38910505836575876,0.4854368932038835,0.4926108374384237,0.4166666666666667,0.3164556962025316,0.39840637450199207,0.3717472118959108,0.3436426116838488,0.3952569169960475,0.33670033670033667,0.2881844380403458,0.425531914893617,0.47393364928909953,0.2785515320334262,0.38759689922480617,0.5263157894736842,0.4694835680751174,0.3831417624521073,0.32679738562091504,0.5076142131979695,0.31446540880503143,0.425531914893617,0.33222591362126247,0.45248868778280543,0.5
5,0.49504950495049505,0.38167938931297707,0.390625,0.4854368932038835,0.49751243781094534,0.41841004184100417,0.3164556962025316,0.3921568627450981,0.3731343283582089,0.3424657534246575,0.3952569169960475,0.33783783783783783,0.2840909090909091,0.42372881355932207,0.4672897196261682,0.2801120448179272,0.390625,0.5050505050505051,0.4566210045662101,0.3846153846153846,0.32894736842105265,0.5076142131979695,0.31545741324921134,0.42194092827004215,0.33222591362126247,0.45248868778280543,0.5025125628140703
6,0.4926108374384237,0.3846153846153846,0.38910505836575876,0.48780487804878053,0.5,0.42016806722689076,0.3164556962025316,0.3846153846153846,0.37593984962406013,0.341296928327645,0.3968253968253968,0.33783783783783783,0.28169014084507044,0.41841004184100417,0.4587155963302752,0.2824858757062147,0.38759689922480617,0.47393364928909953,0.4385964912280702,0.3831417624521073,0.33003300330033003,0.5,0.31746031746031744,0.4166666666666667,0.33444816053511706,0.4385964912280702,0.4926108374384237
7,0.48780487804878053,0.3831417624521073,0.38910505836575876,0.4854368932038835,0.4926108374384237,0.42016806722689076,0.31545741324921134,0.37593984962406013,0.35714285714285715,0.3389830508474576,0.39370078740157477,0.3389830508474576,0.27932960893854747,0.4115226337448559,0.4444444444444444,0.2849002849002849,0.37453183520599254,0.4504504504504504,0.42194092827004215,0.38167938931297707,0.33112582781456956,0.48780487804878053,0.3194888178913738,0.4098360655737705,0.33444816053511706,0.4166666666666667,0.47846889952153115
8,0.48309178743961356,0.38167938931297707,0.38910505836575876,0.48309178743961356,0.48309178743961356,0.4166666666666667,0.3125,0.36900369003690037,0.3424657534246575,0.33783783783783783,0.38910505836575876,0.3389830508474576,0.2785515320334262,0.4016064257028112,0.4273504273504274,0.28735632183908044,0.3597122302158274,0.4273504273504274,0.4081632653061224,0.3802281368821293,0.33112582781456956,0.4694835680751174,0.31545741324921134,0.4065040650406504,0.33222591362126247,0.3952569169960475,0.46511627906976744
9,0.47619047619047616,0.38167938931297707,0.390625,0.47846889952153115,0.4629629629629629,0.4132231404958678,0.3105590062111801,0.36363636363636365,0.3194888178913738,0.3389830508474576,0.3831417624521073,0.3389830508474576,0.2770083102493075,0.3921568627450981,0.41493775933609955,0.28901734104046245,0.341296928327645,0.4081632653061224,0.3952569169960475,0.38167938931297707,0.33003300330033003,0.4504504504504504,0.3048780487804878,0.40322580645161293,0.33112582781456956,0.3802281368821293,0.45248868778280543
