time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK
0,0.37593984962406013,0.25,0.4016064257028112,0.35211267605633806,0.33444816053511706,0.2824858757062147,0.2531645569620253,0.3246753246753247,0.28901734104046245,0.36363636363636365,0.26246719160104987,0.2617801047120419,0.2958579881656805,0.3448275862068966,0.41493775933609955,0.29154518950437314,0.3067484662576687,0.32573289902280134,0.3246753246753247,0.24630541871921185,0.3496503496503497,0.3484320557491289,0.25510204081632654,0.41493775933609955,0.33670033670033667,0.36900369003690037,0.42016806722689076
1,0.37453183520599254,0.24937655860349128,0.4048582995951417,0.3496503496503497,0.3333333333333333,0.2808988764044944,0.25125628140703515,0.32573289902280134,0.29154518950437314,0.36363636363636365,0.2631578947368421,0.26666666666666666,0.2976190476190476,0.3424657534246575,0.42016806722689076,0.29154518950437314,0.30864197530864196,0.32573289902280134,0.32679738562091504,0.24630541871921185,0.3448275862068966,0.3460207612456747,0.25641025641025644,0.4166666666666667,0.3333333333333333,0.3676470588235294,0.42194092827004215
2,0.3717472118959108,0.24937655860349128,0.4065040650406504,0.3448275862068966,0.33222591362126247,0.2785515320334262,0.2531645569620253,0.3278688524590164,0.29325513196480935,0.36496350364963503,0.2631578947368421,0.27027027027027023,0.30120481927710846,0.3389830508474576,0.42372881355932207,0.29239766081871343,0.3076923076923077,0.3246753246753247,0.32894736842105265,0.24630541871921185,0.3389830508474576,0.3424657534246575,0.2577319587628866,0.4166666666666667,0.3278688524590164,0.36363636363636365,0.42372881355932207
3,0.36900369003690037,0.25,0.4098360655737705,0.3424657534246575,0.33444816053511706,0.27624309392265195,0.25641025641025644,0.33003300330033003,0.29411764705882354,0.3676470588235294,0.2631578947368421,0.2724795640326976,0.30303030303030304,0.33670033670033667,0.4273504273504274,0.29411764705882354,0.30864197530864196,0.3215434083601286,0.33003300330033003,0.2469135802469136,0.33557046979865773,0.3389830508474576,0.2590673575129534,0.41841004184100417,0.3236245954692557,0.3623188405797102,0.42372881355932207
4,0.36496350364963503,0.25,0.4016064257028112,0.33783783783783783,0.33557046979865773,0.273972602739726,0.2590673575129534,0.33222591362126247,0.2949852507374631,0.3663003663003663,0.2631578947368421,0.27322404371584696,0.2949852507374631,0.33112582781456956,0.4291845493562232,0.29673590504451036,0.3076923076923077,0.3194888178913738,0.33112582781456956,0.2469135802469136,0.3333333333333333,0.33444816053511706,0.2604166666666667,0.4115226337448559,0.31746031746031744,0.3597122302158274,0.42372881355932207
5,0.36101083032490977,0.25,0.3846153846153846,0.33444816053511706,0.33670033670033667,0.273972602739726,0.2610966057441253,0.3333333333333333,0.2976190476190476,0.3663003663003663,0.2638522427440633,0.2724795640326976,0.2849002849002849,0.32894736842105265,0.4291845493562232,0.29850746268656714,0.30864197530864196,0.31545741324921134,0.33112582781456956,0.2469135802469136,0.33222591362126247,0.33003300330033003,0.2610966057441253,0.4,0.3125,0.35842293906810035,0.42194092827004215
6,0.3508771929824561,0.25,0.36363636363636365,0.3278688524590164,0.33670033670033667,0.27322404371584696,0.2638522427440633,0.33444816053511706,0.3003003003003003,0.36496350364963503,0.2645502645502646,0.27322404371584696,0.27548209366391185,0.3205128205128205,0.42194092827004215,0.29850746268656714,0.3058103975535168,0.3105590062111801,0.32894736842105265,0.2469135802469136,0.33557046979865773,0.3246753246753247,0.2631578947368421,0.3846153846153846,0.30864197530864196,0.3496503496503497,0.41493775933609955
7,0.33112582781456956,0.25,0.33783783783783783,0.3205128205128205,0.3278688524590164,0.27027027027027023,0.2680965147453083,0.33557046979865773,0.2898550724637681,0.36363636363636365,0.2617801047120419,0.2747252747252747,0.2645502645502646,0.3067484662576687,0.4081632653061224,0.3003003003003003,0.29673590504451036,0.3048780487804878,0.3246753246753247,0.24752475247524752,0.3460207612456747,0.31746031746031744,0.26525198938992045,0.3676470588235294,0.3058103975535168,0.33670033670033667,0.40322580645161293
8,0.3115264797507788,0.24937655860349128,0.31347962382445144,0.3115264797507788,0.3164556962025316,0.26595744680851063,0.26881720430107525,0.33557046979865773,0.2770083102493075,0.36363636363636365,0.2577319587628866,0.27548209366391185,0.2557544757033248,0.29069767441860467,0.38910505836575876,0.3021148036253776,0.2881844380403458,0.29940119760479045,0.3184713375796178,0.2469135802469136,0.35211267605633806,0.3105590062111801,0.2645502645502646,0.3508771929824561,0.3021148036253776,0.3205128205128205,0.38759689922480617
9,0.29069767441860467,0.24875621890547267,0.29673590504451036,0.30303030303030304,0.3021148036253776,0.2617801047120419,0.26881720430107525,0.33670033670033667,0.26246719160104987,0.36363636363636365,0.25380710659898476,0.273972602739726,0.2518891687657431,0.27548209366391185,0.3663003663003663,0.3003003003003003,0.27932960893854747,0.29239766081871343,0.3105590062111801,0.2469135802469136,0.3546099290780142,0.303951367781155,0.25839793281653745,0.33783783783783783,0.3021148036253776,0.29940119760479045,0.3717472118959108
