time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK
0,0.4166666666666667,0.30864197530864196,0.3597122302158274,0.35842293906810035,0.4329004329004329,0.3460207612456747,0.3048780487804878,0.3246753246753247,0.28901734104046245,0.3831417624521073,0.3546099290780142,0.29850746268656714,0.25839793281653745,0.3508771929824561,0.38910505836575876,0.3058103975535168,0.3278688524590164,0.3246753246753247,0.31746031746031744,0.29673590504451036,0.37735849056603776,0.3460207612456747,0.2570694087403599,0.3921568627450981,0.36900369003690037,0.3802281368821293,0.3846153846153846
1,0.41841004184100417,0.30959752321981426,0.36900369003690037,0.35842293906810035,0.4347826086956522,0.3460207612456747,0.303951367781155,0.3246753246753247,0.29069767441860467,0.38167938931297707,0.35587188612099646,0.29850746268656714,0.2604166666666667,0.35335689045936397,0.3921568627450981,0.3048780487804878,0.33003300330033003,0.3236245954692557,0.31746031746031744,0.29673590504451036,0.3731343283582089,0.3472222222222222,0.2597402597402597,0.39840637450199207,0.36496350364963503,0.3831417624521073,0.390625
2,0.41841004184100417,0.30959752321981426,0.37593984962406013,0.35842293906810035,0.4347826086956522,0.3460207612456747,0.30303030303030304,0.32573289902280134,0.29069767441860467,0.38167938931297707,0.35714285714285715,0.29850746268656714,0.2631578947368421,0.35587188612099646,0.3952569169960475,0.30303030303030304,0.33112582781456956,0.3236245954692557,0.3194888178913738,0.2976190476190476,0.3676470588235294,0.3472222222222222,0.2617801047120419,0.40322580645161293,0.36101083032490977,0.3846153846153846,0.3968253968253968
3,0.42016806722689076,0.3105590062111801,0.3831417624521073,0.3597122302158274,0.4329004329004329,0.3472222222222222,0.30303030303030304,0.32679738562091504,0.29154518950437314,0.3831417624521073,0.35842293906810035,0.29850746268656714,0.2645502645502646,0.35714285714285715,0.39840637450199207,0.3021148036253776,0.3333333333333333,0.3236245954692557,0.3225806451612903,0.2976190476190476,0.3676470588235294,0.3484320557491289,0.2631578947368421,0.4081632653061224,0.35714285714285715,0.38759689922480617,0.40322580645161293
4,0.42194092827004215,0.3115264797507788,0.3787878787878788,0.36101083032490977,0.4347826086956522,0.3472222222222222,0.30303030303030304,0.32894736842105265,0.29154518950437314,0.3831417624521073,0.35842293906810035,0.29850746268656714,0.2645502645502646,0.35842293906810035,0.4,0.30120481927710846,0.33557046979865773,0.3236245954692557,0.3236245954692557,0.29673590504451036,0.3663003663003663,0.3484320557491289,0.26525198938992045,0.4065040650406504,0.35335689045936397,0.38910505836575876,0.4098360655737705
5,0.42016806722689076,0.3125,0.3663003663003663,0.36101083032490977,0.4329004329004329,0.3460207612456747,0.3021148036253776,0.32894736842105265,0.29325513196480935,0.3846153846153846,0.3597122302158274,0.2976190476190476,0.26246719160104987,0.35842293906810035,0.4016064257028112,0.29940119760479045,0.33783783783783783,0.3236245954692557,0.3225806451612903,0.2949852507374631,0.36363636363636365,0.3472222222222222,0.26595744680851063,0.3921568627450981,0.3496503496503497,0.390625,0.4132231404958678
6,0.4065040650406504,0.31347962382445144,0.3484320557491289,0.3597122302158274,0.4291845493562232,0.3448275862068966,0.30120481927710846,0.3278688524590164,0.29411764705882354,0.3831417624521073,0.3597122302158274,0.2976190476190476,0.2590673575129534,0.3448275862068966,0.38910505836575876,0.2976190476190476,0.33444816053511706,0.3215434083601286,0.3194888178913738,0.2949852507374631,0.3623188405797102,0.3448275862068966,0.267379679144385,0.3731343283582089,0.3448275862068966,0.36900369003690037,0.4065040650406504
7,0.38167938931297707,0.31347962382445144,0.3333333333333333,0.3546099290780142,0.3921568627450981,0.341296928327645,0.3003003003003003,0.3246753246753247,0.28653295128939826,0.3802281368821293,0.3484320557491289,0.2958579881656805,0.25641025641025644,0.3246753246753247,0.37037037037037035,0.2958579881656805,0.3194888178913738,0.3194888178913738,0.3164556962025316,0.29411764705882354,0.36101083032490977,0.3401360544217687,0.2695417789757412,0.35211267605633806,0.3401360544217687,0.3472222222222222,0.38910505836575876
8,0.35335689045936397,0.3105590062111801,0.3215434083601286,0.3484320557491289,0.3663003663003663,0.3333333333333333,0.2976190476190476,0.3215434083601286,0.27624309392265195,0.3787878787878788,0.33670033670033667,0.29411764705882354,0.25380710659898476,0.29940119760479045,0.3460207612456747,0.2949852507374631,0.3058103975535168,0.3164556962025316,0.31347962382445144,0.29325513196480935,0.36101083032490977,0.33444816053511706,0.26666666666666666,0.33557046979865773,0.33444816053511706,0.3194888178913738,0.3676470588235294
9,0.3246753246753247,0.3058103975535168,0.3125,0.3424657534246575,0.341296928327645,0.3246753246753247,0.2949852507374631,0.3194888178913738,0.26595744680851063,0.37735849056603776,0.3215434083601286,0.29069767441860467,0.2518891687657431,0.2724795640326976,0.31746031746031744,0.29411764705882354,0.28735632183908044,0.31347962382445144,0.3105590062111801,0.29154518950437314,0.3597122302158274,0.33003300330033003,0.2577319587628866,0.3278688524590164,0.32894736842105265,0.2881844380403458,0.3484320557491289
10,0.3048780487804878,0.30120481927710846,0.3076923076923077,0.33670033670033667,0.3205128205128205,0.3184713375796178,0.29325513196480935,0.3184713375796178,0.2557544757033248,0.37735849056603776,0.30959752321981426,0.28735632183908044,0.2506265664160401,0.25641025641025644,0.29850746268656714,0.29239766081871343,0.26881720430107525,0.3115264797507788,0.3076923076923077,0.2898550724637681,0.3597122302158274,0.32679738562091504,0.25125628140703515,0.3236245954692557,0.32573289902280134,0.2695417789757412,0.3333333333333333
11,0.29411764705882354,0.2976190476190476,0.3076923076923077,0.33444816053511706,0.30959752321981426,0.31446540880503143,0.29069767441860467,0.3164556962025316,0.2506265664160401,0.37593984962406013,0.30120481927710846,0.2849002849002849,0.25,0.25125628140703515,0.2881844380403458,0.29069767441860467,0.25839793281653745,0.30959752321981426,0.303951367781155,0.2881844380403458,0.3597122302158274,0.3246753246753247,0.24813895781637715,0.32573289902280134,0.3236245954692557,0.2610966057441253,0.3246753246753247
12,0.29239766081871343,0.2949852507374631,0.3194888178913738,0.33557046979865773,0.3058103975535168,0.31347962382445144,0.2898550724637681,0.31347962382445144,0.24875621890547267,0.3731343283582089,0.29673590504451036,0.28328611898017,0.2531645569620253,0.25,0.28735632183908044,0.28901734104046245,0.2544529262086514,0.3067484662576687,0.30303030303030304,0.28653295128939826,0.36101083032490977,0.32573289902280134,0.24630541871921185,0.33670033670033667,0.3246753246753247,0.2604166666666667,0.3225806451612903
