time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK
0,0.38167938931297707,0.27624309392265195,0.4385964912280702,0.4016064257028112,0.3731343283582089,0.3802281368821293,0.4048582995951417,0.4854368932038835,0.2958579881656805,0.5747126436781609,0.3125,0.2590673575129534,0.3546099290780142,0.36496350364963503,0.3968253968253968,0.2557544757033248,0.33112582781456956,0.5494505494505494,0.47393364928909953,0.2898550724637681,0.4716981132075471,0.4608294930875576,0.2604166666666667,0.45248868778280543,0.4566210045662101,0.4098360655737705,0.4115226337448559
1,0.38167938931297707,0.27624309392265195,0.4347826086956522,0.40322580645161293,0.3717472118959108,0.3787878787878788,0.40322580645161293,0.4854368932038835,0.29850746268656714,0.5780346820809249,0.3125,0.25839793281653745,0.35211267605633806,0.37037037037037035,0.3952569169960475,0.25839793281653745,0.32894736842105265,0.5464480874316939,0.4694835680751174,0.2857142857142857,0.4716981132075471,0.46511627906976744,0.2631578947368421,0.45248868778280543,0.4566210045662101,0.4065040650406504,0.4132231404958678
2,0.3831417624521073,0.27624309392265195,0.4310344827586207,0.4048582995951417,0.37037037037037035,0.37593984962406013,0.4016064257028112,0.4854368932038835,0.30120481927710846,0.5780346820809249,0.3125,0.2570694087403599,0.3472222222222222,0.37453183520599254,0.39370078740157477,0.2590673575129534,0.32679738562091504,0.5434782608695652,0.46511627906976744,0.28169014084507044,0.4716981132075471,0.4694835680751174,0.26525198938992045,0.45454545454545453,0.4566210045662101,0.4048582995951417,0.4132231404958678
3,0.3831417624521073,0.27624309392265195,0.4273504273504274,0.4065040650406504,0.37037037037037035,0.37453183520599254,0.4,0.4854368932038835,0.30303030303030304,0.5847953216374269,0.3125,0.25641025641025644,0.3436426116838488,0.3787878787878788,0.39370078740157477,0.2597402597402597,0.32573289902280134,0.5376344086021505,0.4608294930875576,0.2785515320334262,0.47393364928909953,0.47619047619047616,0.267379679144385,0.4566210045662101,0.4566210045662101,0.4065040650406504,0.4132231404958678
4,0.3846153846153846,0.27624309392265195,0.42016806722689076,0.4081632653061224,0.36900369003690037,0.3717472118959108,0.3968253968253968,0.4854368932038835,0.3048780487804878,0.5847953216374269,0.3125,0.25641025641025644,0.33003300330033003,0.3831417624521073,0.3952569169960475,0.2590673575129534,0.3236245954692557,0.5291005291005292,0.4629629629629629,0.27548209366391185,0.47846889952153115,0.48309178743961356,0.26881720430107525,0.45454545454545453,0.45454545454545453,0.4065040650406504,0.41493775933609955
5,0.3861003861003861,0.27624309392265195,0.4132231404958678,0.4081632653061224,0.3676470588235294,0.36900369003690037,0.3952569169960475,0.4854368932038835,0.3067484662576687,0.591715976331361,0.31347962382445144,0.2557544757033248,0.31545741324921134,0.3846153846153846,0.39370078740157477,0.25839793281653745,0.3225806451612903,0.5181347150259068,0.4566210045662101,0.273972602739726,0.47846889952153115,0.48780487804878053,0.2710027100271003,0.4444444444444444,0.45248868778280543,0.40322580645161293,0.41493775933609955
6,0.3846153846153846,0.27624309392265195,0.4081632653061224,0.4098360655737705,0.3663003663003663,0.3663003663003663,0.39370078740157477,0.48309178743961356,0.3105590062111801,0.591715976331361,0.31347962382445144,0.2557544757033248,0.29850746268656714,0.3676470588235294,0.3921568627450981,0.2570694087403599,0.3184713375796178,0.5050505050505051,0.4484304932735426,0.2724795640326976,0.47846889952153115,0.4854368932038835,0.2724795640326976,0.4385964912280702,0.4504504504504504,0.3861003861003861,0.41493775933609955
7,0.38167938931297707,0.27548209366391185,0.40322580645161293,0.4081632653061224,0.3623188405797102,0.36101083032490977,0.3921568627450981,0.4807692307692307,0.30120481927710846,0.591715976331361,0.30864197530864196,0.2557544757033248,0.2849002849002849,0.35587188612099646,0.38910505836575876,0.25641025641025644,0.30959752321981426,0.48780487804878053,0.4424778761061947,0.2710027100271003,0.47846889952153115,0.47393364928909953,0.2747252747252747,0.4310344827586207,0.4464285714285714,0.3676470588235294,0.4132231404958678
8,0.3787878787878788,0.273972602739726,0.39840637450199207,0.4065040650406504,0.35714285714285715,0.35587188612099646,0.390625,0.47846889952153115,0.28653295128939826,0.5882352941176471,0.30120481927710846,0.2557544757033248,0.2747252747252747,0.3401360544217687,0.3846153846153846,0.25641025641025644,0.29940119760479045,0.47393364928909953,0.4385964912280702,0.2695417789757412,0.47846889952153115,0.4629629629629629,0.273972602739726,0.425531914893617,0.4385964912280702,0.3460207612456747,0.4098360655737705
9,0.37453183520599254,0.2724795640326976,0.3968253968253968,0.4065040650406504,0.35211267605633806,0.3496503496503497,0.390625,0.47846889952153115,0.27027027027027023,0.5952380952380952,0.29325513196480935,0.2544529262086514,0.267379679144385,0.3205128205128205,0.38167938931297707,0.25510204081632654,0.28735632183908044,0.46511627906976744,0.4385964912280702,0.267379679144385,0.47619047619047616,0.45454545454545453,0.2645502645502646,0.42194092827004215,0.4347826086956522,0.3246753246753247,0.4098360655737705
