time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK
0,0.46511627906976744,0.3861003861003861,0.37037037037037035,0.4807692307692307,0.425531914893617,0.45248868778280543,0.3952569169960475,0.4608294930875576,0.30303030303030304,0.46511627906976744,0.3676470588235294,0.3401360544217687,0.30864197530864196,0.3831417624521073,0.4424778761061947,0.31545741324921134,0.32894736842105265,0.4807692307692307,0.4504504504504504,0.3731343283582089,0.4424778761061947,0.44052863436123346,0.28735632183908044,0.4347826086956522,0.4329004329004329,0.3861003861003861,0.4464285714285714
1,0.4694835680751174,0.390625,0.37593984962406013,0.48309178743961356,0.4385964912280702,0.4587155963302752,0.3968253968253968,0.4608294930875576,0.3058103975535168,0.4672897196261682,0.37453183520599254,0.3401360544217687,0.3067484662576687,0.3968253968253968,0.4484304932735426,0.31545741324921134,0.33112582781456956,0.4807692307692307,0.4484304932735426,0.37735849056603776,0.4444444444444444,0.4444444444444444,0.29069767441860467,0.4424778761061947,0.4366812227074236,0.3952569169960475,0.4444444444444444
2,0.4716981132075471,0.3952569169960475,0.3861003861003861,0.4854368932038835,0.45248868778280543,0.4629629629629629,0.39840637450199207,0.4629629629629629,0.30959752321981426,0.4694835680751174,0.3787878787878788,0.3401360544217687,0.3058103975535168,0.4081632653061224,0.4504504504504504,0.3164556962025316,0.3333333333333333,0.4807692307692307,0.45248868778280543,0.3802281368821293,0.4424778761061947,0.4464285714285714,0.29411764705882354,0.4484304932735426,0.44052863436123346,0.4016064257028112,0.4444444444444444
3,0.47393364928909953,0.4,0.3968253968253968,0.4854368932038835,0.4694835680751174,0.46511627906976744,0.4,0.46511627906976744,0.31446540880503143,0.47393364928909953,0.3846153846153846,0.3424657534246575,0.3048780487804878,0.41841004184100417,0.45454545454545453,0.3164556962025316,0.33783783783783783,0.47846889952153115,0.4608294930875576,0.3831417624521073,0.4444444444444444,0.4504504504504504,0.2958579881656805,0.45248868778280543,0.4444444444444444,0.41493775933609955,0.4464285714285714
4,0.47393364928909953,0.4048582995951417,0.4065040650406504,0.4854368932038835,0.47619047619047616,0.4672897196261682,0.40322580645161293,0.46511627906976744,0.3184713375796178,0.47619047619047616,0.390625,0.341296928327645,0.29940119760479045,0.42372881355932207,0.45454545454545453,0.3164556962025316,0.3436426116838488,0.47846889952153115,0.4629629629629629,0.3861003861003861,0.4484304932735426,0.4504504504504504,0.29850746268656714,0.4484304932735426,0.4504504504504504,0.4291845493562232,0.4484304932735426
5,0.4694835680751174,0.4081632653061224,0.4081632653061224,0.4807692307692307,0.47619047619047616,0.4672897196261682,0.4065040650406504,0.46511627906976744,0.3215434083601286,0.47619047619047616,0.3968253968253968,0.3424657534246575,0.29154518950437314,0.4291845493562232,0.45454545454545453,0.31545741324921134,0.3496503496503497,0.4716981132075471,0.4629629629629629,0.38759689922480617,0.4484304932735426,0.4504504504504504,0.30120481927710846,0.4366812227074236,0.45454545454545453,0.4424778761061947,0.4504504504504504
6,0.4629629629629629,0.4115226337448559,0.4016064257028112,0.47393364928909953,0.47619047619047616,0.4672897196261682,0.4115226337448559,0.4608294930875576,0.32573289902280134,0.47619047619047616,0.4016064257028112,0.3436426116838488,0.28735632183908044,0.4132231404958678,0.4366812227074236,0.31446540880503143,0.35211267605633806,0.4587155963302752,0.4504504504504504,0.390625,0.4504504504504504,0.4444444444444444,0.30303030303030304,0.42194092827004215,0.4587155963302752,0.425531914893617,0.4444444444444444
7,0.45248868778280543,0.40322580645161293,0.39370078740157477,0.4587155963302752,0.4629629629629629,0.4504504504504504,0.4098360655737705,0.4566210045662101,0.3205128205128205,0.4716981132075471,0.3968253968253968,0.3436426116838488,0.2881844380403458,0.3952569169960475,0.41493775933609955,0.31347962382445144,0.3460207612456747,0.4464285714285714,0.4424778761061947,0.3846153846153846,0.4504504504504504,0.4329004329004329,0.3048780487804878,0.4115226337448559,0.4566210045662101,0.4,0.4347826086956522
8,0.4424778761061947,0.3861003861003861,0.3861003861003861,0.4444444444444444,0.45248868778280543,0.4310344827586207,0.39840637450199207,0.45454545454545453,0.30959752321981426,0.4672897196261682,0.3846153846153846,0.3436426116838488,0.29069767441860467,0.37593984962406013,0.3968253968253968,0.3125,0.3401360544217687,0.44052863436123346,0.4366812227074236,0.3676470588235294,0.4424778761061947,0.42194092827004215,0.3021148036253776,0.4048582995951417,0.4464285714285714,0.3861003861003861,0.42194092827004215
9,0.4347826086956522,0.37037037037037035,0.38167938931297707,0.4347826086956522,0.44052863436123346,0.4115226337448559,0.38759689922480617,0.45454545454545453,0.2976190476190476,0.4694835680751174,0.36900369003690037,0.3389830508474576,0.29325513196480935,0.36496350364963503,0.3861003861003861,0.3115264797507788,0.33444816053511706,0.4385964912280702,0.4347826086956522,0.3546099290780142,0.4310344827586207,0.41493775933609955,0.2898550724637681,0.40322580645161293,0.4366812227074236,0.37453183520599254,0.41493775933609955
