time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK
0,0.4566210045662101,0.303951367781155,0.3921568627450981,0.4608294930875576,0.3968253968253968,0.3968253968253968,0.4048582995951417,0.37453183520599254,0.2958579881656805,0.39370078740157477,0.31446540880503143,0.3105590062111801,0.29069767441860467,0.4016064257028112,0.4291845493562232,0.3076923076923077,0.3597122302158274,0.4166666666666667,0.4115226337448559,0.31347962382445144,0.49019607843137253,0.4132231404958678,0.24813895781637715,0.4081632653061224,0.4716981132075471,0.4444444444444444,0.4424778761061947
1,0.4566210045662101,0.3048780487804878,0.3968253968253968,0.4608294930875576,0.38759689922480617,0.390625,0.4098360655737705,0.37453183520599254,0.29411764705882354,0.3952569169960475,0.3125,0.3125,0.2958579881656805,0.40322580645161293,0.4347826086956522,0.30864197530864196,0.35714285714285715,0.42194092827004215,0.4081632653061224,0.31347962382445144,0.4926108374384237,0.4166666666666667,0.24875621890547267,0.4098360655737705,0.47619047619047616,0.4385964912280702,0.4424778761061947
2,0.45454545454545453,0.3058103975535168,0.4016064257028112,0.4587155963302752,0.3802281368821293,0.3846153846153846,0.4132231404958678,0.37453183520599254,0.29069767441860467,0.3952569169960475,0.3105590062111801,0.31446540880503143,0.3021148036253776,0.40322580645161293,0.44052863436123346,0.30959752321981426,0.3546099290780142,0.4291845493562232,0.4065040650406504,0.3125,0.49504950495049505,0.42194092827004215,0.24875621890547267,0.4115226337448559,0.4807692307692307,0.4329004329004329,0.4444444444444444
3,0.4484304932735426,0.3076923076923077,0.4065040650406504,0.4566210045662101,0.37593984962406013,0.3787878787878788,0.4166666666666667,0.37593984962406013,0.2881844380403458,0.3968253968253968,0.3105590062111801,0.31545741324921134,0.3076923076923077,0.4,0.4484304932735426,0.30959752321981426,0.3496503496503497,0.4310344827586207,0.4098360655737705,0.3115264797507788,0.49751243781094534,0.4273504273504274,0.24937655860349128,0.4132231404958678,0.4854368932038835,0.42194092827004215,0.45454545454545453
4,0.4424778761061947,0.3105590062111801,0.40322580645161293,0.4566210045662101,0.3731343283582089,0.37453183520599254,0.41841004184100417,0.37593984962406013,0.2857142857142857,0.3968253968253968,0.30959752321981426,0.31746031746031744,0.303951367781155,0.3968253968253968,0.45248868778280543,0.3105590062111801,0.3460207612456747,0.4366812227074236,0.41493775933609955,0.3105590062111801,0.5,0.4310344827586207,0.24937655860349128,0.4132231404958678,0.48780487804878053,0.4132231404958678,0.4566210045662101
5,0.4347826086956522,0.3125,0.3952569169960475,0.45248868778280543,0.36900369003690037,0.3717472118959108,0.42194092827004215,0.37593984962406013,0.2857142857142857,0.39840637450199207,0.30959752321981426,0.31746031746031744,0.29673590504451036,0.3921568627450981,0.4566210045662101,0.3105590062111801,0.3436426116838488,0.4366812227074236,0.4166666666666667,0.30959752321981426,0.5,0.4385964912280702,0.25,0.4115226337448559,0.49019607843137253,0.4065040650406504,0.4629629629629629
6,0.425531914893617,0.31347962382445144,0.3846153846153846,0.4444444444444444,0.3663003663003663,0.36900369003690037,0.425531914893617,0.37453183520599254,0.28735632183908044,0.3968253968253968,0.30959752321981426,0.3184713375796178,0.29325513196480935,0.3787878787878788,0.4385964912280702,0.3115264797507788,0.33783783783783783,0.42372881355932207,0.4132231404958678,0.3105590062111801,0.5,0.4329004329004329,0.25,0.4065040650406504,0.49019607843137253,0.39370078740157477,0.45248868778280543
7,0.4166666666666667,0.31446540880503143,0.37593984962406013,0.4291845493562232,0.35842293906810035,0.36363636363636365,0.41841004184100417,0.3717472118959108,0.28169014084507044,0.3952569169960475,0.30864197530864196,0.3184713375796178,0.28901734104046245,0.36363636363636365,0.42194092827004215,0.3115264797507788,0.3246753246753247,0.4098360655737705,0.4048582995951417,0.3105590062111801,0.49751243781094534,0.4166666666666667,0.2506265664160401,0.4016064257028112,0.4854368932038835,0.38167938931297707,0.4385964912280702
8,0.4065040650406504,0.31446540880503143,0.36900369003690037,0.41841004184100417,0.35211267605633806,0.35842293906810035,0.40322580645161293,0.36900369003690037,0.27548209366391185,0.39370078740157477,0.3058103975535168,0.3184713375796178,0.2849002849002849,0.3460207612456747,0.4016064257028112,0.3125,0.3115264797507788,0.4,0.3968253968253968,0.3076923076923077,0.48780487804878053,0.4016064257028112,0.2506265664160401,0.3968253968253968,0.47393364928909953,0.36900369003690037,0.42016806722689076
9,0.39840637450199207,0.3115264797507788,0.36363636363636365,0.4081632653061224,0.3448275862068966,0.35211267605633806,0.3968253968253968,0.3663003663003663,0.26595744680851063,0.39370078740157477,0.3021148036253776,0.31746031746031744,0.28169014084507044,0.33003300330033003,0.3861003861003861,0.3125,0.29673590504451036,0.3921568627450981,0.390625,0.3058103975535168,0.47619047619047616,0.390625,0.25,0.39370078740157477,0.46511627906976744,0.3597122302158274,0.4065040650406504
10,0.390625,0.3105590062111801,0.3623188405797102,0.4016064257028112,0.3389830508474576,0.3484320557491289,0.390625,0.3676470588235294,0.2570694087403599,0.3952569169960475,0.29940119760479045,0.3164556962025316,0.27932960893854747,0.3184713375796178,0.37735849056603776,0.3115264797507788,0.2849002849002849,0.390625,0.38910505836575876,0.3048780487804878,0.4672897196261682,0.3846153846153846,0.24937655860349128,0.390625,0.4587155963302752,0.3496503496503497,0.39840637450199207
11,0.3846153846153846,0.3105590062111801,0.36363636363636365,0.39840637450199207,0.33444816053511706,0.3460207612456747,0.38759689922480617,0.3731343283582089,0.25125628140703515,0.3968253968253968,0.2976190476190476,0.31446540880503143,0.27932960893854747,0.3115264797507788,0.37453183520599254,0.3115264797507788,0.2770083102493075,0.4016064257028112,0.39840637450199207,0.303951367781155,0.46511627906976744,0.3831417624521073,0.24875621890547267,0.3921568627450981,0.4587155963302752,0.3401360544217687,0.3968253968253968
12,0.3802281368821293,0.3115264797507788,0.37037037037037035,0.39840637450199207,0.3333333333333333,0.3460207612456747,0.39370078740157477,0.3787878787878788,0.24875621890547267,0.39840637450199207,0.2976190476190476,0.31347962382445144,0.2849002849002849,0.3067484662576687,0.37453183520599254,0.3115264797507788,0.27322404371584696,0.41841004184100417,0.4048582995951417,0.303951367781155,0.4716981132075471,0.390625,0.24752475247524752,0.3968253968253968,0.4694835680751174,0.33557046979865773,0.39840637450199207
13,0.38167938931297707,0.3125,0.37735849056603776,0.4,0.3333333333333333,0.3484320557491289,0.4048582995951417,0.38167938931297707,0.24752475247524752,0.4,0.29850746268656714,0.3125,0.29325513196480935,0.3076923076923077,0.3787878787878788,0.3115264797507788,0.2747252747252747,0.425531914893617,0.4098360655737705,0.3058103975535168,0.4807692307692307,0.4166666666666667,0.2469135802469136,0.40322580645161293,0.47619047619047616,0.33783783783783783,0.4081632653061224
