time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK
0,0.36900369003690037,0.3246753246753247,0.3215434083601286,0.3546099290780142,0.3831417624521073,0.3424657534246575,0.4016064257028112,0.4608294930875576,0.2717391304347826,0.4807692307692307,0.3164556962025316,0.3436426116838488,0.2544529262086514,0.33557046979865773,0.33670033670033667,0.3236245954692557,0.3333333333333333,0.4484304932735426,0.4444444444444444,0.30959752321981426,0.5649717514124294,0.38759689922480617,0.2577319587628866,0.3508771929824561,0.5681818181818182,0.37593984962406013,0.3401360544217687
1,0.37037037037037035,0.33557046979865773,0.32894736842105265,0.35714285714285715,0.3846153846153846,0.3448275862068966,0.390625,0.4587155963302752,0.273972602739726,0.4807692307692307,0.3184713375796178,0.3401360544217687,0.25641025641025644,0.3401360544217687,0.3401360544217687,0.3205128205128205,0.33670033670033667,0.4444444444444444,0.44052863436123346,0.31347962382445144,0.5586592178770949,0.3952569169960475,0.2590673575129534,0.35211267605633806,0.5617977528089888,0.3802281368821293,0.3424657534246575
2,0.3717472118959108,0.3460207612456747,0.33444816053511706,0.35842293906810035,0.3846153846153846,0.3460207612456747,0.37735849056603776,0.4566210045662101,0.27548209366391185,0.48309178743961356,0.3194888178913738,0.33783783783783783,0.25839793281653745,0.3448275862068966,0.3436426116838488,0.3184713375796178,0.33783783783783783,0.44052863436123346,0.4366812227074236,0.3194888178913738,0.5494505494505494,0.40322580645161293,0.2604166666666667,0.35335689045936397,0.5524861878453039,0.3846153846153846,0.3460207612456747
3,0.3731343283582089,0.35335689045936397,0.3389830508474576,0.36101083032490977,0.3846153846153846,0.3472222222222222,0.36900369003690037,0.4504504504504504,0.2770083102493075,0.4854368932038835,0.3225806451612903,0.3333333333333333,0.2604166666666667,0.3484320557491289,0.3472222222222222,0.31545741324921134,0.341296928327645,0.4424778761061947,0.4366812227074236,0.32573289902280134,0.5434782608695652,0.4081632653061224,0.2617801047120419,0.3546099290780142,0.5464480874316939,0.38759689922480617,0.35211267605633806
4,0.37453183520599254,0.3546099290780142,0.33783783783783783,0.3623188405797102,0.3861003861003861,0.3484320557491289,0.36101083032490977,0.4444444444444444,0.2785515320334262,0.4854368932038835,0.3236245954692557,0.33112582781456956,0.2610966057441253,0.35211267605633806,0.35211267605633806,0.3125,0.3448275862068966,0.4366812227074236,0.4310344827586207,0.33112582781456956,0.5434782608695652,0.4098360655737705,0.26246719160104987,0.35335689045936397,0.5434782608695652,0.390625,0.35714285714285715
5,0.37593984962406013,0.3546099290780142,0.33003300330033003,0.36363636363636365,0.3861003861003861,0.3508771929824561,0.35587188612099646,0.4366812227074236,0.2801120448179272,0.4854368932038835,0.32573289902280134,0.32894736842105265,0.2577319587628866,0.35587188612099646,0.35714285714285715,0.3076923076923077,0.3472222222222222,0.4273504273504274,0.42372881355932207,0.33670033670033667,0.5405405405405405,0.4098360655737705,0.2638522427440633,0.3472222222222222,0.5319148936170213,0.39370078740157477,0.3623188405797102
6,0.3717472118959108,0.3546099290780142,0.3236245954692557,0.3623188405797102,0.3846153846153846,0.35211267605633806,0.35211267605633806,0.4291845493562232,0.28169014084507044,0.4807692307692307,0.32894736842105265,0.32894736842105265,0.2544529262086514,0.3448275862068966,0.35335689045936397,0.30120481927710846,0.3424657534246575,0.4132231404958678,0.4115226337448559,0.3424657534246575,0.5376344086021505,0.4065040650406504,0.2645502645502646,0.3389830508474576,0.5235602094240838,0.37735849056603776,0.36363636363636365
7,0.3623188405797102,0.3436426116838488,0.31746031746031744,0.36101083032490977,0.37593984962406013,0.3496503496503497,0.3484320557491289,0.41841004184100417,0.2770083102493075,0.47393364928909953,0.3246753246753247,0.3278688524590164,0.25252525252525254,0.32679738562091504,0.341296928327645,0.29154518950437314,0.3246753246753247,0.4,0.4,0.341296928327645,0.5319148936170213,0.39370078740157477,0.26525198938992045,0.33444816053511706,0.5102040816326531,0.3546099290780142,0.3597122302158274
8,0.35211267605633806,0.33112582781456956,0.31347962382445144,0.35587188612099646,0.36900369003690037,0.3424657534246575,0.341296928327645,0.4115226337448559,0.267379679144385,0.4694835680751174,0.31446540880503143,0.3236245954692557,0.25252525252525254,0.303951367781155,0.32894736842105265,0.2801120448179272,0.30864197530864196,0.38910505836575876,0.390625,0.33112582781456956,0.5208333333333334,0.38167938931297707,0.26246719160104987,0.33222591362126247,0.4926108374384237,0.32894736842105265,0.35211267605633806
9,0.3460207612456747,0.3164556962025316,0.3125,0.3496503496503497,0.36363636363636365,0.33444816053511706,0.3333333333333333,0.4081632653061224,0.2577319587628866,0.4694835680751174,0.30303030303030304,0.31746031746031744,0.2531645569620253,0.2857142857142857,0.3205128205128205,0.2695417789757412,0.29411764705882354,0.3831417624521073,0.3861003861003861,0.3184713375796178,0.5050505050505051,0.3717472118959108,0.2557544757033248,0.33557046979865773,0.47619047619047616,0.3048780487804878,0.3484320557491289
