time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK
0,0.33670033670033667,0.28735632183908044,0.2898550724637681,0.3401360544217687,0.3460207612456747,0.31746031746031744,0.29154518950437314,0.3048780487804878,0.29325513196480935,0.31347962382445144,0.29069767441860467,0.27027027027027023,0.25641025641025644,0.2680965147453083,0.273972602739726,0.2801120448179272,0.2898550724637681,0.35714285714285715,0.33783783783783783,0.27624309392265195,0.32894736842105265,0.33670033670033667,0.2531645569620253,0.2976190476190476,0.31746031746031744,0.28901734104046245,0.2857142857142857
1,0.33670033670033667,0.28901734104046245,0.29154518950437314,0.341296928327645,0.3472222222222222,0.3194888178913738,0.2898550724637681,0.3048780487804878,0.29325513196480935,0.31446540880503143,0.29154518950437314,0.27027027027027023,0.25641025641025644,0.2680965147453083,0.27548209366391185,0.2808988764044944,0.2898550724637681,0.3597122302158274,0.33783783783783783,0.2777777777777778,0.3246753246753247,0.33557046979865773,0.2531645569620253,0.3003003003003003,0.31545741324921134,0.2898550724637681,0.2849002849002849
2,0.33670033670033667,0.29154518950437314,0.29325513196480935,0.3424657534246575,0.3484320557491289,0.3225806451612903,0.28735632183908044,0.3058103975535168,0.29325513196480935,0.31347962382445144,0.29239766081871343,0.27027027027027023,0.2570694087403599,0.26881720430107525,0.27624309392265195,0.2824858757062147,0.28901734104046245,0.36101083032490977,0.3389830508474576,0.27932960893854747,0.3205128205128205,0.33444816053511706,0.2531645569620253,0.303951367781155,0.3125,0.2898550724637681,0.2840909090909091
3,0.3389830508474576,0.29411764705882354,0.2949852507374631,0.3436426116838488,0.3496503496503497,0.32573289902280134,0.2857142857142857,0.3076923076923077,0.29411764705882354,0.3125,0.29325513196480935,0.27027027027027023,0.2570694087403599,0.26881720430107525,0.2770083102493075,0.2849002849002849,0.28901734104046245,0.36101083032490977,0.3401360544217687,0.28169014084507044,0.3184713375796178,0.3333333333333333,0.2531645569620253,0.3067484662576687,0.30959752321981426,0.29154518950437314,0.2840909090909091
4,0.3401360544217687,0.2949852507374631,0.2949852507374631,0.3448275862068966,0.3508771929824561,0.32894736842105265,0.2849002849002849,0.30864197530864196,0.29411764705882354,0.3105590062111801,0.29239766081871343,0.2695417789757412,0.2557544757033248,0.2695417789757412,0.2785515320334262,0.28735632183908044,0.28735632183908044,0.36101083032490977,0.3401360544217687,0.2840909090909091,0.31746031746031744,0.33112582781456956,0.2531645569620253,0.3076923076923077,0.3058103975535168,0.29154518950437314,0.2840909090909091
5,0.341296928327645,0.2958579881656805,0.29239766081871343,0.3448275862068966,0.3508771929824561,0.33112582781456956,0.2840909090909091,0.30959752321981426,0.29411764705882354,0.3076923076923077,0.29239766081871343,0.26881720430107525,0.2531645569620253,0.27027027027027023,0.2801120448179272,0.28901734104046245,0.28653295128939826,0.3597122302158274,0.341296928327645,0.2849002849002849,0.3164556962025316,0.32894736842105265,0.2531645569620253,0.3021148036253776,0.3021148036253776,0.29239766081871343,0.28328611898017
6,0.33783783783783783,0.2949852507374631,0.28901734104046245,0.3424657534246575,0.3496503496503497,0.3333333333333333,0.2840909090909091,0.3105590062111801,0.29673590504451036,0.303951367781155,0.29239766081871343,0.2680965147453083,0.2506265664160401,0.26881720430107525,0.2777777777777778,0.2898550724637681,0.2849002849002849,0.35714285714285715,0.341296928327645,0.2857142857142857,0.31545741324921134,0.32573289902280134,0.2531645569620253,0.2958579881656805,0.29850746268656714,0.29154518950437314,0.2824858757062147
7,0.3278688524590164,0.29239766081871343,0.28653295128939826,0.33222591362126247,0.33444816053511706,0.3225806451612903,0.2840909090909091,0.3105590062111801,0.28901734104046245,0.3003003003003003,0.2857142857142857,0.2680965147453083,0.24937655860349128,0.26595744680851063,0.2747252747252747,0.29069767441860467,0.2808988764044944,0.3508771929824561,0.3401360544217687,0.2840909090909091,0.31545741324921134,0.3205128205128205,0.2531645569620253,0.2898550724637681,0.29411764705882354,0.2898550724637681,0.2801120448179272
8,0.3164556962025316,0.28653295128939826,0.2849002849002849,0.31746031746031744,0.31746031746031744,0.3067484662576687,0.2824858757062147,0.3105590062111801,0.2770083102493075,0.2976190476190476,0.2770083102493075,0.26666666666666666,0.24875621890547267,0.26246719160104987,0.27027027027027023,0.29154518950437314,0.27624309392265195,0.3436426116838488,0.33670033670033667,0.28169014084507044,0.31446540880503143,0.31347962382445144,0.25252525252525254,0.2840909090909091,0.28901734104046245,0.28735632183908044,0.2777777777777778
9,0.303951367781155,0.2801120448179272,0.2849002849002849,0.30120481927710846,0.30120481927710846,0.28901734104046245,0.2808988764044944,0.3105590062111801,0.26246719160104987,0.2949852507374631,0.2680965147453083,0.2645502645502646,0.24813895781637715,0.2590673575129534,0.2645502645502646,0.29325513196480935,0.2717391304347826,0.33783783783783783,0.33112582781456956,0.2777777777777778,0.31347962382445144,0.3048780487804878,0.2518891687657431,0.2808988764044944,0.2849002849002849,0.2849002849002849,0.2747252747252747
