time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK,LU
0,0.29513402484948253,0.1856908538397562,0.30264313592876063,0.5319762282016133,0.4162094762671699,0.43052610982340944,0.6974196066850888,0.7702961631353477,0.6687042670018114,0.8555476461000487,0.41730849479796545,0.6838822443216994,0.17262141402586276,0.401873882663018,0.45701568990099395,0.9495016930849424,0.22447380537121878,0.47441749866750205,0.6370445951894527,0.2537809796085378,0.7458793705497897,0.7255652060775507,0.8697376131013781,0.5310462543705428,0.7533199397950134,0.4665568475758237,0.47163862903536946,
1,0.30681910442740823,0.1923372783659754,0.30459777549997263,0.5295065137020016,0.42664796434894253,0.435065023762935,0.7101264588648701,0.7711790293580104,0.6667164484595776,0.851547468089539,0.4172314614185247,0.6838626407291308,0.17282114682065916,0.40672884139260945,0.467075385058972,0.9435754746521579,0.23366605508873514,0.4801712304472581,0.637771942909471,0.2609665803169903,0.7541558754007184,0.7183797348179688,0.8463384032286709,0.5322914141377526,0.7609178087197744,0.47922206359732206,0.47625244640983766,
2,0.31551337481710195,0.19726554623503603,0.30405892326377004,0.5229204559826072,0.43310005058633655,0.43582001422748806,0.7163750908660992,0.7658928338678989,0.6594945434538965,0.8409332737649464,0.4138708220019176,0.6785258338111486,0.17161618843381873,0.4079932715194468,0.4728921743261643,0.930521302768214,0.24044137415131134,0.4819810417196066,0.6335539982623736,0.2663897321532831,0.7560207654111615,0.7057332557246251,0.8176858792700864,0.5291782725229124,0.7620758083763328,0.48729695397878225,0.47685681149369774,
3,0.3254396492604997,0.20312085378508152,0.3051831318078127,0.5194241589104757,0.44142137660086933,0.4387409242056,0.7258916851499106,0.7649451268215782,0.6561182331074765,0.8352913388637171,0.41291335502233784,0.6771860959462732,0.1713628496376517,0.41122884651541425,0.4808659242944779,0.9231679878068562,0.2480573762281531,0.4864022659183851,0.6330748679337664,0.27365988067029035,0.761778404567516,0.697388430838759,0.7952118623291764,0.5289649490164178,0.7671865575157024,0.4973602919717794,0.47995555831097014,
4,0.3416159967609703,0.21302679244938902,0.3124200874617868,0.5264230338230137,0.4582612077068568,0.4502704095076381,0.7494765722163073,0.7793695421101824,0.6659765626003613,0.8465273378347511,0.420305436742288,0.6895964914937344,0.17453291444522268,0.4224864539839097,0.4982009168120708,0.9346362793864685,0.26030870125575173,0.5006034831973614,0.6454718468029355,0.28625957758446935,0.7826276318732512,0.7031731782753037,0.789708523847339,0.5392974115352738,0.7875053748789673,0.5169225703551404,0.4925868681095998,
5,0.36532444947691955,0.2277809604437835,0.3264893477533663,0.544815891888468,0.4850463960300635,0.4715098742225693,0.7892191289441978,0.810738629340137,0.6902696333708399,0.8760829267733476,0.43687843912175117,0.7171343200033665,0.18147530046501933,0.4428208443561713,0.5263870588646106,0.966465455888091,0.27815769298698373,0.5258935142662347,0.6720781313551906,0.3052122137151417,0.820529842784101,0.7240704097962349,0.8015729711740289,0.5612839358535047,0.8249641401761758,0.5476204704387623,0.5159550584628756,
6,0.3837301033500477,0.239393340562949,0.33574750403541026,0.5550455088930452,0.5046173103019833,0.485661541375983,0.8170961200550817,0.8300457628848856,0.7042463066172855,0.8925060346439982,0.4470017949603657,0.7341475839724764,0.1856951586530529,0.4564593812125018,0.5467785251828904,0.9839470660862445,0.2919349403702823,0.5435839673872259,0.6888707628874672,0.31978207111737733,0.8462783058958697,0.733995768807934,0.8016794406937148,0.5748467619748209,0.8501798504177179,0.5700824034750841,0.5316827819379558,
7,0.39388762939367294,0.2460305840012907,0.33798679484506,0.5537329220082029,0.51334824759884,0.4894885378083592,0.8274337023143075,0.8320199202015854,0.7035689155019618,0.8903617106443094,0.4478594681824158,0.7359863786161189,0.1860189788194273,0.46033557367695666,0.5554872654189288,0.9811278932010412,0.2994185668923303,0.5499548425693224,0.6914388440008312,0.32756373370083675,0.854172860564258,0.7286700883760955,0.7859492918030033,0.5763237476942933,0.8574586129437433,0.5801850379252776,0.5362122244425492,
8,0.3942285580510234,0.24669475632500817,0.3322795379581287,0.5396822286276283,0.5094915865685519,0.4816166515993305,0.8176532883110224,0.8146048220656109,0.6866563140501168,0.86772657398766,0.4383621593199283,0.7208252082701001,0.18199631799663368,0.45313591163913486,0.550663903995286,0.9559135467413447,0.29931078623993335,0.5433129794304615,0.6780074734765842,0.3272998155341969,0.8417251060446169,0.7067524365752367,0.7535656487187368,0.564286873864848,0.8443426913925964,0.5759358647452484,0.5280075607340763,
9,0.3874642704236207,0.24304532890514347,0.32125718342737664,0.5174513249057866,0.4968131889255458,0.4658533501173393,0.7940099534501445,0.7844540335177755,0.6592527132050817,0.8319297364993062,0.422103891491888,0.6945263267488003,0.17512428289797483,0.438431107543537,0.5364083734442945,0.9163799185120178,0.2937030104633808,0.5277906137383258,0.6540351524108959,0.3212723238298788,0.8154915674259186,0.6744214800776988,0.7115889468246809,0.5433518407502483,0.8174453331578616,0.5615904578825146,0.5112030233009222,
10,0.38020655015584554,0.23919611805044516,0.31052678621256996,0.4961865988490658,0.483902145131677,0.45034685452066436,0.770318530668377,0.7553428030973672,0.6329890441058338,0.7976766170247277,0.40648632111927196,0.6692582767030097,0.16848507650150646,0.42389003572410905,0.5219985213260329,0.878706806193146,0.28765515630994754,0.5125200504556248,0.6309542050890015,0.31496872391868536,0.7896761716080086,0.6436869321589674,0.6728027247916082,0.523072613393269,0.7910196094900881,0.5468685369514894,0.49470931745472374,
11,0.37209326924004404,0.23490307682499853,0.2997379416267049,0.4752946292158205,0.4702767062031083,0.4346145275021749,0.7457892442758044,0.726395930830744,0.6071164345835479,0.7640122839665598,0.39103259035381466,0.6442293924749445,0.16188572700702608,0.40906421656107694,0.5069005607832926,0.841819269157106,0.2808795127359015,0.49692941289157305,0.6080184328656293,0.30807883813538484,0.7634179238156179,0.6137567083438228,0.6362243110143098,0.5028543615992989,0.7641986557728443,0.5312376244176028,0.4779819744477141,
12,0.3622279578904448,0.2295802606196553,0.2881362036339685,0.453564149060081,0.4547994723017678,0.41758690620197464,0.7186106673866473,0.6957762527025582,0.5801349849007986,0.7289894809243841,0.37474696429985893,0.6177915320963544,0.1549194856217379,0.39295321337665357,0.4898775064316765,0.8035488832059633,0.2727200554538046,0.47976422099352745,0.5836699482684542,0.29985084231588444,0.7348187729609494,0.5830587804007168,0.6001009625101913,0.4814366877513469,0.7350809411060217,0.5134259879259399,0.45982918668929296,
13,0.35611864775228186,0.2267083467048546,0.280039167162068,0.43774604092268304,0.44435387682936917,0.4055416888974737,0.6996275936179955,0.6738778854941833,0.560668552786361,0.7034576587047469,0.3632230191132277,0.5991631766221078,0.14990170239580666,0.3814695681098838,0.47833071368568597,0.7758368363839698,0.26733614555025564,0.4682301825257551,0.5666220021879363,0.29483450266281863,0.7149204704351481,0.5602388671636714,0.5731761923377846,0.46601998570785863,0.714706226396692,0.501213685114689,0.44715515782288806,
14,0.3600104803539468,0.23030586666508981,0.2801555818718674,0.4350171159601905,0.4465751533587376,0.4052973406384094,0.7007167395274221,0.6718928757078666,0.5579240326484861,0.698943287427602,0.36250482516254595,0.5983294322034417,0.14931591979608644,0.38102220416267635,0.48045457626441374,0.7714045602894185,0.2693863132139638,0.4703074145262039,0.5663464631189221,0.298196742853737,0.7158022389203196,0.5543348865092196,0.5644161155859335,0.4643370230137698,0.7151223496661798,0.503197667007944,0.4474999822178289,
15,0.3822214154448366,0.24581706708960635,0.2946342824157653,0.4546037777133721,0.47149686910587896,0.42571043255360513,0.7373530684856303,0.7043153116553219,0.5838207918648065,0.7302536532380203,0.3804552684335242,0.6283001683014745,0.15636873042336505,0.3999102806976094,0.5070086499600058,0.8066509718203386,0.2850033024599901,0.49652014288902413,0.5952096571591555,0.3168461130359746,0.7532402832167504,0.576834767056779,0.5851956389091967,0.4863733051161129,0.7520375463090476,0.5306244448142964,0.47070237705369244,
16,0.41955577203253247,0.27138010647894373,0.32065686932013876,0.49177896530403586,0.5148357438120404,0.4626318071435206,0.8025023767956481,0.7640984863298949,0.6323962180317297,0.7897680922060065,0.4133449942368776,0.6829529156441102,0.169476310042831,0.43418306238080223,0.5533477474457682,0.87326134277869,0.311661241295752,0.5423656540640581,0.647468983811411,0.3481836193641994,0.8200724947239626,0.6214104434241243,0.6288658635677331,0.5272102762574171,0.8182327042350996,0.5785696497961547,0.5122590542774591,
17,0.43037174425544195,0.28009295255222166,0.32640140346287916,0.4977321539825359,0.5254863056581627,0.4701394909523573,0.8164809022986221,0.7753979673072197,0.640891954988962,0.7990918389065838,0.4201669859041586,0.6945242764534972,0.17181677909433515,0.4407255701984445,0.564536378214838,0.8845700862958711,0.31840855020253794,0.55402144864651,0.6588743113786781,0.3576729034315084,0.8348977286290604,0.6263715960505162,0.6330562895869591,0.5345113667888731,0.8324824767117722,0.5895771002755924,0.5213209243101898,
18,0.4123634187814952,0.2701361885739651,0.31059807189039695,0.4710737469435785,0.5011335960878227,0.44655756884515824,0.7761851181884619,0.7356499550001223,0.6073834711196835,0.7560356816456959,0.3994038262461265,0.6604402959610857,0.16285532188505158,0.4180571371679675,0.538130410857401,0.8379611907688381,0.303802525333662,0.5289554254404076,0.6268943434468446,0.3433077886062857,0.7944394199966429,0.5904596974858588,0.596653873853341,0.5066060014546409,0.791620813237377,0.561226321835385,0.4958786260006839,
19,0.4004817135082506,0.26417962827713903,0.29980870758962996,0.452387339019342,0.4845329687478851,0.43018910127063476,0.7481296646164827,0.7080265346820568,0.5841187625161869,0.7257647553827217,0.38525361963687926,0.6372178201194797,0.15659679559340456,0.4021094093364731,0.520065004445698,0.8055186226918694,0.29374028788259354,0.5121900312913833,0.6051322819980438,0.33410626284989614,0.7666572213437743,0.5648245533122658,0.5712756330336309,0.4870659814490787,0.7634284851060177,0.5415334753070433,0.4783713383799176,
20,0.41013905663948996,0.2725383628670685,0.3053860307587578,0.4585833364775301,0.4941351386046875,0.43726172190227136,0.7605893996947509,0.719146477760633,0.5929607560928529,0.7353837397683667,0.392270518990371,0.6489427796799017,0.15891695850250925,0.4080000722424777,0.5301168514967597,0.8174113604585445,0.2994182593413234,0.5232646543580288,0.6164868026327605,0.342979799348182,0.7805814120499499,0.57037344064143,0.578033676555347,0.4941631225416224,0.7767672775904424,0.5510312221396232,0.48689622134897664,
21,0.4208491276569805,0.2818156495904836,0.31188659235574223,0.46622192405247237,0.5050304691134354,0.4455689614979735,0.7749562664848807,0.7324110749400128,0.6036982569580017,0.7472668123359455,0.40060062007721203,0.6627770005218311,0.16171431818900328,0.4149274791359673,0.5415279828661435,0.8319454310651175,0.3057323496435601,0.5358843844005415,0.6297825034747065,0.3528877803777067,0.7967052993672094,0.5777060969125805,0.5872260151751402,0.5026913413971713,0.7922635194292146,0.5618058460031893,0.4967907967164135,
