time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK,LU
0,0.5497564753338978,0.21764063632419894,0.469375507631782,0.633238128566827,0.6098727341963043,0.46106039203349897,0.3849444689147758,0.45741379219894773,0.272993044232843,0.47573804773885736,0.3806392697373683,0.226551366128468,0.2803979696069983,0.5464693835237036,0.5772788335073845,0.17221568875898852,0.34040869245651856,0.3862582303809048,0.4303929136215899,0.17203354153417436,0.3584934993355405,0.5670005194156942,0.17806893401667814,0.54985340536356,0.5111896375464047,0.5385882752979788,0.5588042839513317,
1,0.5496352147113129,0.22526092327799813,0.47278134256599624,0.629900570075519,0.6124678337913753,0.4626074642309403,0.3836035608443363,0.4585570887845891,0.2702920733789011,0.47321369502603244,0.3834921664899363,0.22803765803113912,0.2868115692515713,0.5476772935102578,0.5789559008591264,0.17547610636173655,0.3423756409539261,0.38082690196211305,0.42553317997035583,0.17920648777321144,0.35661223243689405,0.5606499972602564,0.18339758093063557,0.5534284935670656,0.5054777755265368,0.5399950364118239,0.5598264536308948,
2,0.5450530096386161,0.2307671374062048,0.4723708080408418,0.6216308082739944,0.6100284101703778,0.46038462682502423,0.3792528018305365,0.4557498984641992,0.26555068574213947,0.46679568650585035,0.3831681933218075,0.22773794416083956,0.29093873501990364,0.5444770893716804,0.575874895322434,0.17709910624468642,0.34158491647200306,0.3725785288713788,0.41740057705948314,0.18466398333024733,0.3518259570503918,0.5500835323723077,0.18680449690560078,0.5524249337684215,0.4958615186231785,0.5370078542801959,0.5562053653987561,
3,0.5435005810935586,0.23725379740811586,0.4745937429023735,0.6170009719116235,0.6109090290617158,0.4606993517983193,0.37711383818662575,0.4552506861048891,0.26244173081623734,0.46292909042622427,0.38490142064044647,0.22876230335733513,0.29667290069158103,0.5443340332226266,0.5759319931526755,0.17949134565717775,0.3427067705921822,0.3666823866529191,0.4117773550366174,0.19087134198573585,0.34899140797047207,0.5429178856089406,0.19081645107344358,0.5543951572558831,0.48921086800868846,0.5369893492980078,0.5555767497618813,
4,0.5527932481995357,0.24835389098029792,0.48638250412310385,0.6247932284758378,0.6239747451495894,0.4702248093064961,0.3825750574947549,0.4636330924314057,0.2646644388760581,0.46819368514824045,0.3943367311549909,0.23445110180926873,0.308636009801993,0.5551171660869755,0.5874616622785265,0.18532707717040778,0.3507330606638928,0.3682586154574518,0.4144453817666413,0.20078188945140327,0.3530715185930627,0.546783682065872,0.19832525600520784,0.5674198054803765,0.4923969682848064,0.5477070349799327,0.5659609041516486,
5,0.5739887032483882,0.26495954922789716,0.5088897769822124,0.646041231313695,0.6505756855469605,0.48995844772445263,0.3963111432273744,0.48181339156536696,0.27259200750342716,0.48332308439293514,0.41243147235623345,0.24536317489066234,0.3276788006142513,0.5779782050346688,0.6116881651726579,0.19512412869826287,0.36646683897246624,0.37773457358685525,0.4259367721024716,0.2151736833433886,0.3646277859165191,0.5624083864650231,0.2099581873244374,0.5927956902509305,0.5060535226317872,0.570300967780625,0.5884922074171871,
6,0.5865221056063903,0.2777480704788543,0.5239843785992152,0.6575364968257535,0.6674695011918594,0.5023882049898687,0.40410313767743994,0.49252771750724694,0.2764068207673641,0.4909237351514874,0.4244881117105628,0.2527623247708517,0.34219763012076215,0.5922516770530173,0.6267377877982363,0.20195368772360484,0.3768396849380811,0.3814674481767798,0.430883054350602,0.22649903021196927,0.37054430063945104,0.5695181356458338,0.21828054424527776,0.6093737029200079,0.5119217041939833,0.5843790545321905,0.6021038906936085,
7,0.5867265771613647,0.2846161132143519,0.528187596691774,0.6553068278420103,0.6703438433847037,0.5042828272061766,0.4034712202114894,0.49267876457149046,0.2744939516550854,0.488074443030421,0.4276380001824875,0.25496764811138684,0.34967749190074904,0.594151133233151,0.6286043103807643,0.2044176489156806,0.37937609685693935,0.3773097847722916,0.42681612013239656,0.23299521314025728,0.3686085927465733,0.5648258355146576,0.2217269418124836,0.6131553400255262,0.5070702367961711,0.5862041670560008,0.6029905309068597,
8,0.5732336690143942,0.2844583384242769,0.5200008709464228,0.6379819495903334,0.6574618360688809,0.4943515256974495,0.39352248671099904,0.4811234678980043,0.266341822376947,0.4738370995426966,0.4206862158759373,0.25124406550455447,0.34881850104678047,0.5821774806114118,0.6157142811444563,0.20188784915106803,0.37303227114330606,0.36465757087340556,0.4130133853372367,0.23370031450383913,0.3580978656354273,0.5473289200430198,0.2195705942621134,0.6024760149164599,0.4906432771739565,0.574301798083716,0.5897040611326563,
9,0.5508090753422397,0.27924995376514056,0.503490718143545,0.6109971486421313,0.6341310426110679,0.4765973547992773,0.37756350047213316,0.4618931551255671,0.2542710889178281,0.4523485306616318,0.4069493856805064,0.24353840761074333,0.3421988250585467,0.5610588848444809,0.5930904356108196,0.1959203423370516,0.36075502332206616,0.3467767176537789,0.39315033874264377,0.2301866619472941,0.34212102550129647,0.5218419757033612,0.21348233617771223,0.5821306135018991,0.4670108649666474,0.5533455821770553,0.5671177586886728,
