time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK,LU
0,0.8745829636922063,0.676634803716477,0.6694624095731895,0.7594213395582626,1.0,0.7549256895764981,0.8503394991228209,0.8587305945911505,0.8290796496536719,0.8952542588232547,0.9268958386313468,0.5153505996478089,0.3758865231517168,0.7313402637822898,0.7191232045467225,0.5944377116061947,0.8847096924694104,0.701909067728079,0.7417097578421822,0.6667262011310271,0.9314036325673215,0.7556867290438216,1.0,0.6690109218086769,0.8697293901362199,0.8547707361492829,0.6989805106298985,
1,0.8683559401271245,0.6685355605998686,0.6724902539591958,0.7624726775550269,0.9775433746177226,0.749088316834498,0.8461125371496308,0.8529522397118965,0.8331823700949332,0.8905538148847708,0.911544151424622,0.5273495516602613,0.37495242180113675,0.7356001012007513,0.7349284288340729,0.6082748079171483,0.8690607854672247,0.7093158404562762,0.7476060845732664,0.6599421874706419,0.9293801711514126,0.7578010720237998,0.987014771594727,0.6813811917476564,0.8644682740726745,0.8549183262192589,0.7109531523935236,
2,0.8554714751294386,0.6558441727860563,0.6696815422110498,0.7593299703518785,0.9486083765042189,0.7378521795270725,0.8355848971879939,0.8407335902482747,0.83066637616884,0.879045236424508,0.8900064806268628,0.5345243964170477,0.3711203319188298,0.73332961118121,0.743738103707348,0.6162293513492848,0.8474736464993486,0.710680871513059,0.747268949542429,0.6485866868470466,0.9201140753905529,0.7537897241364542,0.9667205941112915,0.6874522458282295,0.8528055293162131,0.8479038963414476,0.7164894951963395,
3,0.8477388892006257,0.6476272711429923,0.6702169003306506,0.760392471755026,0.9264230597429031,0.7313924993414713,0.8302594598895741,0.8336718258530796,0.8328862014480622,0.8728420169157591,0.8746331576034483,0.5441048155977724,0.3693104880821033,0.7345815313377363,0.7556341635802105,0.6266509880792459,0.8315022696639363,0.7156979393197258,0.7509063514634536,0.6416134771359333,0.9162560447733814,0.7539856629174253,0.95251487631651,0.6965587316751884,0.8464903177977049,0.8453866497775533,0.7253259722728432,
4,0.8571806161562658,0.6529887444177157,0.6838113101296104,0.7766933963726675,0.9236902402755833,0.7400819889099015,0.8419737466348544,0.8436043944836578,0.8519501551831044,0.8843749181531265,0.8775875265377514,0.5642615840761003,0.3747096033577144,0.7500305675132959,0.7819256708422703,0.6489374752652036,0.8325555060365525,0.734879379092308,0.7694953830478162,0.6480779292693508,0.9309365815892311,0.7693029751675751,0.9577290112918905,0.7190640282926832,0.8575639373957114,0.859523779526345,0.7482351138695416,
5,0.8851418638598424,0.6728532339474145,0.7118885140634397,0.8099189508157196,0.9410922144372413,0.7651237470208742,0.8722013616657419,0.871896783984207,0.8897772227470858,0.9151414910850489,0.8998530254219281,0.5967152742714357,0.38797346686140155,0.7812723151416558,0.8248887171331079,0.6850048769399266,0.8519074434434469,0.7700453191452792,0.8048525827283693,0.6689667264389292,0.9658827743197334,0.8013621521749479,0.9835393983504283,0.7569608263405385,0.8874754209283438,0.8919351007084249,0.7872661721928325,
6,0.8998003533455206,0.6830165056964491,0.7289693117583782,0.8311421981306647,0.9445087259221957,0.7790499072176912,0.8896636857056405,0.8872275117939261,0.9146230644761661,0.9322911083743691,0.9089470929901038,0.6203430444428616,0.3951636316123025,0.8003543725121188,0.855258485667043,0.7105582801010041,0.8584961836898302,0.793777941844266,0.8282881403042894,0.6802440945016098,0.9864809438742199,0.8215216965934505,0.9944496922132705,0.7833584816808569,0.9043770963803565,0.910639816295749,0.8144518836764598,
7,0.8957807016223972,0.6794630229711742,0.7304019958986083,0.8349875297561551,0.9289512041593828,0.7771522721618603,0.8888939956406254,0.8842532512673036,0.920490657380611,0.930151605286806,0.8997592615609672,0.6307092267813028,0.3938679816347287,0.8021534531588634,0.8670256172549549,0.7205864453325248,0.8471111556377646,0.8007556530703697,0.8343213178169452,0.6778490871643654,0.9865951744693643,0.8245122660786122,0.9847961236468125,0.7928293720707839,0.9027570705082822,0.9099774020233812,0.8241708987254962,
8,0.8712705843831118,0.6608367262579101,0.7144109066246167,0.8192734826668038,0.8932661674609688,0.7577446789418989,0.8678743717288295,0.8611166102000357,0.9048569885373439,0.9067054512773619,0.8707870533946089,0.6256848550943529,0.38328174339140336,0.7847125233532676,0.8574344206845015,0.7127856028098224,0.8166321115331102,0.7886767909172553,0.8206317270720439,0.6603538731901528,0.9639298831713292,0.8082327583703318,0.9529202319642461,0.782932405819451,0.8806202698924676,0.8878959367072774,0.8138939958531546,
9,0.8337352319984416,0.6327599337071781,0.6869103849609185,0.7905878207028102,0.8456892577968919,0.7271733000607326,0.8338125069068741,0.8251198461445864,0.8748740402261195,0.8695904104993559,0.8297083865797124,0.6099031465189129,0.36681593070113216,0.7545339592178668,0.8330260446896548,0.6925898384749314,0.7747977246617976,0.7637135116957242,0.7937015796545528,0.6333100639029717,0.9264729558686495,0.7792289478635525,0.9072810154390055,0.7596974231222269,0.8453279272252776,0.8518686503173768,0.789880595131331,
